agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Wolfeboro Police Department,2023,New Hampshire,6700,NH00236,0,0,0,0,0,3,3,0,0,0,0,0,0,99,0,0,1,1,97,5,4,1,0,33,5,3,2,0,145,0,2,5,43,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfeboro Police Department,2022,New Hampshire,6710,NH00236,0,0,0,0,0,3,3,0,0,0,0,0,0,89,1,0,2,1,85,2,1,1,0,38,3,2,0,1,135,0,4,7,43,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfeboro Police Department,2021,New Hampshire,6467,NH00236,0,0,0,0,0,4,4,0,0,0,0,0,0,59,0,1,1,0,57,2,0,2,0,30,2,2,0,0,97,0,2,6,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfeboro Police Department,2020,New Hampshire,6433,NH00236,0,0,0,1,0,6,6,0,1,0,0,1,0,50,0,0,1,1,48,1,0,1,0,25,2,2,0,0,86,0,2,10,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfeboro Police Department,2019,New Hampshire,6403,NH00236,0,0,0,0,0,1,1,0,0,0,0,0,0,69,0,0,1,2,66,4,2,2,0,26,4,4,0,0,104,0,3,4,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfeboro Police Department,2018,New Hampshire,6286,NH00236,0,0,0,2,0,8,8,0,0,0,0,0,0,58,1,0,4,0,53,5,1,3,1,38,1,1,0,0,112,0,5,15,44,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfeboro Police Department,2017,New Hampshire,6189,NH00236,0,0,0,0,0,7,7,0,0,0,0,0,0,61,1,1,3,0,56,15,7,6,2,52,3,2,0,1,138,0,5,12,70,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfeboro Police Department,2016,New Hampshire,6198,NH00236,0,0,0,0,0,2,2,0,0,0,0,0,0,69,0,0,0,3,66,10,3,4,3,59,3,1,2,0,143,0,3,5,72,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfeboro Police Department,2015,New Hampshire,6215,NH00236,0,0,0,0,0,1,1,0,1,0,0,1,0,53,0,1,2,0,50,12,3,8,1,73,3,2,1,0,143,0,3,5,88,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolfeboro Police Department,2014,New Hampshire,6202,NH00236,0,0,0,0,0,0,0,0,1,1,0,0,0,66,0,0,0,1,65,22,7,13,2,69,1,1,0,0,159,0,1,2,92,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
