agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,actual_arson_single_occupancy,actual_arson_other_residential,actual_arson_storage,actual_arson_industrial,actual_arson_other_commercial,actual_arson_community_public,actual_arson_all_oth_structures,actual_arson_total_structures,actual_arson_motor_vehicles,actual_arson_other_mobile,actual_arson_total_mobile,actual_arson_all_other,actual_arson_grand_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,tot_clr_arson_single_occupancy,tot_clr_arson_other_residential,tot_clr_arson_storage,tot_clr_arson_industrial,tot_clr_arson_other_commercial,tot_clr_arson_community_public,tot_clr_arson_all_oth_structures,tot_clr_arson_total_structures,tot_clr_arson_motor_vehicles,tot_clr_arson_other_mobile,tot_clr_arson_total_mobile,tot_clr_arson_all_other,tot_clr_arson_grand_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,clr_18_arson_single_occupancy,clr_18_arson_other_residential,clr_18_arson_storage,clr_18_arson_industrial,clr_18_arson_other_commercial,clr_18_arson_community_public,clr_18_arson_all_oth_structures,clr_18_arson_total_structures,clr_18_arson_motor_vehicles,clr_18_arson_other_mobile,clr_18_arson_total_mobile,clr_18_arson_all_other,clr_18_arson_grand_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total,unfound_arson_single_occupancy,unfound_arson_other_residential,unfound_arson_storage,unfound_arson_industrial,unfound_arson_other_commercial,unfound_arson_community_public,unfound_arson_all_oth_structures,unfound_arson_total_structures,unfound_arson_motor_vehicles,unfound_arson_other_mobile,unfound_arson_total_mobile,unfound_arson_all_other,unfound_arson_grand_total
Trinidad Police Dept,2021,Colorado,8045,CO03601,0,0,0,1,0,6,6,0,7,0,1,3,3,166,3,7,7,2,147,101,77,23,1,202,36,23,0,13,523,19,33,343,376,0,0,0,0,0,0,1,1,0,0,0,3,4,1,0,3,3,0,4,0,0,3,1,120,2,5,4,2,107,24,16,8,0,27,3,2,0,1,184,13,21,56,77,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad Police Dept,2020,Colorado,8114,CO03601,0,0,0,1,0,7,7,0,9,3,2,2,2,165,7,3,8,1,146,61,35,25,1,221,23,17,0,6,491,19,36,309,345,0,0,0,0,0,0,1,1,1,0,1,1,4,1,0,0,0,0,8,5,0,2,1,116,6,3,7,1,99,6,2,4,0,35,3,3,0,0,171,17,26,46,72,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad Police Dept,2019,Colorado,8116,CO03601,0,0,0,0,0,0,0,0,9,2,2,4,1,170,12,7,6,4,141,67,49,17,1,263,20,14,0,6,532,29,38,353,391,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,3,0,1,2,0,117,10,6,4,4,93,16,7,9,0,56,6,6,0,0,199,24,27,79,106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,9,1,0,1,0,0,1,1,0,0,17,6,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad Police Dept,2018,Colorado,7947,CO03601,0,0,0,0,0,5,5,0,5,2,1,0,2,122,9,9,10,5,89,75,50,23,2,248,20,13,1,6,478,33,43,346,389,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,2,2,0,0,0,80,5,6,5,4,60,10,2,7,1,49,5,4,0,1,146,20,22,64,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,6,0,0,0,0,1,0,0,0,0,8,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad Police Dept,2017,Colorado,7961,CO03601,0,0,0,0,0,3,3,0,14,11,1,1,1,106,2,4,6,2,92,104,77,25,2,340,14,10,0,4,583,14,31,460,491,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,1,0,4,2,1,1,0,71,2,2,3,2,62,13,6,7,0,84,1,1,0,0,174,9,14,98,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,6,1,1,0,0,4,0,0,0,0,12,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad Police Dept,2016,Colorado,7990,CO03601,0,0,0,0,0,3,3,0,12,6,3,3,0,76,2,8,4,3,59,151,102,43,6,321,18,13,0,5,588,17,32,497,529,0,1,0,0,0,1,0,2,0,0,0,4,7,0,0,0,0,0,5,2,3,0,0,45,1,3,2,1,38,14,6,6,2,83,2,1,0,1,150,7,12,100,112,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,2,0,0,0,0,10,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad Police Dept,2015,Colorado,7995,CO03601,0,0,0,0,0,2,2,0,8,2,3,2,1,79,7,0,6,4,62,76,53,18,5,357,11,11,0,0,535,17,27,446,473,0,0,0,0,1,0,0,1,1,0,1,0,2,0,0,1,1,0,1,0,1,0,0,49,4,0,4,1,40,10,8,2,0,90,1,1,0,0,154,9,11,103,114,0,0,0,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,7,0,0,0,0,17,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad Police Dept,2014,Colorado,8329,CO03601,0,0,0,0,0,3,3,0,4,3,0,0,1,66,0,2,9,2,53,100,74,24,2,263,3,3,0,0,443,13,20,370,390,2,0,0,0,0,0,0,2,0,0,0,2,4,0,0,1,1,0,1,1,0,0,0,44,0,2,5,1,36,18,15,3,0,62,1,1,0,0,129,8,10,83,93,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,1,1,0,0,9,0,0,5,5,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad Police Dept,2013,Colorado,8689,CO03601,0,0,0,0,0,1,1,0,2,2,0,0,0,37,0,1,0,4,32,27,20,7,0,96,3,1,0,2,168,5,8,128,136,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,36,0,1,0,4,31,4,4,0,0,39,1,1,0,0,82,5,6,45,51,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad Police Dept,2012,Colorado,8939,CO03601,0,0,0,0,0,1,1,0,7,4,1,1,1,85,2,4,1,3,75,41,23,18,0,120,5,5,0,0,259,10,18,166,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,73,2,2,1,3,65,9,4,5,0,32,2,2,0,0,120,8,12,43,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,3,1,1,0,0,13,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
