agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Tuscola County Sheriff's Office,2023,Michigan,39486,MI79179,0,0,0,0,0,9,8,1,1,0,0,0,1,302,9,13,7,15,258,37,23,10,4,84,18,11,0,7,451,0,44,54,139,193,0,1,18,17,1,1,0,0,0,1,249,7,6,10,12,214,16,8,6,2,37,11,8,0,3,333,0,35,54,64,118,0,0,4,4,0,0,0,0,0,0,25,0,0,2,0,23,1,0,1,0,4,0,0,0,0,34,0,2,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscola County Sheriff's Office,2022,Michigan,38816,MI79179,0,0,0,0,1,12,12,0,0,0,0,0,0,277,7,8,13,9,240,60,44,13,3,104,21,10,0,11,475,0,37,49,185,234,0,1,7,7,0,0,0,0,0,0,214,7,6,6,9,186,19,11,8,0,24,4,4,0,0,269,0,28,35,47,82,0,0,0,0,0,0,0,0,0,0,30,1,2,0,0,27,2,1,1,0,3,0,0,0,0,35,0,3,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscola County Sheriff's Office,2021,Michigan,39238,MI79179,0,0,0,0,1,24,24,0,1,0,0,1,0,282,7,1,13,10,251,32,17,11,4,76,15,12,0,3,431,0,31,56,123,179,0,0,17,17,0,0,0,0,0,0,208,5,1,8,10,184,6,3,3,0,26,7,6,0,1,264,0,24,41,39,80,0,0,1,1,0,0,0,0,0,0,27,0,0,2,0,25,0,0,0,0,2,1,1,0,0,31,0,2,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscola County Sheriff's Office,2020,Michigan,38603,MI79179,0,0,0,0,0,24,23,1,0,0,0,0,0,277,8,3,16,14,236,41,31,8,2,72,24,12,1,11,438,0,41,65,137,202,0,0,10,9,1,0,0,0,0,0,195,5,1,12,13,164,11,8,3,0,13,8,7,0,1,237,0,31,41,32,73,0,0,4,3,1,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,9,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscola County Sheriff's Office,2019,Michigan,38850,MI79179,0,0,0,1,0,18,18,0,1,0,0,0,1,262,9,8,13,11,221,56,46,8,2,91,13,7,2,4,442,0,41,61,160,221,1,0,9,9,0,1,0,0,0,1,218,10,6,9,10,183,12,10,1,1,24,6,4,1,1,271,0,35,46,42,88,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,23,0,0,0,0,2,2,1,1,0,28,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscola County Sheriff's Office,2018,Michigan,39656,MI79179,0,0,0,1,0,22,21,1,0,0,0,0,0,283,3,7,13,6,254,46,36,8,2,94,13,10,1,2,459,0,29,52,153,205,1,0,9,9,0,0,0,0,0,0,239,3,7,11,4,214,10,6,2,2,34,7,5,1,1,300,0,25,35,51,86,0,0,0,0,0,0,0,0,0,0,20,0,2,1,0,17,0,0,0,0,2,1,0,0,1,23,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscola County Sheriff's Office,2017,Michigan,40091,MI79179,0,0,0,0,1,25,23,2,1,0,0,0,1,286,7,5,15,3,256,71,62,4,5,131,14,10,0,4,529,0,30,56,216,272,0,1,10,8,2,0,0,0,0,0,206,3,4,11,3,185,11,8,2,1,33,6,4,0,2,267,0,21,31,50,81,0,0,1,1,0,0,0,0,0,0,12,0,1,0,1,10,0,0,0,0,5,3,2,0,1,21,0,2,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscola County Sheriff's Office,2016,Michigan,40256,MI79179,0,0,0,0,0,10,10,0,0,0,0,0,0,298,4,7,20,4,263,58,49,5,4,124,24,10,3,11,514,0,35,45,206,251,0,0,5,5,0,0,0,0,0,0,159,0,5,9,1,144,6,5,1,0,10,3,3,0,0,183,0,15,20,19,39,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,1,0,1,0,1,0,0,0,0,16,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscola County Sheriff's Office,2015,Michigan,39944,MI79179,0,0,0,0,0,24,24,0,0,0,0,0,0,270,3,3,12,8,244,82,64,14,4,124,9,7,0,2,509,0,26,50,215,265,0,0,2,2,0,0,0,0,0,0,104,1,0,9,4,90,8,7,0,1,2,1,1,0,0,117,0,14,16,11,27,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,7,3,3,0,0,0,0,0,0,0,11,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscola County Sheriff's Office,2014,Michigan,39812,MI79179,0,0,0,0,0,31,28,3,0,0,0,0,0,232,3,0,10,7,212,64,49,12,3,121,10,6,1,3,458,0,20,51,195,246,0,0,4,4,0,0,0,0,0,0,72,2,0,4,2,64,1,1,0,0,7,3,3,0,0,87,0,8,12,11,23,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,5,0,0,0,0,1,1,1,0,0,9,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
