agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Mahoning Township Police Department,2017,Pennsylvania,4188,PA01310,0,0,1,1,0,0,0,0,0,0,22,0,1,1,18,2,11,4,7,0,158,6,4,0,2,198,20,0,0,0,0,0,0,0,0,0,0,16,0,1,1,14,0,5,3,2,0,192,3,1,0,2,216,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,1,4,1,2,1,11,1,0,0,1,22,5
Mahoning Township Police Department,2016,Pennsylvania,4211,PA01310,0,0,1,1,0,0,0,0,0,0,20,4,0,1,12,3,11,5,5,1,257,3,0,0,3,292,17,0,0,0,0,0,0,0,0,0,0,20,6,0,1,10,3,1,1,0,0,100,1,0,0,1,122,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,10,1,1,0,0,14,2
Mahoning Township Police Department,2015,Pennsylvania,4245,PA01310,0,0,0,0,0,1,0,0,0,1,11,0,0,0,10,1,20,10,6,4,149,1,1,0,0,182,10,0,0,0,0,0,0,0,0,0,0,8,0,1,0,7,0,8,6,2,0,89,1,1,0,0,106,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,1,1,0,0,10,4,3,0,1,18,2
Mahoning Township Police Department,2014,Pennsylvania,4265,PA01310,0,0,0,0,0,0,0,0,0,0,13,0,1,2,10,0,17,8,6,3,116,2,1,0,1,148,13,0,0,0,0,0,0,0,0,0,0,11,0,0,2,9,0,4,1,3,0,45,0,0,0,0,60,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,2,0,8,1,1,0,0,13,0
Mahoning Township Police Department,2013,Pennsylvania,4279,PA01310,0,0,1,0,1,0,0,0,0,0,29,2,0,3,17,7,19,11,7,1,156,1,1,0,0,206,22,0,0,0,0,0,0,0,0,0,0,16,2,0,3,11,0,3,1,1,1,82,0,0,0,0,101,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5,2,2,1,14,0,0,0,0,21,1
Mahoning Township Police Department,2012,Pennsylvania,4304,PA01310,0,0,-1,-1,0,2,1,0,0,1,36,0,1,1,26,8,29,16,6,7,112,1,1,0,0,179,28,0,0,0,0,0,2,1,0,0,1,32,0,1,1,24,6,8,6,1,1,61,1,1,0,0,104,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,6,0,0,4,1,1,3,1,1,1,6,1,1,0,0,18,5
Mahoning Township Police Department,2011,Pennsylvania,4319,PA01310,0,0,1,1,0,0,0,0,0,0,33,0,0,0,32,1,10,3,6,1,128,3,2,0,1,175,32,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,4,2,1,1,75,1,1,0,0,103,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,0,0,0,0,6,0
Mahoning Township Police Department,2010,Pennsylvania,4305,PA01310,0,0,0,0,0,0,0,0,0,0,35,5,1,0,26,3,15,7,1,7,127,0,0,0,0,177,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,5,0,0,0,0,8,2
Mahoning Township Police Department,2009,Pennsylvania,4435,PA01310,0,0,1,1,0,0,0,0,0,0,34,3,0,9,12,10,15,7,8,0,94,7,1,1,5,151,24,0,0,1,1,0,0,0,0,0,0,21,0,0,8,4,9,4,3,1,0,57,4,1,1,2,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
Mahoning Township Police Department,2008,Pennsylvania,4405,PA01310,0,0,1,1,0,0,0,0,0,0,21,2,0,1,18,0,16,10,4,2,81,6,4,0,2,125,21,0,0,0,0,0,0,0,0,0,0,19,2,0,1,15,1,5,3,1,1,39,6,4,0,2,69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
