agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Laguna Tribal Pd Laguna,2009,New Mexico,0,NM03205,0,0,6,4,2,0,0,0,0,0,166,3,10,5,78,70,12,0,12,0,51,3,3,0,0,238,96,0,0,1,0,1,0,0,0,0,0,145,1,9,4,71,60,5,0,5,0,36,2,2,0,0,189,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,3,0,0,0,0,7,3
Laguna Tribal Pd Laguna,2008,New Mexico,3836,NM03205,0,0,15,12,3,0,0,0,0,0,170,1,2,4,76,87,14,0,13,1,57,5,5,0,0,261,83,0,0,13,10,3,0,0,0,0,0,127,1,2,3,54,67,6,0,5,1,30,1,1,0,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,4,0,0,0,3,1,1,0,1,0,1,0,0,0,0,10,3
Laguna Tribal Pd Laguna,2007,New Mexico,3836,NM03205,1,0,12,8,4,0,0,0,0,0,198,2,3,2,86,105,13,0,13,0,56,1,1,0,0,281,93,0,0,10,6,4,0,0,0,0,0,153,2,2,1,69,79,6,0,6,0,23,1,1,0,0,193,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,7,0,0,0,1,6,0,0,0,0,9,0,0,0,0,17,1
Laguna Tribal Pd Laguna,2006,New Mexico,3836,NM03205,0,0,9,8,1,4,0,0,1,3,117,4,1,5,59,48,12,3,7,2,43,3,3,0,0,188,69,0,0,5,5,0,1,0,0,0,1,75,2,0,4,38,31,0,0,0,0,12,2,2,0,0,95,44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,2,1,0,1,0,0,0,0,0,0,5,1
Laguna Tribal Pd Laguna,2005,New Mexico,3836,NM03205,0,0,8,5,3,0,0,0,0,0,205,3,4,7,127,64,7,0,7,0,29,4,4,0,0,253,141,0,0,3,2,1,0,0,0,0,0,153,3,3,4,96,47,3,0,3,0,15,2,2,0,0,176,106,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,0,0,0,0,0,0,0,0,0,4,3,0,0,2,0,2,0,0,0,0,0,5,0,0,0,4,1,1,0,0,1,3,0,0,0,0,11,4
Laguna Tribal Pd Laguna,2004,New Mexico,3836,NM03205,1,0,19,15,4,1,1,0,0,0,170,3,4,5,104,54,9,0,9,0,43,2,2,0,0,245,116,1,0,13,11,2,0,0,0,0,0,125,2,3,4,74,42,4,0,4,0,23,0,0,0,0,166,83,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,5,2,1,0,1,0,1,0,0,0,0,10,5
Laguna Tribal Pd Laguna,2003,New Mexico,3836,NM03205,1,0,6,1,5,1,1,0,0,0,95,8,2,1,45,39,8,2,6,0,26,2,2,0,0,139,56,0,0,1,0,1,0,0,0,0,0,47,2,0,0,28,17,2,0,2,0,6,1,1,0,0,57,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,0,5,2
Laguna Tribal Pd Laguna,2002,New Mexico,3836,NM03205,1,0,4,4,0,0,0,0,0,0,82,4,6,8,3,61,5,3,2,0,43,10,6,3,1,145,21,1,0,0,0,0,0,0,0,0,0,53,2,6,6,3,36,2,1,1,0,2,0,0,0,0,58,17,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Laguna Tribal Pd Laguna,2001,New Mexico,3836,NM03205,0,0,3,3,0,0,0,0,0,0,59,1,1,13,3,41,13,8,4,1,18,9,6,0,3,102,18,0,0,0,0,0,0,0,0,0,0,35,0,0,7,3,25,0,0,0,0,4,0,0,0,0,39,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0
Laguna Tribal Pd Laguna,2e3,New Mexico,3815,NM03205,1,0,4,3,1,1,1,0,0,0,45,2,8,4,1,30,13,9,4,0,25,4,3,1,0,93,15,1,0,3,3,0,0,0,0,0,0,20,1,1,3,0,15,1,1,0,0,3,1,1,0,0,29,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,1,1,0,0,4,0
Laguna Tribal Pd Laguna,1999,New Mexico,5339,NM03205,1,0,1,1,0,0,0,0,0,0,19,2,0,3,2,12,10,8,2,0,14,4,3,0,1,49,7,1,0,0,0,0,0,0,0,0,0,10,0,0,1,2,7,0,0,0,0,2,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0
