agency,year,state,population,ORI,act_all_crimes,clr_18_all_crimes,clr_all_crimes,unfound_all_crimes,act_aggravated_assault,clr_18_aggravated_assault,clr_aggravated_assault,unfound_aggravated_assault,act_assault_total,clr_18_assault_total,clr_assault_total,unfound_assault_total,act_gun_assault,clr_18_gun_assault,clr_gun_assault,unfound_gun_assault,act_knife_assault,clr_18_knife_assault,clr_knife_assault,unfound_knife_assault,act_other_weapon_assault,clr_18_other_weapon_assault,clr_other_weapon_assault,unfound_other_weapon_assault,act_simple_assault,clr_18_simple_assault,clr_simple_assault,unfound_simple_assault,act_hand_feet_assault,clr_18_hand_feet_assault,clr_hand_feet_assault,unfound_hand_feet_assault,act_burglary_total,clr_18_burglary_total,clr_burglary_total,unfound_burglary_total,act_attempted_burglary,clr_18_attempted_burglary,clr_attempted_burglary,unfound_attempted_burglary,act_burg_force_entry,clr_18_burg_force_entry,clr_burg_force_entry,unfound_burg_force_entry,act_burg_no_force_entry,clr_18_burg_no_force_entry,clr_burg_no_force_entry,unfound_burg_no_force_entry,act_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,clr_mtr_vhc_theft_total,unfound_mtr_vhc_theft_total,act_manslaughter,clr_18_manslaughter,clr_manslaughter,unfound_manslaughter,act_murder,clr_18_murder,clr_murder,unfound_murder,officers_assaulted,officers_killed_by_accident,officers_killed_by_felony,act_rape_total,clr_18_rape_total,clr_rape_total,unfound_rape_total,act_attempted_rape,clr_18_attempted_rape,clr_attempted_rape,unfound_attempted_rape,act_force_rape,clr_18_force_rape,clr_force_rape,unfound_force_rape,act_robbery_total,clr_18_robbery_total,clr_robbery_total,unfound_robbery_total,act_gun_robbery,clr_18_gun_robbery,clr_gun_robbery,unfound_gun_robbery,act_knife_robbery,clr_18_knife_robbery,clr_knife_robbery,unfound_knife_robbery,act_other_weapon_robbery,clr_18_other_weapon_robbery,clr_other_weapon_robbery,unfound_other_weapon_robbery,act_strong_arm_robbery,clr_18_strong_arm_robbery,clr_strong_arm_robbery,unfound_strong_arm_robbery,act_theft_total,clr_18_theft_total,clr_theft_total,unfound_theft_total,act_auto_theft,clr_18_auto_theft,clr_auto_theft,unfound_auto_theft,act_other_vhc_theft,clr_18_other_vhc_theft,clr_other_vhc_theft,unfound_other_vhc_theft,act_truck_bus_theft,clr_18_truck_bus_theft,clr_truck_bus_theft,unfound_truck_bus_theft
Manor Township Police Department,1972,Pennsylvania,10168,PA03625,126,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,6,0,2,0,0,0,49,5,6,0,1,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,6,0,4,2,2,0,0,0,0,0,0,0,0,0
Manor Township Police Department,1974,Pennsylvania,11e3,PA03625,258,12,25,0,2,0,1,0,6,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,65,6,10,0,8,1,1,0,33,3,5,0,24,2,4,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,177,6,11,0,5,0,0,0,0,0,0,0,0,0,0,0
Manor Township Police Department,1975,Pennsylvania,12808,PA03625,204,20,57,0,4,1,4,0,11,1,4,0,0,0,0,0,2,0,3,0,0,0,0,0,7,0,0,0,2,1,1,0,42,4,16,0,4,0,0,0,28,3,15,0,10,1,1,0,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,15,36,0,1,0,0,0,4,0,1,0,2,0,0,0
Manor Township Police Department,1976,Pennsylvania,12694,PA03625,241,10,33,0,2,0,1,0,12,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0,1,0,0,0,62,3,8,0,4,0,0,0,39,2,5,0,19,1,3,0,12,2,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,151,5,16,0,9,2,4,0,2,0,0,0,1,0,0,0
Manor Township Police Department,1977,Pennsylvania,12670,PA03625,180,9,24,0,1,0,1,0,12,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,11,0,2,0,0,0,0,0,32,2,3,0,1,0,0,0,22,2,3,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,1,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,124,6,16,0,3,0,0,0,4,0,0,0,0,0,0,0
Manor Township Police Department,1978,Pennsylvania,12691,PA03625,203,5,20,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,30,2,4,0,4,0,1,0,18,2,3,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2,14,0,5,0,0,0,3,0,0,0,2,0,0,0
Manor Township Police Department,1979,Pennsylvania,10167,PA03625,291,16,38,0,6,1,5,0,14,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,5,0,5,1,5,0,52,9,11,0,7,0,0,0,30,6,7,0,15,3,4,0,17,2,2,0,0,0,0,0,1,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,4,14,0,11,1,1,0,4,1,1,0,2,0,0,0
Manor Township Police Department,1980,Pennsylvania,11463,PA03625,305,16,43,0,2,0,2,0,13,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0,11,0,1,0,0,0,0,0,43,2,3,0,5,0,0,0,20,1,2,0,18,1,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,13,36,0,5,1,1,0,3,0,0,0,1,0,0,0
Manor Township Police Department,1981,Pennsylvania,13013,PA03625,268,21,72,0,9,1,5,0,18,3,13,0,0,0,0,0,2,0,2,0,3,1,1,0,9,2,8,0,4,0,2,0,54,2,6,0,6,0,0,0,29,0,3,0,19,2,3,0,9,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,16,51,0,3,0,0,0,4,0,0,0,2,0,0,0
Manor Township Police Department,1982,Pennsylvania,13013,PA03625,207,22,49,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,7,10,0,2,0,0,0,20,1,3,0,24,6,7,0,9,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,147,13,34,0,2,1,3,0,5,1,1,0,2,0,0,0
