agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Leeds Police Department,2023,Alabama,12355,AL00106,0,0,0,0,0,6,6,0,8,0,0,1,7,232,6,1,15,17,193,26,10,14,2,237,20,18,1,1,529,0,39,53,283,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leeds Police Department,2022,Alabama,12206,AL00106,0,0,0,1,0,7,7,0,3,1,0,1,1,154,2,3,9,18,122,31,19,12,0,193,18,17,1,0,407,0,32,43,242,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leeds Police Department,2021,Alabama,12050,AL00106,0,0,0,0,0,5,5,0,3,1,0,0,2,16,2,1,2,2,9,9,7,2,0,44,5,5,0,0,82,0,7,15,58,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leeds Police Department,2020,Alabama,12068,AL00106,0,0,0,1,0,1,0,1,3,0,1,0,2,94,1,0,29,1,63,22,11,9,2,163,11,10,0,1,295,0,31,36,196,232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3
Leeds Police Department,2019,Alabama,,AL00106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leeds Police Department,2018,Alabama,,AL00106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leeds Police Department,2017,Alabama,11964,AL00106,0,0,2,0,1,4,4,0,12,10,0,1,1,235,16,4,37,10,168,59,38,20,1,339,31,25,0,6,681,0,67,83,429,512,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,13,1,1,0,0,21,0,0,1,20,21
Leeds Police Department,2016,Alabama,11964,AL00106,0,0,0,0,0,4,4,0,9,6,0,1,2,247,13,1,52,3,178,76,54,22,0,443,36,32,3,1,815,0,69,82,555,637,0,0,1,1,0,1,0,0,1,0,3,0,0,1,0,2,2,1,1,0,13,8,8,0,0,28,0,1,3,23,26
Leeds Police Department,2015,Alabama,11975,AL00106,0,0,0,1,0,4,4,0,11,4,1,3,3,268,7,3,37,5,216,69,38,31,0,404,33,27,4,2,790,0,52,68,506,574,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,4,2,2,0,12,5,5,0,0,23,0,1,2,21,23
Leeds Police Department,2014,Alabama,11934,AL00106,0,0,0,2,0,3,3,0,14,3,3,2,6,244,10,5,20,7,202,82,53,28,1,412,28,26,0,2,785,0,42,61,522,583,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,2,1,0,1,0,22,5,5,0,0,32,0,2,2,28,30
Leeds Police Department,2013,Alabama,11914,AL00106,0,0,3,2,0,4,3,1,17,6,1,3,7,226,2,3,21,8,192,72,46,25,1,440,28,23,1,4,789,0,34,57,540,597,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,2,0,0,11,3,3,0,0,19,0,3,3,16,19
Leeds Police Department,2012,Alabama,11844,AL00106,0,0,2,1,0,3,3,0,20,6,3,2,9,256,4,2,16,12,222,66,39,27,0,333,23,19,0,4,702,0,34,58,422,480,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,5,2,3,0,20,4,4,0,0,32,0,0,1,29,30
Leeds Police Department,2011,Alabama,11830,AL00106,0,0,0,1,0,1,1,0,18,13,0,0,5,306,9,5,17,3,272,107,56,51,0,390,31,27,3,1,854,0,34,54,528,582,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,6,3,3,0,0,11,0,1,1,10,11
Leeds Police Department,2010,Alabama,11773,AL00106,0,0,1,2,0,2,2,0,33,26,1,0,6,333,11,4,6,5,307,105,68,36,1,379,30,26,2,2,884,0,26,63,514,577,0,0,1,1,0,3,2,1,0,0,7,1,1,0,3,2,3,2,1,0,21,3,2,0,1,38,0,5,9,27,36
