agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Sansom Park Police Department,2023,Texas,5315,TX22025,0,0,0,0,0,2,2,0,3,0,1,0,2,53,10,1,1,9,32,31,20,9,2,71,15,13,1,1,175,0,21,26,117,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2022,Texas,5336,TX22025,0,0,0,0,0,10,6,4,3,0,0,1,2,86,9,5,9,5,58,24,18,3,3,69,31,25,0,6,223,0,28,41,124,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2021,Texas,5826,TX22025,0,0,0,0,0,4,3,1,3,3,0,0,0,64,2,2,6,0,54,41,18,17,6,81,20,18,1,1,213,0,10,17,142,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2020,Texas,5890,TX22025,0,0,0,1,0,7,7,0,2,1,0,0,1,36,2,1,2,9,22,14,9,4,1,50,7,7,0,0,117,0,14,24,71,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2019,Texas,6000,TX22025,0,0,1,0,0,0,0,0,3,2,0,1,0,16,0,0,0,5,11,41,26,14,1,50,22,20,0,2,132,0,5,8,113,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2018,Texas,6034,TX22025,0,0,0,0,0,0,0,0,4,2,0,0,2,13,1,0,2,5,5,43,32,3,8,58,19,17,0,2,137,0,8,12,120,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2017,Texas,4904,TX22025,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,9,45,13,32,0,71,10,10,0,0,138,0,3,3,126,129,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3
Sansom Park Police Department,2016,Texas,,TX22025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sansom Park Police Department,2015,Texas,4859,TX22025,0,0,1,0,0,1,1,0,5,3,2,0,0,76,2,4,5,8,57,54,40,14,0,72,11,7,3,1,219,0,19,25,137,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Sansom Park Police Department,2014,Texas,4821,TX22025,0,0,1,0,0,1,1,0,3,0,1,0,2,85,9,10,6,2,58,44,37,5,2,76,12,7,3,2,221,0,27,31,132,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2013,Texas,4804,TX22025,0,0,3,0,0,1,0,1,4,2,1,0,1,58,1,2,2,1,52,61,37,22,2,58,13,7,6,0,195,0,6,11,132,143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1
Sansom Park Police Department,2012,Texas,4861,TX22025,0,0,1,0,0,1,1,0,0,0,0,0,0,45,2,2,0,0,41,59,38,19,2,43,14,9,4,1,162,0,4,5,116,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,3,0,0,0,0,0,0,5,0,0,0,4,4
Sansom Park Police Department,2011,Texas,4785,TX22025,0,0,0,0,0,0,0,0,2,0,0,0,2,38,0,1,7,4,26,57,28,24,5,75,11,4,2,5,183,0,12,14,143,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2010,Texas,4686,TX22025,0,0,0,1,0,0,0,0,3,1,0,0,2,55,0,1,6,0,48,43,29,11,3,63,6,5,1,0,171,0,7,11,112,123,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1
Sansom Park Police Department,2009,Texas,4198,TX22025,0,0,0,0,0,3,3,0,3,3,0,0,0,66,4,1,14,1,46,43,31,9,3,83,7,5,0,2,205,0,20,26,133,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Sansom Park Police Department,2008,Texas,4167,TX22025,0,0,2,1,0,2,1,1,2,0,0,0,2,43,3,2,7,7,24,57,50,5,2,82,18,13,2,3,205,0,19,24,157,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2007,Texas,4140,TX22025,0,0,2,0,0,1,0,1,0,0,0,0,0,63,7,1,10,2,43,19,17,2,0,69,19,12,2,5,171,0,20,21,107,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2006,Texas,4238,TX22025,0,0,0,1,0,2,2,0,2,0,0,0,2,64,2,0,9,2,51,15,9,5,1,65,12,9,3,0,161,0,13,18,92,110,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Sansom Park Police Department,2005,Texas,4222,TX22025,0,0,1,1,0,1,1,0,1,1,0,0,0,30,1,1,2,5,21,45,24,19,2,91,24,9,8,7,193,0,9,12,160,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2004,Texas,4270,TX22025,0,0,0,0,0,0,0,0,3,2,0,0,1,35,0,4,0,2,29,47,26,18,3,89,9,4,4,1,183,0,6,9,145,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2003,Texas,4282,TX22025,0,0,1,0,0,0,0,0,0,0,0,0,0,44,2,3,4,0,35,31,19,11,1,66,8,3,5,0,149,0,9,9,105,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sansom Park Police Department,2002,Texas,4367,TX22025,0,0,1,0,0,1,1,0,4,2,0,0,2,27,1,3,0,1,22,32,23,9,0,102,17,17,0,0,183,0,5,10,151,161,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1
