agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Clayton Police Department,2023,Ohio,13200,OH05711,0,0,0,0,0,7,6,1,2,1,0,0,1,55,1,1,1,0,52,9,4,5,0,112,21,8,1,12,206,0,3,12,142,154,0,0,0,0,0,1,0,0,0,1,19,0,0,0,0,19,0,0,0,0,2,0,0,0,0,22,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Police Department,2022,Ohio,13228,OH05711,0,0,0,0,0,6,6,0,2,0,1,0,1,66,5,2,1,1,57,15,7,8,0,87,22,4,3,15,198,0,9,17,124,141,0,0,0,0,0,0,0,0,0,0,33,1,0,1,1,30,1,1,0,0,1,2,0,0,2,37,0,3,3,4,7,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,2,0,0,2,15,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Police Department,2021,Ohio,13232,OH05711,0,0,0,0,0,3,3,0,6,2,0,0,4,82,1,2,1,1,77,14,8,6,0,98,7,2,0,5,210,0,5,14,119,133,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,23,0,0,0,0,4,0,0,0,0,29,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,1,0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Police Department,2020,Ohio,13219,OH05711,0,0,0,0,0,0,0,0,1,0,0,0,1,34,0,0,0,0,34,18,9,9,0,77,10,6,2,2,140,0,0,1,105,106,0,0,0,0,0,1,0,0,0,1,22,0,0,0,0,22,1,0,1,0,6,0,0,0,0,30,0,0,1,7,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Police Department,2019,Ohio,13221,OH05711,0,0,0,0,0,0,0,0,1,1,0,0,0,35,0,1,0,0,34,8,2,4,2,70,5,4,1,0,119,0,1,2,83,85,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,4,1,1,0,0,28,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Police Department,2018,Ohio,13209,OH05711,0,0,0,0,0,0,0,0,3,3,0,0,0,22,0,1,0,1,20,11,6,5,0,101,23,17,5,1,160,0,2,5,135,140,0,0,0,0,0,0,0,0,0,0,20,0,1,0,1,18,0,0,0,0,10,1,1,0,0,31,0,2,2,11,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Police Department,2017,Ohio,13149,OH05711,0,0,0,0,0,0,0,0,4,4,0,0,0,26,1,0,0,0,25,17,9,8,0,92,9,8,0,1,148,0,1,5,118,123,0,0,0,0,0,1,1,0,0,0,24,1,0,0,0,23,1,0,1,0,12,0,0,0,0,38,0,1,2,13,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,14,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Police Department,2016,Ohio,13129,OH05711,0,0,0,0,0,0,0,0,3,2,0,0,1,46,3,0,0,0,43,27,11,16,0,97,11,11,0,0,184,0,3,6,135,141,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,37,6,3,3,0,20,2,2,0,0,68,0,3,3,28,31,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,9,1,1,0,0,27,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Police Department,2015,Ohio,13156,OH05711,0,0,0,1,0,0,0,0,6,5,0,0,1,36,0,0,0,1,35,35,15,19,1,140,16,15,1,0,234,0,1,8,191,199,0,0,0,0,0,1,0,0,0,1,31,0,0,0,1,30,8,3,5,0,19,8,7,1,0,67,0,1,2,35,37,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,2,0,0,0,0,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Police Department,2014,Ohio,13209,OH05711,0,0,0,0,0,2,2,0,5,3,0,0,2,28,0,0,0,0,28,47,19,26,2,118,22,17,3,2,222,0,0,7,187,194,0,0,0,0,0,5,3,0,0,2,26,0,0,0,0,26,6,1,5,0,8,3,3,0,0,48,0,0,5,17,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,1,0,1,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
