agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Mt. Angel Police Department,2023,Oregon,3401,OR02408,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,18,3,2,1,0,16,3,3,0,0,41,0,1,1,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2022,Oregon,3403,OR02408,0,0,0,1,0,2,2,0,0,0,0,0,0,21,0,0,0,4,17,1,1,0,0,20,2,2,0,0,47,0,4,7,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2021,Oregon,3677,OR02408,0,0,0,0,0,2,2,0,0,0,0,0,0,21,0,0,0,3,18,4,1,3,0,12,2,2,0,0,41,0,3,5,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2020,Oregon,3647,OR02408,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4,3,24,3,1,1,1,24,7,5,2,0,65,0,7,7,34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2019,Oregon,3621,OR02408,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,1,2,18,5,3,2,0,33,4,4,0,0,64,0,4,4,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2018,Oregon,3559,OR02408,0,0,0,0,0,1,1,0,1,0,0,0,1,22,0,0,1,1,20,7,1,5,1,32,5,4,0,1,68,0,2,4,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2017,Oregon,3569,OR02408,0,0,0,0,0,1,1,0,0,0,0,0,0,23,0,0,2,2,19,8,2,5,1,36,9,7,2,0,77,0,4,5,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2016,Oregon,3448,OR02408,0,0,0,0,0,0,0,0,1,0,0,0,1,33,0,1,2,4,26,9,1,7,1,29,3,3,0,0,75,0,7,8,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2015,Oregon,3414,OR02408,0,0,0,0,0,1,1,0,0,0,0,0,0,20,0,0,0,4,16,5,2,2,1,41,2,1,0,1,69,0,4,5,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2014,Oregon,3411,OR02408,0,0,0,1,0,3,3,0,0,0,0,0,0,43,0,0,7,5,31,8,2,5,1,60,7,4,2,1,122,0,12,16,75,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2013,Oregon,3405,OR02408,0,0,0,0,0,1,0,1,1,0,0,0,1,23,0,1,1,4,17,10,2,7,1,49,3,1,1,1,87,0,6,8,62,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mt. Angel Police Department,2012,Oregon,3345,OR02408,0,0,0,0,0,0,0,0,1,0,0,0,1,49,0,0,7,3,39,14,2,11,1,58,2,2,0,0,124,0,10,11,74,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
