agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Cherokee County Board of Education Police,2018,Georgia,0,GA02807,0,0,0,0,0,1,1,0,0,0,0,0,0,75,0,0,1,0,74,0,0,0,0,67,0,0,0,0,143,1,2,67,69,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,64,0,0,0,0,49,0,0,0,0,114,1,1,49,50,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51,0,0,0,0,11,0,0,0,0,62,0,0,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Cherokee County Board of Education Police,2017,Georgia,0,GA02807,0,0,0,0,0,1,1,0,0,0,0,0,0,65,0,0,0,0,65,3,0,0,3,65,0,0,0,0,134,0,1,68,69,0,0,1,1,0,0,0,0,0,0,61,0,0,0,0,61,0,0,0,0,43,0,0,0,0,105,0,1,43,44,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47,0,0,0,0,12,0,0,0,0,59,0,0,12,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,2,2
Cherokee County Board of Education Police,2016,Georgia,0,GA02807,0,0,0,0,0,1,0,1,0,0,0,0,0,89,0,0,0,0,89,1,0,0,1,68,0,0,0,0,159,0,1,69,70,0,0,1,0,1,0,0,0,0,0,82,0,0,0,0,82,0,0,0,0,46,0,0,0,0,129,0,1,46,47,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55,0,0,0,0,6,0,0,0,0,61,0,0,6,6,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5,0,2,2,4
Cherokee County Board of Education Police,2015,Georgia,0,GA02807,0,0,0,0,0,0,0,0,1,0,0,1,0,74,0,0,0,0,74,3,0,1,2,83,0,0,0,0,161,0,1,86,87,0,0,0,0,0,1,0,0,1,0,66,0,0,0,0,66,1,0,0,1,47,0,0,0,0,115,0,1,48,49,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,17,0,0,0,0,66,0,0,17,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,6,0,0,5,5
Cherokee County Board of Education Police,2014,Georgia,0,GA02807,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64,2,1,1,0,90,0,0,0,0,156,0,0,92,92,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59,0,0,0,0,42,0,0,0,0,101,0,0,42,42,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43,0,0,0,0,13,0,0,0,0,56,0,0,13,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,3,3
Cherokee County Board of Education Police,2013,Georgia,0,GA02807,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,4,72,3,1,2,0,119,0,0,0,0,198,4,4,122,126,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,72,2,0,2,0,56,0,0,0,0,130,0,0,58,58,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47,1,0,1,0,23,0,0,0,0,71,0,0,24,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,7,0,0,5,5
Cherokee County Board of Education Police,2012,Georgia,0,GA02807,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,3,1,18,83,2,2,0,0,135,0,0,0,0,242,22,22,137,159,0,0,0,0,0,0,0,0,0,0,89,0,1,0,0,88,0,0,0,0,74,0,0,0,0,163,1,1,74,75,0,0,0,0,0,0,0,0,0,0,68,0,1,0,0,67,0,0,0,0,48,0,0,0,0,116,1,1,48,49,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,13,0,2,5,7
Cherokee County Board of Education Police,2011,Georgia,0,GA02807,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,12,96,8,2,3,3,113,0,0,0,0,229,12,12,121,133,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,89,3,0,3,0,55,0,0,0,0,147,0,0,58,58,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,3,0,3,0,26,0,0,0,0,99,0,0,29,29,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,1,1,2
Cherokee County Board of Education Police,2010,Georgia,0,GA02807,0,0,0,0,0,1,1,0,0,0,0,0,0,97,0,2,0,1,94,8,5,0,3,127,0,0,0,0,233,3,4,135,139,0,0,0,0,0,0,0,0,0,0,78,0,2,0,1,75,4,0,4,0,149,0,0,0,0,231,3,3,153,156,0,0,0,0,0,0,0,0,0,0,66,0,2,0,1,63,0,0,0,0,73,0,0,0,0,139,3,3,73,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,8,0,0,6,6
Cherokee County Board of Education Police,2009,Georgia,,GA02807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
