agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Teton County Sheriff's Office,2023,Idaho,12832,ID04100,0,0,0,1,0,8,7,1,0,0,0,0,0,50,1,1,4,7,37,7,0,4,3,23,2,2,0,0,91,0,13,22,32,54,0,0,1,1,0,0,0,0,0,0,26,0,1,2,6,17,1,0,1,0,3,1,1,0,0,32,0,9,10,5,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton County Sheriff's Office,2022,Idaho,12717,ID04100,0,0,0,0,0,12,11,1,1,1,0,0,0,49,1,2,4,1,41,11,2,3,6,34,1,1,0,0,108,0,8,21,46,67,0,0,2,2,0,0,0,0,0,0,24,1,2,3,0,18,1,0,1,0,8,0,0,0,0,35,0,6,8,9,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,5,0,0,0,0,8,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton County Sheriff's Office,2021,Idaho,13079,ID04100,0,0,0,0,0,3,3,0,0,0,0,0,0,50,2,0,1,2,45,1,0,0,1,26,2,2,0,0,82,0,5,8,29,37,0,0,0,0,0,0,0,0,0,0,27,2,0,0,2,23,0,0,0,0,3,0,0,0,0,30,0,4,4,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton County Sheriff's Office,2020,Idaho,12480,ID04100,0,0,0,0,0,6,6,0,1,1,0,0,0,48,1,0,4,2,41,0,0,0,0,24,3,2,0,1,82,0,7,14,27,41,0,0,5,5,0,0,0,0,0,0,35,1,0,4,2,28,0,0,0,0,5,0,0,0,0,45,0,7,12,5,17,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton County Sheriff's Office,2019,Idaho,11895,ID04100,0,0,0,0,0,2,2,0,0,0,0,0,0,32,1,1,4,7,19,4,2,2,0,28,1,1,0,0,67,0,13,15,33,48,0,0,0,0,0,0,0,0,0,0,23,1,1,4,5,12,0,0,0,0,5,0,0,0,0,28,0,11,11,5,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton County Sheriff's Office,2018,Idaho,11669,ID04100,0,0,0,0,0,3,3,0,0,0,0,0,0,34,1,1,1,4,27,7,2,3,2,55,5,4,0,1,104,0,7,10,67,77,0,0,1,1,0,0,0,0,0,0,22,1,1,1,3,16,2,2,0,0,16,2,1,0,1,43,0,6,7,20,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton County Sheriff's Office,2017,Idaho,11193,ID04100,0,0,0,0,0,2,2,0,0,0,0,0,0,27,5,1,5,1,15,8,2,5,1,42,7,6,0,1,86,0,12,14,57,71,0,0,0,0,0,0,0,0,0,0,20,2,0,4,1,13,1,0,1,0,3,1,1,0,0,25,0,7,7,5,12,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton County Sheriff's Office,2016,Idaho,10715,ID04100,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,1,0,4,28,14,6,7,1,53,7,7,0,0,108,0,5,6,74,80,1,0,0,0,0,0,0,0,0,0,15,0,0,0,4,11,1,0,0,1,12,4,4,0,0,33,0,4,5,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton County Sheriff's Office,2015,Idaho,10413,ID04100,0,0,0,0,0,1,1,0,0,0,0,0,0,27,0,1,3,3,20,46,43,3,0,27,0,0,0,0,101,0,7,8,73,81,0,0,1,1,0,0,0,0,0,0,19,0,1,3,2,13,0,0,0,0,1,0,0,0,0,21,0,6,7,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton County Sheriff's Office,2014,Idaho,10378,ID04100,0,0,0,0,0,2,0,2,0,0,0,0,0,27,1,0,2,7,17,8,3,4,1,33,0,0,0,0,70,0,10,12,41,53,0,0,2,0,2,0,0,0,0,0,24,0,2,2,6,14,1,0,1,0,3,0,0,0,0,30,0,10,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
