agency,year,state,population,ORI,act_all_crimes,clr_18_all_crimes,clr_all_crimes,unfound_all_crimes,act_aggravated_assault,clr_18_aggravated_assault,clr_aggravated_assault,unfound_aggravated_assault,act_assault_total,clr_18_assault_total,clr_assault_total,unfound_assault_total,act_gun_assault,clr_18_gun_assault,clr_gun_assault,unfound_gun_assault,act_knife_assault,clr_18_knife_assault,clr_knife_assault,unfound_knife_assault,act_other_weapon_assault,clr_18_other_weapon_assault,clr_other_weapon_assault,unfound_other_weapon_assault,act_simple_assault,clr_18_simple_assault,clr_simple_assault,unfound_simple_assault,act_hand_feet_assault,clr_18_hand_feet_assault,clr_hand_feet_assault,unfound_hand_feet_assault,act_burglary_total,clr_18_burglary_total,clr_burglary_total,unfound_burglary_total,act_attempted_burglary,clr_18_attempted_burglary,clr_attempted_burglary,unfound_attempted_burglary,act_burg_force_entry,clr_18_burg_force_entry,clr_burg_force_entry,unfound_burg_force_entry,act_burg_no_force_entry,clr_18_burg_no_force_entry,clr_burg_no_force_entry,unfound_burg_no_force_entry,act_mtr_vhc_theft_total,clr_18_mtr_vhc_theft_total,clr_mtr_vhc_theft_total,unfound_mtr_vhc_theft_total,act_manslaughter,clr_18_manslaughter,clr_manslaughter,unfound_manslaughter,act_murder,clr_18_murder,clr_murder,unfound_murder,officers_assaulted,officers_killed_by_accident,officers_killed_by_felony,act_rape_total,clr_18_rape_total,clr_rape_total,unfound_rape_total,act_attempted_rape,clr_18_attempted_rape,clr_attempted_rape,unfound_attempted_rape,act_force_rape,clr_18_force_rape,clr_force_rape,unfound_force_rape,act_robbery_total,clr_18_robbery_total,clr_robbery_total,unfound_robbery_total,act_gun_robbery,clr_18_gun_robbery,clr_gun_robbery,unfound_gun_robbery,act_knife_robbery,clr_18_knife_robbery,clr_knife_robbery,unfound_knife_robbery,act_other_weapon_robbery,clr_18_other_weapon_robbery,clr_other_weapon_robbery,unfound_other_weapon_robbery,act_strong_arm_robbery,clr_18_strong_arm_robbery,clr_strong_arm_robbery,unfound_strong_arm_robbery,act_theft_total,clr_18_theft_total,clr_theft_total,unfound_theft_total,act_auto_theft,clr_18_auto_theft,clr_auto_theft,unfound_auto_theft,act_other_vhc_theft,clr_18_other_vhc_theft,clr_other_vhc_theft,unfound_other_vhc_theft,act_truck_bus_theft,clr_18_truck_bus_theft,clr_truck_bus_theft,unfound_truck_bus_theft
Crested Butte Marshal's Office,1978,Colorado,837,CO02603,71,1,26,0,5,0,3,0,6,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,3,0,2,0,10,0,4,0,0,0,0,0,4,0,3,0,6,0,1,0,13,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,7,0,7,0,5,0,1,0,1,0,5,0,5,0
Crested Butte Marshal's Office,1979,Colorado,864,CO02603,127,9,56,0,6,1,6,0,10,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,4,0,3,0,4,1,4,0,20,1,5,0,0,0,0,0,8,1,4,0,12,0,1,0,13,0,13,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,7,29,0,9,0,9,0,1,0,1,0,3,0,3,0
Crested Butte Marshal's Office,1984,Colorado,1030,CO02603,52,1,22,8,2,0,2,0,5,0,4,0,1,0,1,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,12,1,3,2,3,0,0,0,3,1,1,1,6,0,2,1,5,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,4,4,0,4,2,0,0,0,0,1,0,1,0
Crested Butte Marshal's Office,1985,Colorado,1047,CO02603,57,0,31,8,4,0,4,0,5,0,5,3,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,3,2,0,2,0,6,0,4,2,0,0,0,1,2,0,1,0,4,0,3,1,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,18,1,3,0,3,2,0,0,0,0,1,0,1,0
Crested Butte Marshal's Office,1986,Colorado,925,CO02603,61,0,22,7,3,0,3,0,4,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,11,0,0,2,6,0,0,2,1,0,0,0,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,13,5,4,0,4,0,0,0,0,0,1,0,1,0
Crested Butte Marshal's Office,1987,Colorado,918,CO02603,100,2,24,5,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,20,1,3,1,2,0,0,0,2,0,1,0,16,1,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,16,4,2,0,2,0,0,0,0,0,1,0,1,0
Crested Butte Marshal's Office,1988,Colorado,899,CO02603,71,0,26,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,23,0,2,0,1,0,0,0,0,0,0,0,0,0
Crested Butte Marshal's Office,1989,Colorado,945,CO02603,86,0,23,3,1,0,1,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,1,0,11,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,14,3,3,0,2,0,0,0,0,0,1,0,1,0
Crested Butte Marshal's Office,1990,Colorado,878,CO02603,114,0,59,1,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,45,1,8,0,7,0,0,0,0,0,1,0,1,0
Crested Butte Marshal's Office,1991,Colorado,900,CO02603,128,3,41,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,10,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,30,0,8,2,8,0,0,0,0,0,2,0,1,0
