agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Huerfano County Sheriff's Office,2021,Colorado,6002,CO02800,0,0,0,0,0,6,5,1,1,0,0,1,0,50,6,2,8,1,33,73,63,9,1,92,25,20,3,2,247,0,17,24,190,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerfano County Sheriff's Office,2020,Colorado,6066,CO02800,0,0,0,0,0,2,2,0,4,0,0,1,3,53,0,5,10,4,34,61,49,11,1,87,27,22,3,2,234,0,19,25,175,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerfano County Sheriff's Office,2019,Colorado,6075,CO02800,0,0,0,0,0,4,4,0,1,0,0,0,1,61,0,3,7,9,42,51,40,11,0,78,22,19,3,0,217,0,19,24,151,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerfano County Sheriff's Office,2018,Colorado,5886,CO02800,0,0,0,3,0,1,0,1,2,1,0,1,0,53,2,2,5,5,39,36,23,9,4,77,9,8,0,1,181,0,14,20,122,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerfano County Sheriff's Office,2017,Colorado,5881,CO02800,0,0,0,0,0,0,0,0,2,1,1,0,0,73,8,2,3,0,60,21,12,8,1,66,15,13,2,0,177,0,13,15,102,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerfano County Sheriff's Office,2016,Colorado,2832,CO02800,0,0,0,0,0,1,1,0,0,0,0,0,0,8,2,1,1,0,4,6,2,4,0,6,3,1,1,1,24,0,4,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerfano County Sheriff's Office,2015,Colorado,2825,CO02800,0,0,0,0,0,1,1,0,0,0,0,0,0,25,2,1,5,0,17,3,1,2,0,3,1,1,0,0,33,0,8,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerfano County Sheriff's Office,2014,Colorado,2862,CO02800,0,0,0,0,0,2,2,0,0,0,0,0,0,19,3,1,2,0,13,1,0,1,0,11,4,2,1,1,37,0,6,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerfano County Sheriff's Office,2013,Colorado,2887,CO02800,0,0,0,1,0,0,0,0,0,0,0,0,0,21,3,1,5,0,12,0,0,0,0,10,0,0,0,0,32,0,9,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerfano County Sheriff's Office,2012,Colorado,2801,CO02800,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,8,3,1,2,0,4,9,9,0,0,25,0,1,1,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
