agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Carroll State Police,2002,New Hampshire,5950,NH302SP,0,0,1,0,1,2,2,0,1,1,0,0,0,110,0,1,1,1,107,29,16,12,1,33,4,4,0,0,180,0,3,6,66,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carroll State Police,2001,New Hampshire,,NH302SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll State Police,2000,New Hampshire,3783,NH302SP,0,0,0,0,1,3,3,0,1,1,0,0,0,93,1,0,0,3,89,19,10,8,1,34,3,3,0,0,154,0,4,8,56,64,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,1,0,1,0,1,0,0,0,0,15,0,0,0,2,2
Carroll State Police,1999,New Hampshire,,NH302SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll State Police,1998,New Hampshire,,NH302SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll State Police,1997,New Hampshire,,NH302SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll State Police,1996,New Hampshire,9718,NH302SP,0,0,2,0,0,0,0,0,0,0,0,0,0,55,2,0,3,1,49,61,44,11,6,56,5,1,1,3,177,0,6,6,122,128,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,3,0,1,1,2,3
Carroll State Police,1995,New Hampshire,9601,NH302SP,0,0,1,0,0,5,4,1,0,0,0,0,0,47,1,3,0,2,41,34,28,4,2,73,11,3,0,8,170,0,6,11,118,129,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,2,0,0,0,0,5,0,0,0,3,3
Carroll State Police,1994,New Hampshire,10043,NH302SP,0,0,3,0,0,5,5,0,2,2,0,0,0,53,2,1,1,0,49,27,24,2,1,52,3,1,2,0,142,0,4,11,82,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,4,0,0,0,3,3
Carroll State Police,1993,New Hampshire,9937,NH302SP,0,0,4,0,0,1,1,0,0,0,0,0,0,44,3,1,1,0,39,39,32,6,1,51,6,3,0,3,141,0,5,6,96,102,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,3,2,1,0,2,1,1,0,0,10,0,1,1,6,7
Carroll State Police,1992,New Hampshire,9337,NH302SP,0,0,2,0,0,4,4,0,0,0,0,0,0,59,4,3,0,4,48,51,36,12,3,46,3,2,0,1,163,0,11,15,100,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,0,0,0,4,4
Carroll State Police,1991,New Hampshire,9287,NH302SP,0,0,1,0,0,1,1,0,0,0,0,0,0,29,1,2,1,2,23,55,41,13,1,91,9,7,0,2,185,0,6,7,155,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1,1,7,0,0,0,0,12,0,0,0,11,11
Carroll State Police,1990,New Hampshire,9323,NH302SP,0,0,1,1,0,0,0,0,2,1,0,0,1,33,1,0,2,1,29,46,44,0,2,49,9,5,3,1,140,0,4,7,104,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,0,0,0,3,3
Carroll State Police,1989,New Hampshire,9079,NH302SP,0,0,3,1,0,3,3,0,0,0,0,0,0,29,2,0,4,0,23,70,64,3,3,70,12,8,1,3,185,0,6,10,152,162,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,4,3,3,0,0,3,2,2,0,0,14,0,1,2,8,10
Carroll State Police,1988,New Hampshire,8533,NH302SP,0,0,4,1,0,1,1,0,0,0,0,0,0,29,8,1,0,0,20,56,49,5,2,69,10,7,3,0,166,0,9,11,135,146,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,4,1,2,1,3,1,0,0,1,11,0,1,1,8,9
Carroll State Police,1987,New Hampshire,8647,NH302SP,0,0,1,2,0,0,0,0,0,0,0,0,0,34,1,1,2,0,30,56,40,13,3,77,11,6,1,4,180,0,4,6,144,150,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2,4,1,2,1,1,0,0,0,0,10,0,3,3,5,8
Carroll State Police,1986,New Hampshire,7549,NH302SP,0,0,1,0,0,4,4,0,1,1,0,0,0,22,5,1,0,0,16,51,39,8,4,82,8,6,1,1,168,0,6,11,141,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Carroll State Police,1985,New Hampshire,7682,NH302SP,0,0,2,2,0,2,2,0,0,0,0,0,0,22,3,0,2,0,17,56,40,13,3,72,2,2,0,0,156,0,5,9,130,139,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1
Carroll State Police,1984,New Hampshire,7520,NH302SP,0,0,3,0,0,3,3,0,1,1,0,0,0,18,2,0,1,3,12,74,55,15,4,67,2,1,1,0,165,0,6,10,143,153,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,1,0,0,0,0,5,0,0,1,3,4
Carroll State Police,1983,New Hampshire,7446,NH302SP,0,0,2,1,0,1,0,1,1,0,0,0,1,22,1,0,0,2,19,59,55,3,1,61,5,3,0,2,150,0,3,6,125,131,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,0,1,0,2,0,0,0,0,6,0,3,3,3,6
Carroll State Police,1982,New Hampshire,0,NH302SP,0,0,5,0,0,2,0,2,1,1,0,0,0,26,5,0,5,0,16,69,61,4,4,90,17,5,9,3,205,0,10,13,176,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carroll State Police,1981,New Hampshire,0,NH302SP,0,0,4,0,0,2,0,2,0,0,0,0,0,25,0,0,0,4,21,95,83,9,3,86,9,3,4,2,217,0,4,6,190,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
