agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Swainsboro Police Department,2022,Georgia,7426,GA05301,0,0,0,2,0,2,2,0,1,0,0,0,1,148,8,1,0,16,123,6,1,5,0,205,1,0,1,0,365,0,25,30,212,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swainsboro Police Department,2021,Georgia,7517,GA05301,0,0,0,1,0,2,2,0,1,1,0,0,0,164,8,3,2,17,134,28,0,28,0,118,3,2,0,1,317,0,30,34,149,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swainsboro Police Department,2020,Georgia,7577,GA05301,0,0,0,0,0,0,0,0,1,0,0,0,1,113,5,0,0,13,95,8,4,4,0,103,5,5,0,0,230,0,18,19,116,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swainsboro Police Department,2019,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2018,Georgia,7501,GA05301,0,0,0,0,0,3,0,3,14,8,0,2,4,47,14,10,6,10,7,31,18,13,0,304,12,12,0,0,411,0,40,57,347,404,0,0,0,0,0,4,0,1,0,3,3,2,1,0,0,0,22,13,9,0,42,2,2,0,0,73,0,3,7,66,73
Swainsboro Police Department,2017,Georgia,7522,GA05301,0,0,0,3,0,3,0,3,7,5,0,1,1,64,26,10,14,11,3,28,21,7,0,313,6,6,0,0,424,0,61,74,347,421,0,0,0,0,0,1,0,0,0,1,12,9,2,1,0,0,19,9,10,0,51,2,2,0,0,85,0,12,13,72,85
Swainsboro Police Department,2016,Georgia,7512,GA05301,0,0,0,1,0,4,0,4,15,6,0,2,7,90,23,16,17,13,21,72,47,22,3,290,14,14,0,0,486,0,69,89,376,465,0,0,6,0,6,4,1,0,0,3,32,7,1,2,0,22,23,13,10,0,59,3,3,0,0,127,0,10,20,85,105
Swainsboro Police Department,2015,Georgia,7523,GA05301,0,0,0,0,0,7,3,4,7,3,0,1,3,190,15,17,13,5,140,82,15,30,37,392,9,9,0,0,687,0,50,64,483,547,0,0,0,0,0,0,0,0,0,0,44,3,1,1,1,38,7,3,3,1,35,1,1,0,0,87,0,6,6,43,49
Swainsboro Police Department,2014,Georgia,7634,GA05301,0,0,0,0,0,1,0,1,4,4,0,0,0,141,17,5,8,4,107,106,37,30,39,270,7,7,0,0,529,0,34,39,383,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swainsboro Police Department,2013,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2012,Georgia,7346,GA05301,0,0,0,2,0,6,2,4,8,6,1,0,1,145,3,16,3,92,31,146,96,44,6,507,22,10,5,7,836,0,114,130,675,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swainsboro Police Department,2011,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2010,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2009,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2008,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2007,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2006,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2005,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2004,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2003,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2002,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,2001,Georgia,7110,GA05301,0,0,0,1,0,5,4,1,7,4,1,0,2,196,7,17,30,111,31,97,64,21,12,249,19,10,5,4,574,0,165,178,365,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,4,0,0,0,4,4
Swainsboro Police Department,2000,Georgia,6943,GA05301,0,0,0,0,0,0,0,0,6,5,1,0,0,243,3,35,25,74,106,131,100,20,11,351,30,22,6,2,761,0,137,143,512,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,2,0,4,0,0,0,4,4
Swainsboro Police Department,1999,Georgia,7189,GA05301,0,0,0,1,0,0,0,0,6,5,1,0,0,138,3,15,14,71,35,92,63,17,12,293,22,16,6,0,552,0,103,110,407,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swainsboro Police Department,1998,Georgia,,GA05301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swainsboro Police Department,1997,Georgia,7750,GA05301,0,0,0,2,0,0,0,0,8,1,2,0,5,111,7,14,17,48,25,105,52,31,22,243,15,11,3,1,484,0,86,96,363,459,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,3,0,0,0,0,6,0,2,2,4,6
