agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Elsinore Pd,1969,California,2224,CA03307,0,0,0,0,3,1,1,0,7,3,0,0,4,66,2,3,7,27,27,165,109,46,10,220,33,33,0,0,468,39,0,3,1,0,0,1,0,0,0,0,34,2,3,7,22,0,48,0,0,0,36,6,6,0,0,129,34,0,0,0,0,0,0,0,0,0,0,6,0,1,1,4,0,29,0,0,0,20,3,3,0,0,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsinore Pd,1968,California,2224,CA03307,0,0,0,0,0,1,1,0,0,0,0,0,0,21,2,1,6,9,3,108,74,21,13,170,26,26,0,0,323,18,0,0,0,0,0,0,0,0,0,0,13,1,1,3,6,2,11,9,2,0,31,21,21,0,0,74,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,1,0,16,10,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsinore Pd,1967,California,2248,CA03307,0,0,0,0,0,1,0,1,4,2,0,0,2,32,1,2,6,13,10,112,74,27,11,102,15,15,0,0,256,22,0,0,1,0,1,4,2,0,0,2,26,0,2,6,11,7,53,33,13,7,44,9,9,0,0,130,19,0,0,1,0,1,1,0,0,0,1,11,0,2,3,4,2,33,20,8,5,23,6,6,0,0,73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsinore Pd,1966,California,2248,CA03307,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2,1,2,6,10,34,24,7,3,65,8,8,0,0,119,11,0,1,0,0,0,0,0,0,0,0,16,2,1,2,4,7,11,8,3,0,32,7,7,0,0,60,9,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,5,7,5,2,0,11,5,5,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsinore Pd,1965,California,2402,CA03307,0,0,0,1,0,2,1,1,2,1,0,0,1,13,1,2,0,4,6,14,12,2,0,63,8,8,0,0,97,7,1,0,2,1,1,2,1,0,0,1,13,1,2,0,4,6,10,8,2,0,52,7,7,0,0,81,7,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,1,2,2,0,0,22,6,6,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsinore Pd,1964,California,2402,CA03307,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,35,12,7,0,68,3,3,0,0,109,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,7,5,2,0,40,1,1,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,16,1,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsinore Pd,1963,California,2402,CA03307,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,0,0,0,41,5,5,0,0,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsinore Pd,1962,California,2414,CA03307,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,44,2,2,0,0,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsinore Pd,1961,California,2432,CA03307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,33,2,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsinore Pd,1960,California,2432,CA03307,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,33,0,0,0,41,5,5,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
