agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Perris Police Dept,2017,California,77626,CA03312,2,0,4,3,1,66,13,4,35,14,415,28,17,35,40,295,270,184,86,0,1104,503,330,128,45,2364,120,0,0,0,0,0,24,1,2,15,6,124,8,6,14,21,75,17,11,6,0,58,38,25,12,1,261,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,16,0,0,4,0,12,1,1,0,0,2,2,1,1,0,25,4
Perris Police Dept,2016,California,76260,CA03312,2,0,4,4,0,91,17,12,44,18,446,12,20,33,63,318,344,243,95,6,1264,550,405,80,65,2701,128,2,0,1,1,0,27,4,3,15,5,164,4,9,22,29,100,12,6,5,1,118,49,39,9,1,373,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,16,0,0,2,0,14,1,1,0,0,2,3,3,0,0,24,2
Perris Police Dept,2015,California,75036,CA03312,3,0,1,1,0,76,23,8,29,16,395,10,20,24,44,297,323,203,118,2,1025,485,334,108,43,2308,98,1,0,0,0,0,11,5,0,5,1,144,1,11,11,23,98,16,9,7,0,105,30,25,5,0,307,46,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,11,1,0,1,0,1,4,4,0,0,19,2
Perris Police Dept,2014,California,73223,CA03312,0,0,1,1,0,68,13,9,27,19,424,8,16,34,53,313,407,217,183,7,980,518,400,98,20,2398,111,0,0,0,0,0,23,4,4,7,8,168,4,10,16,26,112,68,14,52,2,128,31,19,10,2,418,56,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,5,2,3,0,14,0,0,0,0,22,1,2,0,0,0,0,1,0,0,1,0,5,0,0,1,0,4,0,0,0,0,1,1,1,0,0,10,1
Perris Police Dept,2013,California,72171,CA03312,6,0,1,1,0,102,26,10,37,29,454,14,24,39,55,322,489,270,213,6,1067,482,366,87,29,2601,132,2,0,1,1,0,24,6,4,3,11,208,10,19,21,33,125,89,16,69,4,199,25,21,4,0,548,83,0,0,0,0,0,4,0,1,2,1,10,0,2,1,0,7,16,3,9,4,47,2,2,0,0,79,3,0,0,0,0,0,2,0,0,0,2,5,0,0,0,0,5,1,0,1,0,3,0,0,0,0,11,0
Perris Police Dept,2012,California,70616,CA03312,3,0,6,5,1,94,22,1,44,27,443,15,23,42,57,306,488,282,200,6,1118,475,344,91,40,2627,137,1,0,1,0,1,21,4,0,11,6,184,4,10,27,36,107,58,15,42,1,157,26,20,3,3,448,77,0,0,0,0,0,1,0,0,1,0,7,0,0,2,1,4,1,0,1,0,61,0,0,0,0,70,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,2,2,0,0,6,1
Perris Police Dept,2011,California,69190,CA03312,3,0,3,3,0,93,21,3,37,32,435,6,21,13,28,367,588,314,245,29,974,562,467,60,35,2658,68,1,0,0,0,0,26,4,1,12,9,191,4,15,2,10,160,80,19,58,3,135,24,21,1,2,457,31,0,0,0,0,0,5,0,0,3,2,12,0,0,0,0,12,19,4,13,2,52,1,0,0,1,89,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,1,1,0,0,7,0
Perris Police Dept,2010,California,68386,CA03312,2,0,10,9,1,89,27,4,42,16,463,4,13,25,17,404,502,262,215,25,875,358,283,51,24,2299,59,0,0,2,2,0,25,3,1,16,5,251,0,9,13,12,217,78,13,62,3,136,26,21,2,3,518,34,0,0,0,0,0,5,0,1,4,0,27,0,1,2,2,22,12,3,9,0,40,5,5,0,0,89,5,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,5,2,0,1,1,1,4,4,0,0,13,0
Perris Police Dept,2009,California,58362,CA03312,4,0,8,5,3,94,26,6,48,14,525,20,16,19,27,443,556,326,222,8,933,394,295,70,29,2514,82,3,0,1,0,1,18,5,2,8,3,252,13,10,8,9,212,82,20,61,1,165,17,10,6,1,538,40,0,0,0,0,0,2,0,0,2,0,27,0,1,1,1,24,26,6,20,0,62,4,2,2,0,121,3,0,0,0,0,0,1,0,0,1,0,7,1,0,0,0,6,2,0,2,0,2,1,1,0,0,13,1
Perris Police Dept,2008,California,56285,CA03312,3,0,14,12,2,121,38,8,54,21,522,21,20,44,34,403,638,312,306,20,894,385,262,90,33,2577,119,3,0,4,2,2,24,5,0,11,8,239,2,6,21,18,192,122,18,101,3,108,18,11,6,1,518,47,0,0,0,0,0,4,0,0,2,2,21,1,1,5,4,10,23,6,16,1,21,2,2,0,0,71,11,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,7,0,0,0,0,3,1,0,1,0,12,0
