agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Elizabethtown Police Department,2011,North Carolina,3628,NC00903,0,0,0,0,0,15,8,1,0,6,149,4,5,1,0,139,42,28,12,2,193,7,7,0,0,406,10,0,0,0,0,0,7,3,0,0,4,144,3,5,1,0,135,14,10,4,0,113,3,3,0,0,281,9,0,0,0,0,0,2,2,0,0,0,8,0,0,0,0,8,0,0,0,0,6,0,0,0,0,16,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,9,1,1,0,0,36,3,3,0,0,50,0
Elizabethtown Police Department,2010,North Carolina,NA,NC00903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elizabethtown Police Department,2009,North Carolina,NA,NC00903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elizabethtown Police Department,2008,North Carolina,NA,NC00903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elizabethtown Police Department,2007,North Carolina,NA,NC00903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elizabethtown Police Department,2006,North Carolina,3921,NC00903,1,0,0,0,0,8,6,0,1,1,148,3,5,3,3,134,53,46,5,2,221,11,8,3,0,442,14,1,0,0,0,0,2,2,0,0,0,142,2,5,3,3,129,12,11,1,0,122,6,4,2,0,285,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,1,1,0,0,14,1,1,0,0,27,0,0,0,1,1,0,1,0,1,0,0,21,0,0,0,0,21,15,10,4,1,44,1,1,0,0,83,0
Elizabethtown Police Department,2005,North Carolina,NA,NC00903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elizabethtown Police Department,2004,North Carolina,3734,NC00903,0,0,0,0,0,8,2,3,0,3,106,3,8,3,2,90,29,28,1,0,148,6,6,0,0,297,16,0,0,0,0,0,6,1,3,0,2,102,4,8,3,2,85,13,13,0,0,70,0,0,0,0,191,17,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,4,1,2,0,1,34,0,0,1,0,33,6,5,1,0,48,6,6,0,0,98,1
Elizabethtown Police Department,2003,North Carolina,3708,NC00903,0,0,0,0,0,6,1,1,2,2,59,8,1,4,0,46,27,25,2,0,142,6,6,0,0,240,13,0,0,0,0,0,6,1,1,2,2,55,6,1,4,0,44,8,6,2,0,60,1,1,0,0,130,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,3,1,0,1,1,36,0,0,0,0,36,9,9,0,0,43,3,3,0,0,94,0
Elizabethtown Police Department,2002,North Carolina,3822,NC00903,0,0,0,0,0,7,6,0,0,1,80,4,7,3,3,63,28,28,0,0,158,10,10,0,0,283,17,0,0,0,0,0,3,3,0,0,0,63,4,6,3,1,49,4,4,0,0,75,1,1,0,0,146,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2,2,0,0,18,0,0,0,0,24,0,0,0,0,0,0,2,1,1,0,0,17,1,0,0,0,16,9,9,0,0,33,3,3,0,0,64,1
Elizabethtown Police Department,2001,North Carolina,3761,NC00903,2,0,0,0,0,6,2,1,1,2,82,4,8,6,34,30,39,39,0,0,147,10,10,0,0,286,52,2,0,0,0,0,4,1,0,1,2,72,4,8,6,31,23,12,11,1,0,68,1,1,0,0,159,49,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,1,1,0,0,13,1,1,0,0,19,1,0,0,0,0,0,2,1,0,1,0,40,1,0,2,15,22,3,3,0,0,23,2,2,0,0,70,18
Elizabethtown Police Department,2000,North Carolina,3698,NC00903,0,0,0,0,0,9,6,1,0,2,102,9,8,7,3,75,33,16,15,2,239,11,11,0,0,394,27,0,0,0,0,0,6,2,1,0,3,81,9,6,6,3,57,3,2,1,0,82,4,4,0,0,176,24,0,0,0,0,0,2,0,1,0,1,3,0,0,0,0,3,0,0,0,0,19,1,1,0,0,25,0,0,0,1,1,0,8,2,0,0,6,44,1,1,4,0,38,6,3,3,0,56,3,3,0,0,118,6
Elizabethtown Police Department,1999,North Carolina,3836,NC00903,0,0,0,0,0,13,7,1,0,5,97,10,5,7,4,71,20,16,4,0,174,5,4,0,1,309,26,0,0,0,0,0,7,3,1,0,3,89,6,5,7,4,67,2,1,1,0,77,1,1,0,0,176,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,0,2,2,0,0,0,6,3,0,0,0,3,5,3,2,0,14,1,1,0,0,28,3
