agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Hillsboro Police Department,2023,New Hampshire,5998,NH00624,0,0,0,0,0,6,6,0,0,0,0,0,0,124,0,0,0,1,123,5,0,5,0,40,3,2,0,1,178,0,1,7,48,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro Police Department,2022,New Hampshire,5968,NH00624,0,0,0,0,0,7,7,0,1,0,0,0,1,103,0,0,1,0,102,10,4,0,6,30,7,6,1,0,158,0,1,9,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro Police Department,2021,New Hampshire,6020,NH00624,0,0,0,0,0,4,4,0,0,0,0,0,0,121,0,0,0,2,119,3,1,2,0,30,5,5,0,0,163,0,2,6,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro Police Department,2020,New Hampshire,6001,NH00624,0,0,0,0,0,4,4,0,1,0,0,0,1,108,0,0,5,1,102,12,6,5,1,39,4,3,1,0,168,0,6,11,55,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro Police Department,2019,New Hampshire,5990,NH00624,0,0,0,1,0,5,5,0,0,0,0,0,0,123,1,0,3,2,117,13,6,5,2,39,4,3,0,1,185,0,6,12,56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro Police Department,2018,New Hampshire,5936,NH00624,0,0,0,1,0,5,5,0,2,1,0,0,1,182,0,3,4,3,172,9,4,4,1,62,6,5,1,0,267,0,10,18,77,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro Police Department,2017,New Hampshire,5954,NH00624,0,0,0,0,0,3,3,0,1,0,0,0,1,122,5,0,1,3,113,13,5,8,0,62,2,0,1,1,203,0,9,13,77,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro Police Department,2016,New Hampshire,5974,NH00624,0,0,0,0,0,4,4,0,1,0,0,0,1,135,3,3,2,4,123,16,9,5,2,56,9,2,4,3,221,0,12,17,81,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro Police Department,2015,New Hampshire,5894,NH00624,0,0,0,0,0,7,7,0,0,0,0,0,0,95,1,1,0,2,91,16,8,4,4,51,2,2,0,0,171,0,4,11,69,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro Police Department,2014,New Hampshire,6031,NH00624,0,0,0,0,0,6,6,0,0,0,0,0,0,112,1,3,0,1,107,23,9,8,6,71,6,5,1,0,218,0,5,11,100,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
