agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Pike County Sheriff's Office,2023,Georgia,18822,GA11400,0,0,0,0,0,5,4,1,1,1,0,0,0,70,7,1,4,3,55,18,14,4,0,62,22,8,8,6,178,0,15,21,102,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pike County Sheriff's Office,2022,Georgia,18401,GA11400,0,0,0,1,0,0,0,0,0,0,0,0,0,67,7,2,7,2,49,26,12,11,3,89,27,14,8,5,210,0,18,19,142,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pike County Sheriff's Office,2021,Georgia,17579,GA11400,0,0,0,0,1,5,5,0,1,0,0,1,0,61,6,4,0,0,51,21,8,10,3,63,16,10,4,2,168,0,10,16,100,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pike County Sheriff's Office,2020,Georgia,17415,GA11400,0,0,0,0,0,9,9,0,5,2,0,2,1,64,10,2,6,0,46,29,14,13,2,126,20,9,7,4,253,0,18,32,175,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pike County Sheriff's Office,2019,Georgia,17135,GA11400,0,0,0,0,0,1,1,0,2,0,0,0,2,26,3,2,1,11,9,24,4,9,11,160,9,7,0,2,222,0,17,20,193,213,0,0,3,2,1,0,0,0,0,0,2,0,0,0,1,1,3,0,1,2,8,1,1,0,0,17,0,1,4,12,16
Pike County Sheriff's Office,2018,Georgia,16680,GA11400,0,0,0,0,0,1,0,1,4,4,0,0,0,33,11,1,1,1,19,32,7,13,12,178,8,4,1,3,256,0,14,19,218,237,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,2,0,0,8,0,0,1,6,7
Pike County Sheriff's Office,2017,Georgia,16432,GA11400,0,0,0,0,0,3,2,1,1,1,0,0,0,20,4,0,2,3,11,37,1,13,23,135,9,3,1,5,205,0,9,13,181,194,1,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,8,0,1,4,4,8
Pike County Sheriff's Office,2016,Georgia,16407,GA11400,0,0,2,0,1,1,1,0,0,0,0,0,0,32,0,1,6,4,21,41,8,21,12,178,9,7,1,1,262,0,11,12,228,240,0,0,3,2,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,8,0,0,3,3,6
Pike County Sheriff's Office,2015,Georgia,16275,GA11400,0,0,0,1,1,1,0,1,0,0,0,0,0,29,1,1,1,8,18,68,12,26,30,122,10,8,0,2,232,0,11,13,200,213,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,8,1,1,0,0,14,0,0,2,11,13
Pike County Sheriff's Office,2014,Georgia,16302,GA11400,0,0,0,1,0,3,2,1,0,0,0,0,0,36,0,2,9,5,20,48,7,18,23,127,8,6,0,2,223,0,16,20,183,203,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,5,0,0,0,0,8,0,1,1,7,8
Pike County Sheriff's Office,2013,Georgia,16252,GA11400,0,0,0,0,0,2,1,1,1,1,0,0,0,21,3,0,2,1,15,50,15,18,17,188,5,2,0,3,267,0,6,9,243,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0,0,0,12,0,0,0,12,12
Pike County Sheriff's Office,2012,Georgia,16392,GA11400,0,0,0,0,0,3,3,0,0,0,0,0,0,4,1,0,1,0,2,40,28,10,2,43,1,1,0,0,91,0,2,5,84,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2
Pike County Sheriff's Office,2011,Georgia,16542,GA11400,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,2,30,17,12,1,59,4,2,0,2,97,0,1,2,93,95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,4,0,0,1,3,4
Pike County Sheriff's Office,2010,Georgia,16327,GA11400,0,0,0,2,0,2,2,0,1,0,0,0,1,11,0,1,2,0,8,35,19,16,0,69,5,4,0,1,125,0,3,8,109,117,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,4,0,0,1,3,4
Pike County Sheriff's Office,2009,Georgia,16238,GA11400,0,0,0,2,0,0,0,0,2,1,0,1,0,16,0,1,0,4,11,33,18,15,0,56,8,5,0,3,117,0,5,9,97,106,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,2
Pike County Sheriff's Office,2008,Georgia,15883,GA11400,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,1,1,0,6,58,28,30,0,127,11,8,1,2,207,0,2,5,196,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,5,0,0,0,5,5
Pike County Sheriff's Office,2007,Georgia,15554,GA11400,0,0,0,0,0,-1,1,-2,0,0,0,0,0,4,0,2,0,1,1,72,46,24,2,168,20,5,6,9,263,0,3,2,260,262,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,4,1,5
Pike County Sheriff's Office,2006,Georgia,14911,GA11400,0,0,0,1,0,0,0,0,1,1,0,0,0,8,2,1,4,1,0,46,19,27,0,99,21,6,7,8,176,0,8,10,166,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pike County Sheriff's Office,2005,Georgia,14417,GA11400,0,0,0,0,0,0,0,0,2,1,0,0,1,11,3,1,0,4,3,33,9,13,11,91,23,7,8,8,160,0,8,10,147,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pike County Sheriff's Office,2004,Georgia,13220,GA11400,0,0,0,0,0,0,0,0,3,0,1,0,2,22,3,2,0,15,2,33,8,25,0,85,17,5,4,8,160,0,20,23,135,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pike County Sheriff's Office,2003,Georgia,12805,GA11400,0,0,0,0,0,0,0,0,2,1,1,0,0,14,1,1,2,6,4,48,20,28,0,94,32,12,8,12,190,0,10,12,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pike County Sheriff's Office,2002,Georgia,12231,GA11400,0,0,0,2,0,0,0,0,1,1,0,0,0,77,5,4,5,8,55,50,19,31,0,115,20,4,4,12,265,0,22,25,185,210,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,3,0,0,0,0,7,0,0,0,4,4
