agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Warren County Sheriff's Office,2023,Ohio,102918,OH08300,0,0,0,0,0,19,19,0,6,3,1,0,2,316,6,4,11,1,294,73,30,39,4,832,79,62,9,8,1325,0,22,47,984,1031,0,0,0,0,0,0,0,0,0,0,108,5,2,5,1,95,4,2,2,0,100,1,1,0,0,213,0,13,13,105,118,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2022,Ohio,100673,OH08300,0,0,0,0,0,14,14,0,10,4,0,2,4,276,5,5,3,6,257,55,26,25,4,734,54,48,3,3,1143,0,19,43,843,886,0,0,1,1,0,1,1,0,0,0,67,4,1,1,2,59,0,0,0,0,37,1,1,0,0,107,0,8,10,38,48,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,1,1,0,0,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2021,Ohio,100332,OH08300,0,0,0,0,0,2,2,0,7,2,0,0,5,323,13,4,6,2,298,70,27,41,2,598,73,64,5,4,1073,0,25,34,741,775,1,0,0,0,0,0,0,0,0,0,12,1,0,0,0,11,2,2,0,0,6,1,1,0,0,22,0,1,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2020,Ohio,96802,OH08300,0,0,0,1,0,14,11,3,3,1,0,0,2,297,6,7,9,4,271,83,40,38,5,502,80,79,1,0,980,0,26,44,665,709,0,0,1,1,0,0,0,0,0,0,120,1,4,1,1,113,3,1,2,0,46,1,1,0,0,171,0,7,8,50,58,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,5,0,0,0,0,15,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2019,Ohio,,OH08300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Sheriff's Office,2018,Ohio,95174,OH08300,0,0,0,0,0,12,12,0,4,1,0,1,2,378,9,9,11,8,341,100,36,64,0,612,63,63,0,0,1169,0,37,53,775,828,0,0,1,1,0,0,0,0,0,0,174,3,7,7,2,155,6,3,3,0,114,4,4,0,0,299,0,19,20,124,144,0,0,1,1,0,0,0,0,0,0,30,0,0,2,1,27,0,0,0,0,8,4,4,0,0,43,0,3,4,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2017,Ohio,94645,OH08300,0,0,0,1,0,16,16,0,10,4,1,3,2,359,8,12,12,2,325,134,60,74,0,705,84,83,0,1,1309,0,34,61,923,984,1,0,0,0,0,3,2,0,1,0,189,2,6,6,2,173,13,5,8,0,80,6,5,0,1,292,0,16,20,99,119,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43,3,0,3,0,6,2,2,0,0,54,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2016,Ohio,92439,OH08300,0,0,0,0,0,18,18,0,13,2,2,1,8,334,5,11,13,5,300,154,70,84,0,744,62,58,4,0,1325,0,34,65,960,1025,0,0,0,0,0,4,0,0,1,3,152,3,10,3,2,134,7,2,5,0,92,3,3,0,0,258,0,18,22,102,124,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,19,0,0,0,0,3,0,0,0,0,23,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2015,Ohio,91911,OH08300,0,0,0,0,0,25,25,0,4,2,1,0,1,320,8,6,14,2,290,159,74,85,0,795,52,51,1,0,1355,0,30,59,1006,1065,0,0,1,1,0,0,0,0,0,0,168,6,4,9,2,147,5,1,4,0,132,3,3,0,0,309,0,21,22,140,162,0,0,0,0,0,0,0,0,0,0,29,0,2,3,2,22,0,0,0,0,3,1,1,0,0,33,0,7,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2014,Ohio,90568,OH08300,0,0,0,0,0,13,13,0,10,1,0,1,8,339,7,6,9,4,313,205,96,109,0,780,62,60,2,0,1409,0,26,49,1047,1096,0,0,0,0,0,1,0,0,0,1,170,5,4,3,2,156,11,6,5,0,145,0,0,0,0,327,0,14,15,156,171,0,0,0,0,0,0,0,0,0,0,26,0,1,0,1,24,3,2,1,0,13,0,0,0,0,42,0,2,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2013,Ohio,89691,OH08300,0,0,0,0,0,12,12,0,9,0,2,0,7,352,3,7,12,8,322,265,151,114,0,865,39,37,2,0,1542,0,30,51,1169,1220,0,0,0,0,0,5,0,2,0,3,162,2,4,8,2,146,6,5,1,0,146,0,0,0,0,319,0,16,21,152,173,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,20,1,1,0,0,9,0,0,0,0,31,0,1,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2012,Ohio,87290,OH08300,0,0,0,0,0,7,7,0,18,7,1,2,8,488,2,10,21,11,444,325,176,149,0,893,10,10,0,0,1741,0,44,69,1228,1297,0,0,0,0,0,2,0,0,0,2,207,0,8,8,5,186,7,3,4,0,97,2,2,0,0,315,0,21,23,106,129,0,0,0,0,0,0,0,0,0,0,41,0,0,1,0,40,1,0,1,0,7,1,1,0,0,50,0,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2011,Ohio,107313,OH08300,0,0,0,1,0,16,16,0,9,5,0,0,4,441,6,8,13,5,409,310,163,147,0,793,16,15,1,0,1586,0,32,58,1119,1177,0,0,0,0,0,2,0,0,0,2,183,5,5,4,3,166,8,2,6,0,81,1,1,0,0,275,0,17,19,90,109,0,0,0,0,0,0,0,0,0,0,24,0,3,0,1,20,0,0,0,0,5,0,0,0,0,29,0,4,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2010,Ohio,107235,OH08300,0,0,0,0,0,20,20,0,16,3,1,1,11,458,3,5,13,8,429,291,157,134,0,803,8,8,0,0,1596,0,29,65,1102,1167,0,0,0,0,0,3,0,0,0,3,181,1,0,5,4,171,7,6,1,0,79,1,1,0,0,271,0,10,13,87,100,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,1,1,0,0,1,0,0,0,0,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2009,Ohio,104511,OH08300,0,0,0,1,0,8,8,0,10,6,0,0,4,492,3,2,1,2,484,270,136,134,0,786,13,13,0,0,1580,0,8,27,1069,1096,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59,4,1,3,0,20,0,0,0,0,83,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2008,Ohio,102876,OH08300,0,0,0,0,0,10,10,0,6,0,1,2,3,483,2,2,2,0,477,240,112,128,0,96,2,2,0,0,837,0,6,22,338,360,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2007,Ohio,100951,OH08300,0,0,0,0,0,14,14,0,3,1,0,0,2,476,5,4,3,2,462,127,55,72,0,48,0,0,0,0,668,0,14,31,175,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2006,Ohio,,OH08300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Sheriff's Office,2005,Ohio,92340,OH08300,0,0,0,0,0,3,3,0,0,0,0,0,0,42,0,0,0,0,42,18,9,9,0,18,0,0,0,0,81,0,0,3,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2004,Ohio,,OH08300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Sheriff's Office,2003,Ohio,85791,OH08300,0,0,0,2,0,3,3,0,12,0,0,0,12,713,0,0,2,2,709,313,156,142,15,951,64,47,13,4,2058,0,4,21,1328,1349,2,0,0,0,0,2,0,0,0,2,287,0,0,1,2,284,21,12,9,0,113,1,1,0,0,426,0,3,7,135,142,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,2,1,1,0,20,0,0,0,0,59,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2002,Ohio,77734,OH08300,0,0,0,0,0,2,2,0,13,1,0,0,12,852,0,0,2,16,834,265,101,150,14,1007,74,56,10,8,2213,0,18,33,1346,1379,0,0,0,0,0,5,0,0,0,5,347,0,0,1,7,339,22,3,15,4,128,2,2,0,0,504,0,8,13,152,165,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,3,0,2,1,34,0,0,0,0,69,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2001,Ohio,77380,OH08300,0,0,0,1,0,3,3,0,9,2,0,0,7,736,0,0,5,34,697,244,107,124,13,920,88,65,13,10,2001,0,39,52,1252,1304,0,0,2,2,0,3,1,0,0,2,292,0,0,2,8,282,17,10,7,0,148,7,7,0,0,469,0,10,15,172,187,0,0,2,2,0,0,0,0,0,0,21,0,0,0,0,21,4,1,3,0,38,1,1,0,0,66,0,0,2,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,2000,Ohio,77242,OH08300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,1999,Ohio,75623,OH08300,0,0,0,0,0,0,0,0,2,0,0,0,2,428,0,2,2,13,411,192,71,116,5,921,41,32,5,4,1584,0,17,19,1154,1173,0,0,0,0,0,2,0,0,0,2,144,0,0,2,5,137,5,2,3,0,104,1,1,0,0,256,0,7,9,110,119,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,12,1,1,0,0,33,0,0,0,0,47,0,0,1,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,1998,Ohio,,OH08300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Sheriff's Office,1997,Ohio,,OH08300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Sheriff's Office,1996,Ohio,,OH08300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Sheriff's Office,1995,Ohio,,OH08300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Sheriff's Office,1994,Ohio,,OH08300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Sheriff's Office,1993,Ohio,,OH08300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Sheriff's Office,1992,Ohio,61993,OH08300,0,0,4,0,0,13,10,3,27,10,3,0,14,169,10,6,21,126,6,381,245,106,30,878,129,92,25,12,1597,0,163,203,1388,1591,0,0,2,2,0,1,0,0,0,1,110,5,3,9,90,3,46,21,15,10,525,67,53,10,4,751,0,107,110,638,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,1991,Ohio,61560,OH08300,0,0,1,0,0,18,13,5,25,9,2,4,10,139,9,5,10,110,5,297,190,93,14,901,90,72,16,2,1470,0,134,177,1288,1465,0,0,3,3,0,7,0,1,0,6,108,5,3,7,89,4,40,20,16,4,585,45,36,8,1,788,0,104,114,670,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Warren County Sheriff's Office,1990,Ohio,61043,OH08300,0,0,1,1,0,18,13,5,13,5,1,2,5,157,5,9,9,128,6,268,184,73,11,916,116,87,24,5,1489,0,151,183,1300,1483,0,0,3,2,1,3,0,1,0,2,111,4,6,7,89,5,20,15,3,2,515,37,29,6,2,689,0,106,112,572,684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren County Sheriff's Office,1989,Ohio,58603,OH08300,0,0,0,1,0,8,6,2,7,3,0,0,4,82,4,4,6,35,33,176,114,45,17,545,69,48,18,3,888,0,49,65,790,855,0,0,5,5,0,3,1,0,0,2,34,2,3,3,10,16,18,14,4,0,115,17,11,5,1,192,0,18,26,150,176,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,13,1,0,1,0,17,0,2,2,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55,11,0,10,1,67,0,0,0,67,67
Warren County Sheriff's Office,1988,Ohio,,OH08300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren County Sheriff's Office,1987,Ohio,54595,OH08300,1,0,0,4,0,17,11,6,10,4,1,0,5,163,9,11,14,123,6,389,297,73,19,1488,89,62,19,8,2160,0,157,188,1966,2154,2,0,5,4,1,5,1,1,0,3,83,4,5,9,65,0,46,33,13,0,448,28,26,2,0,617,0,83,95,522,617,1,0,3,2,1,2,0,0,0,2,2,0,1,1,0,0,14,10,4,0,343,6,6,0,0,371,0,2,8,363,371,1,0,9,1,8,8,0,2,1,5,81,19,21,12,9,20,177,50,53,74,412,106,40,42,24,794,0,61,79,695,774
Warren County Sheriff's Office,1986,Ohio,54433,OH08300,0,0,0,1,1,6,6,0,11,3,1,2,5,106,6,7,10,38,45,349,206,109,34,1143,102,64,26,12,1719,0,61,79,1594,1673,0,0,0,0,0,3,1,0,1,1,83,4,6,7,28,38,18,8,10,0,482,26,20,5,1,612,0,45,48,526,574,0,0,0,0,0,0,0,0,0,0,12,1,2,1,2,6,2,0,2,0,307,8,8,0,0,329,0,6,6,317,323,0,0,2,2,0,13,0,1,1,11,68,4,4,7,30,23,81,36,28,17,315,64,32,22,10,543,0,45,60,460,520
Warren County Sheriff's Office,1985,Ohio,55480,OH08300,0,0,0,5,0,6,5,1,10,0,1,1,8,155,7,6,16,26,100,280,157,95,28,937,118,63,39,16,1511,0,55,76,1335,1411,4,0,3,3,0,5,0,1,0,4,133,6,4,13,26,84,31,17,13,1,167,35,29,2,4,378,0,49,61,233,294,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,16,12,4,0,59,11,9,0,2,92,0,2,2,86,88,0,0,2,2,0,9,0,2,0,7,62,8,8,15,13,18,68,41,19,8,235,41,25,12,4,417,0,44,55,344,399
Warren County Sheriff's Office,1984,Ohio,53911,OH08300,0,0,0,0,0,16,11,5,11,6,2,0,3,168,5,10,8,41,104,314,185,101,28,851,93,53,29,11,1453,0,64,91,1258,1349,0,0,16,11,5,6,4,1,0,1,158,4,9,7,41,97,26,20,6,0,124,20,18,2,0,350,0,61,83,170,253,0,0,1,1,0,0,0,0,0,0,8,1,0,0,2,5,12,11,1,0,36,3,3,0,0,60,0,3,4,51,55,0,0,3,3,0,13,9,0,2,2,67,4,9,15,22,17,55,29,16,10,283,57,30,18,9,478,0,50,66,395,461
Warren County Sheriff's Office,1983,Ohio,50655,OH08300,0,0,0,0,0,2,1,1,16,5,2,0,9,141,5,6,14,27,89,349,173,142,34,1059,90,43,35,12,1657,0,52,70,1498,1568,0,0,2,1,1,7,2,0,0,5,133,5,5,14,23,86,56,51,2,3,185,32,22,7,3,415,0,47,56,273,329,0,0,0,0,0,0,0,0,0,0,18,0,0,3,5,10,23,22,1,0,94,14,11,2,1,149,0,8,8,131,139,0,0,4,2,2,6,4,0,0,2,80,3,1,28,26,22,33,24,8,1,357,67,38,20,9,547,0,58,68,457,525
Warren County Sheriff's Office,1982,Ohio,50868,OH08300,0,0,2,1,0,14,13,1,20,4,6,0,10,161,4,6,13,32,106,466,316,132,18,1278,96,55,27,14,2036,0,55,90,1840,1930,1,0,11,10,1,5,3,1,0,1,141,4,5,10,28,94,103,87,16,0,313,28,25,3,0,602,0,47,64,444,508,0,0,0,0,0,1,1,0,0,0,13,0,2,0,2,9,56,56,0,0,151,9,9,0,0,230,0,4,5,216,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
