agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Washington County Sheriff's Office,2023,Maine,22362,ME01500,0,0,0,0,0,6,5,1,0,0,0,0,0,201,0,1,0,5,195,26,12,9,5,82,7,3,2,2,322,0,6,12,115,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington County Sheriff's Office,2022,Maine,22399,ME01500,0,0,0,0,0,11,11,0,0,0,0,0,0,126,4,0,1,4,117,19,6,11,2,50,10,7,3,0,216,0,9,20,79,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington County Sheriff's Office,2021,Maine,22954,ME01500,0,0,0,0,0,4,4,0,2,0,0,1,1,116,4,3,2,5,102,15,9,6,0,51,13,11,2,0,201,0,14,20,79,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington County Sheriff's Office,2020,Maine,22329,ME01500,0,0,0,0,0,7,7,0,0,0,0,0,0,95,4,2,1,9,79,34,20,13,1,77,8,7,0,1,221,0,16,23,119,142,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,16,9,1,8,0,14,1,1,0,0,41,0,1,1,24,25
Washington County Sheriff's Office,2019,Maine,22453,ME01500,0,0,0,0,0,1,1,0,0,0,0,0,0,58,0,2,5,6,45,26,13,13,0,54,2,2,0,0,141,0,13,14,82,96,0,0,1,1,0,0,0,0,0,0,26,0,0,0,5,21,4,2,2,0,24,1,1,0,0,56,0,5,6,29,35
Washington County Sheriff's Office,2018,Maine,22403,ME01500,0,0,0,0,0,3,3,0,1,1,0,0,0,39,0,2,1,3,33,24,17,7,0,64,11,9,1,1,142,0,6,10,99,109,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,1,0,0,1,9,0,0,0,0,19,0,0,0,10,10
Washington County Sheriff's Office,2017,Maine,22334,ME01500,0,0,1,0,0,1,1,0,4,1,0,0,3,75,0,1,0,1,73,42,24,18,0,65,6,6,0,0,193,0,2,7,113,120,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,1,0,0,0,0,7,0,0,0,2,2
Washington County Sheriff's Office,2016,Maine,22402,ME01500,0,0,1,0,0,4,4,0,1,0,1,0,0,65,1,1,5,5,53,46,29,17,0,83,7,7,0,0,206,0,12,17,136,153,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,6,0,0,0,2,2
Washington County Sheriff's Office,2015,Maine,22431,ME01500,0,0,2,0,0,0,0,0,3,3,0,0,0,80,1,1,2,1,75,37,20,17,0,56,9,7,0,2,185,0,5,8,102,110,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,1,2,3,5
Washington County Sheriff's Office,2014,Maine,22808,ME01500,0,0,4,0,0,5,5,0,0,0,0,0,0,81,0,1,1,0,79,44,25,17,2,77,1,1,0,0,208,0,2,7,122,129,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,3,0,3,0,0,0,0,14,0,0,0,6,6
Washington County Sheriff's Office,2013,Maine,22961,ME01500,0,0,2,0,0,0,0,0,0,0,0,0,0,78,3,2,2,4,67,50,25,24,1,72,7,6,1,0,207,0,11,11,129,140,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,25,14,6,7,1,19,3,2,0,1,62,0,1,1,36,37
Washington County Sheriff's Office,2012,Maine,23170,ME01500,0,0,4,0,0,0,0,0,0,0,0,0,0,70,4,3,3,15,45,63,30,29,4,88,8,7,1,0,229,0,25,25,159,184,0,0,2,1,1,0,0,0,0,0,27,0,1,2,4,20,14,4,10,0,33,0,0,0,0,76,0,7,9,47,56
Washington County Sheriff's Office,2011,Maine,23303,ME01500,0,0,1,0,0,3,3,0,0,0,0,0,0,76,2,2,2,16,54,62,23,36,3,116,9,8,1,0,266,0,22,25,187,212,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,1,0,1,0,16,0,0,0,0,24,0,2,2,17,19
Washington County Sheriff's Office,2010,Maine,23307,ME01500,0,0,0,0,0,1,1,0,5,3,0,0,2,62,0,0,1,27,34,47,28,17,2,108,10,7,2,1,233,0,28,34,165,199,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,4,3,1,0,16,4,4,0,0,29,0,1,1,24,25
Washington County Sheriff's Office,2009,Maine,22637,ME01500,0,0,1,0,0,2,2,0,0,0,0,0,0,65,1,0,0,21,43,62,35,23,4,106,8,7,0,1,243,0,22,24,176,200,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,9,7,2,0,15,0,0,0,0,28,0,1,1,24,25
Washington County Sheriff's Office,2008,Maine,22725,ME01500,0,0,0,0,0,1,1,0,1,0,0,0,1,57,0,0,0,41,16,61,49,12,0,128,11,11,0,0,259,0,41,43,200,243,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,8,5,2,1,21,0,0,0,0,35,0,3,3,29,32
Washington County Sheriff's Office,2007,Maine,22966,ME01500,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,7,54,62,39,15,8,77,11,3,4,4,211,0,7,7,150,157,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,13,0,13,0,15,4,4,0,0,39,0,0,0,32,32
Washington County Sheriff's Office,2006,Maine,23342,ME01500,0,0,0,0,0,0,0,0,1,0,0,0,1,40,0,0,0,4,36,53,37,15,1,52,3,1,0,2,149,0,4,5,108,113,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,17,1,16,0,21,2,2,0,0,44,0,0,0,40,40
Washington County Sheriff's Office,2005,Maine,23417,ME01500,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,42,52,36,10,6,62,5,2,1,2,162,0,1,1,119,120,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,20,2,17,1,20,5,3,0,2,64,0,0,0,45,45
Washington County Sheriff's Office,2004,Maine,23509,ME01500,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,7,37,55,33,15,7,77,6,2,1,3,182,0,7,7,138,145,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,13,23,1,22,0,25,3,3,0,0,66,0,2,2,51,53
Washington County Sheriff's Office,2003,Maine,23409,ME01500,0,0,0,0,0,0,0,0,1,0,0,0,1,70,0,0,0,8,62,52,25,21,6,66,9,5,1,3,198,0,8,9,127,136,0,0,0,0,0,0,0,0,0,0,29,0,0,2,0,27,19,0,19,0,38,10,7,2,1,96,0,2,2,67,69
Washington County Sheriff's Office,2002,Maine,21130,ME01500,0,0,1,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63,60,41,11,8,98,11,6,1,4,232,0,0,0,169,169,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,19,0,19,0,39,9,2,2,5,87,0,0,0,67,67
Washington County Sheriff's Office,2001,Maine,21003,ME01500,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,1,1,76,94,63,20,11,130,7,3,1,3,309,0,2,2,231,233,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,17,1,15,1,34,13,6,5,2,88,0,0,0,64,64
Washington County Sheriff's Office,2000,Maine,20812,ME01500,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1,0,3,84,119,81,30,8,144,8,5,3,0,359,0,4,4,271,275,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,32,0,32,0,56,8,7,1,0,114,0,0,0,96,96
Washington County Sheriff's Office,1999,Maine,21659,ME01500,0,0,0,0,0,0,0,0,1,0,0,0,1,88,0,0,1,1,86,131,97,30,4,148,8,4,2,2,376,0,2,3,287,290,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,25,2,21,2,51,10,7,1,2,116,0,0,0,86,86
Washington County Sheriff's Office,1998,Maine,21657,ME01500,0,0,0,0,0,0,0,0,1,0,0,0,1,115,0,0,0,2,113,113,85,21,7,172,14,2,6,6,415,0,2,3,299,302,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,35,4,30,1,49,15,10,4,1,122,0,0,0,99,99
Washington County Sheriff's Office,1997,Maine,21274,ME01500,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,3,92,114,95,15,4,135,13,5,3,5,357,0,3,3,262,265,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,32,0,30,2,36,3,3,0,0,105,0,0,0,71,71
Washington County Sheriff's Office,1996,Maine,21292,ME01500,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,1,5,127,110,82,18,10,168,16,7,3,6,427,0,6,6,294,300,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,29,1,25,3,50,12,12,0,0,125,0,0,0,91,91
Washington County Sheriff's Office,1995,Maine,21258,ME01500,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,7,74,118,88,18,12,164,16,6,6,4,379,0,7,7,298,305,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,22,0,22,0,41,6,4,2,0,92,0,0,0,69,69
Washington County Sheriff's Office,1994,Maine,21218,ME01500,0,0,2,0,0,0,0,0,0,0,0,0,0,102,0,0,2,2,98,81,55,5,21,153,11,8,2,1,347,0,4,4,245,249,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,40,0,39,1,51,6,6,0,0,118,0,0,0,97,97
Washington County Sheriff's Office,1993,Maine,21201,ME01500,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1,2,40,55,51,4,0,132,5,2,1,2,235,0,3,3,192,195,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,28,4,24,0,31,2,2,0,0,76,0,0,0,61,61
Washington County Sheriff's Office,1992,Maine,18441,ME01500,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,1,2,2,68,81,69,11,1,92,1,0,1,0,247,0,5,5,174,179,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,6,0,3,10,0,0,0,0,22,0,0,0,19,19
Washington County Sheriff's Office,1991,Maine,19630,ME01500,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,1,1,16,18,88,74,12,2,87,10,6,2,2,221,0,18,18,185,203,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,4,2,2,0,5,0,0,0,0,11,0,1,1,9,10
Washington County Sheriff's Office,1990,Maine,19518,ME01500,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,9,11,66,58,3,5,64,4,3,0,1,155,0,10,10,134,144,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,4,1,0,1,0,8,0,0,0,6,6
