agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Lindsay Police Department,2017,Oklahoma,2827,OK02501,1,0,2,2,0,0,0,0,0,0,49,1,2,1,2,43,63,48,14,1,57,6,3,1,2,178,6,0,0,1,1,0,0,0,0,0,0,8,0,0,0,1,7,0,0,0,0,4,1,0,0,1,14,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2016,Oklahoma,2829,OK02501,0,0,0,0,0,0,0,0,0,0,59,0,1,4,3,51,31,17,14,0,52,6,3,2,1,148,8,0,0,0,0,0,0,0,0,0,0,20,0,1,0,2,17,4,1,3,0,6,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2015,Oklahoma,2818,OK02501,0,0,4,4,0,1,0,0,0,1,75,0,4,2,0,69,24,18,6,0,42,8,4,2,2,154,6,0,0,0,0,0,0,0,0,0,0,18,0,3,1,0,14,2,2,0,0,2,1,1,0,0,23,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2014,Oklahoma,2800,OK02501,0,0,3,3,0,0,0,0,0,0,36,1,1,3,0,31,14,9,5,0,33,3,1,2,0,89,5,0,0,1,1,0,0,0,0,0,0,8,0,0,1,0,7,0,0,0,0,2,2,0,2,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2013,Oklahoma,2788,OK02501,0,0,2,2,0,2,0,0,0,2,113,2,9,2,9,91,50,21,22,7,59,5,2,2,1,231,22,0,0,0,0,0,1,0,0,0,1,41,0,5,2,7,27,2,2,0,0,3,0,0,0,0,47,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,2,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2012,Oklahoma,2844,OK02501,0,0,0,0,0,0,0,0,0,0,47,0,2,4,3,38,25,12,12,1,24,4,3,1,0,100,9,0,0,0,0,0,0,0,0,0,0,19,0,2,0,1,16,5,3,2,0,2,3,3,0,0,29,3,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2011,Oklahoma,2870,OK02501,0,0,0,0,0,0,0,0,0,0,32,0,2,2,2,26,22,10,10,2,24,6,5,1,0,84,6,0,0,0,0,0,0,0,0,0,0,13,0,1,1,2,9,4,1,3,0,2,1,0,1,0,20,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2010,Oklahoma,2840,OK02501,0,0,0,0,0,0,0,0,0,0,35,1,1,3,3,27,10,8,2,0,55,4,3,1,0,104,8,0,0,0,0,0,0,0,0,0,0,21,0,1,0,3,17,5,4,1,0,20,1,1,0,0,47,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,5,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2009,Oklahoma,2913,OK02501,0,0,1,1,0,0,0,0,0,0,50,0,0,2,0,48,20,19,1,0,45,15,8,6,1,131,2,0,0,1,1,0,0,0,0,0,0,14,0,0,0,0,14,3,3,0,0,7,4,3,1,0,29,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2008,Oklahoma,2899,OK02501,0,0,0,0,0,0,0,0,0,0,49,2,0,0,0,47,21,19,1,1,46,0,0,0,0,116,2,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,22,3,3,0,0,6,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2007,Oklahoma,2918,OK02501,0,0,0,0,0,0,0,0,0,0,41,0,1,2,0,38,16,14,0,2,25,6,6,0,0,88,3,0,0,0,0,0,0,0,0,0,0,21,0,1,2,0,18,2,2,0,0,2,3,3,0,0,28,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2006,Oklahoma,2916,OK02501,0,0,1,1,0,0,0,0,0,0,68,1,1,1,1,64,24,20,4,0,34,6,5,0,1,133,4,0,0,1,1,0,0,0,0,0,0,29,0,0,1,1,27,6,6,0,0,2,3,3,0,0,41,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5,5,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2005,Oklahoma,2901,OK02501,0,0,0,0,0,3,1,0,0,2,37,0,2,3,1,31,17,12,5,0,41,6,6,0,0,104,6,0,0,0,0,0,2,1,0,0,1,20,0,0,3,1,16,1,1,0,0,2,1,1,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Police Department,2004,Oklahoma,2896,OK02501,0,0,6,3,3,0,0,0,0,0,32,0,1,5,2,24,21,12,7,2,64,5,3,1,1,128,8,0,0,2,2,0,0,0,0,0,0,20,0,0,4,2,14,2,2,0,0,3,1,0,1,0,28,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
