agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Dallas County Sheriff's Office,2017,Missouri,12957,MO03000,0,0,0,1,0,0,0,0,0,0,0,0,0,12,5,0,0,0,7,11,4,7,0,45,2,2,0,0,71,5,1,0,0,0,0,0,0,0,0,0,9,3,0,0,0,6,0,0,0,0,2,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,2016,Missouri,12866,MO03000,0,0,0,0,0,3,3,0,1,0,0,0,1,89,2,2,4,10,71,47,36,9,2,73,18,16,2,0,231,18,0,0,0,0,0,0,0,0,0,0,63,0,1,3,5,54,1,1,0,0,4,2,1,1,0,70,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,2015,Missouri,12880,MO03000,0,0,0,0,0,4,4,0,0,0,0,0,0,78,1,0,5,12,60,55,38,16,1,81,10,8,2,0,228,18,0,0,0,0,0,0,0,0,0,0,71,1,0,2,12,56,2,2,0,0,5,0,0,0,0,78,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1
Dallas County Sheriff's Office,2014,Missouri,13031,MO03000,0,0,0,0,0,2,2,0,0,0,0,0,0,120,6,0,5,39,70,49,28,21,0,92,7,5,0,2,270,50,0,0,1,1,0,0,0,0,0,0,88,3,0,1,38,46,3,1,2,0,7,1,1,0,0,100,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0
Dallas County Sheriff's Office,2013,Missouri,13334,MO03000,0,0,0,0,0,4,4,0,0,0,0,0,0,56,1,0,2,26,27,77,46,25,6,101,10,10,0,0,248,29,0,0,4,4,0,0,0,0,0,0,51,2,0,1,22,26,10,2,6,2,16,2,2,0,0,83,25,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,1
Dallas County Sheriff's Office,2012,Missouri,13277,MO03000,0,0,0,0,1,6,6,0,0,0,0,0,0,61,1,1,1,11,47,73,43,26,4,119,12,12,0,0,272,14,0,1,0,0,0,0,0,0,0,0,31,1,0,1,3,26,6,3,2,1,6,1,1,0,0,45,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,2011,Missouri,13324,MO03000,0,0,0,0,0,3,3,0,0,0,0,0,0,86,7,0,6,14,59,63,21,25,17,140,6,3,1,2,298,27,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,7,1,1,0,0,4,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Dallas County Sheriff's Office,2010,Missouri,13276,MO03000,0,0,0,0,0,3,3,0,0,0,0,0,0,90,2,2,2,14,70,60,26,28,6,88,10,2,3,5,251,20,0,0,1,1,0,0,0,0,0,0,81,2,2,2,11,64,7,3,2,2,17,2,1,1,0,108,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1
Dallas County Sheriff's Office,2009,Missouri,13194,MO03000,0,0,0,0,0,2,1,1,0,0,0,0,0,97,2,3,0,30,62,61,29,27,5,91,15,6,5,4,266,35,0,0,2,1,1,0,0,0,0,0,90,2,3,0,28,57,10,5,4,1,12,4,3,0,1,118,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,2008,Missouri,13179,MO03000,0,0,1,0,0,0,0,0,1,1,0,0,0,74,4,4,4,25,37,47,24,21,2,90,9,4,1,4,221,37,0,0,0,0,0,0,0,0,0,0,41,2,3,1,11,24,8,5,3,0,9,0,0,0,0,58,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
