agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Hi-Nella Borough Police,2022,New Jersey,923,NJ00419,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,2,6,2,3,1,8,0,0,0,0,19,0,3,3,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,0,6,0,0,0,6,6
Hi-Nella Borough Police,2021,New Jersey,891,NJ00419,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,3,1,1,0,0,8,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,0,0,0,3,3
Hi-Nella Borough Police,2020,New Jersey,856,NJ00419,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,2,0,1,1,10,1,1,0,0,20,0,3,3,13,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,0,1,0,0,0,0,5,0,1,1,4,5
Hi-Nella Borough Police,2019,New Jersey,855,NJ00419,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,7,0,0,0,0,4,0,0,0,0,13,0,2,2,4,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,1,0,0,0,0,9,0,0,1,8,9
Hi-Nella Borough Police,2018,New Jersey,855,NJ00419,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,11,1,0,0,1,9,0,0,0,0,22,0,0,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
Hi-Nella Borough Police,2017,New Jersey,869,NJ00419,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,3,4,3,3,0,0,10,3,2,0,1,24,0,3,4,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hi-Nella Borough Police,2016,New Jersey,854,NJ00419,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,4,1,5,4,1,0,9,0,0,0,0,20,0,4,5,14,19,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,5,0,0,1,2,3
Hi-Nella Borough Police,2015,New Jersey,854,NJ00419,0,0,0,0,0,1,1,0,0,0,0,0,0,15,0,1,0,4,10,7,2,3,2,7,1,1,0,0,31,0,5,6,15,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,1,1,0,0,6,0,0,0,3,3
Hi-Nella Borough Police,2014,New Jersey,865,NJ00419,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,6,6,4,2,0,2,1,0,0,1,19,0,4,4,9,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Hi-Nella Borough Police,2013,New Jersey,867,NJ00419,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,2,0,3,7,2,1,1,0,10,1,1,0,0,25,0,5,5,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,2,2
