agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
East Petersburg Police,2019,Pennsylvania,4498,PA03624,0,0,1,0,0,0,0,0,1,0,0,0,1,26,0,0,0,2,24,1,1,0,0,9,1,0,0,1,38,0,2,3,11,14,0,0,0,0,0,1,1,0,0,0,26,0,0,0,2,24,0,0,0,0,1,0,0,0,0,28,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
East Petersburg Police,2018,Pennsylvania,4526,PA03624,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,0,1,21,9,6,1,2,22,1,1,0,0,55,0,1,2,32,34,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,20,5,4,1,0,5,6,3,3,0,37,0,1,1,16,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2
East Petersburg Police,2017,Pennsylvania,4522,PA03624,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,2,29,9,5,2,2,35,4,2,2,0,83,0,6,6,48,54,0,0,0,0,0,0,0,0,0,0,36,4,0,0,2,30,2,1,1,0,12,0,0,0,0,50,0,6,6,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Petersburg Police,2016,Pennsylvania,4528,PA03624,0,0,0,0,0,2,2,0,1,1,0,0,0,24,0,0,0,0,24,3,0,2,1,13,0,0,0,0,43,0,0,3,16,19,0,0,2,2,0,1,1,0,0,0,20,0,0,0,0,20,1,0,1,0,4,0,0,0,0,28,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
East Petersburg Police,2015,Pennsylvania,4520,PA03624,0,0,0,0,0,1,1,0,0,0,0,0,0,32,0,2,0,0,30,2,0,2,0,18,0,0,0,0,53,0,2,3,20,23,0,0,1,1,0,0,0,0,0,0,32,0,2,0,0,30,6,3,3,0,9,0,0,0,0,48,0,2,3,15,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,0,0,0,2,2
East Petersburg Police,2014,Pennsylvania,4517,PA03624,0,0,0,0,0,1,1,0,0,0,0,0,0,42,0,0,1,0,41,12,6,6,0,35,0,0,0,0,90,0,1,2,47,49,0,0,1,1,0,0,0,0,0,0,41,0,0,0,0,41,4,3,1,0,3,0,0,0,0,49,0,0,1,7,8,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,1,2,3
East Petersburg Police,2013,Pennsylvania,4515,PA03624,0,0,0,0,0,0,0,0,1,1,0,0,0,47,0,0,0,0,47,5,2,3,0,60,1,1,0,0,114,0,0,1,66,67,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,3,2,1,0,15,0,0,0,0,64,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,7,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,1,2,3
East Petersburg Police,2012,Pennsylvania,4551,PA03624,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,1,22,6,3,2,1,33,0,0,0,0,63,0,2,2,39,41,0,0,0,0,0,0,0,0,0,0,25,0,0,1,1,23,0,0,0,0,15,0,0,0,0,40,0,2,2,15,17,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,5,0,0,0,5,5
East Petersburg Police,2011,Pennsylvania,4520,PA03624,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,23,5,0,4,1,32,1,1,0,0,62,0,1,1,38,39,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,1,0,1,0,14,0,0,0,0,36,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,1,1,0,0,6,0,0,0,2,2
East Petersburg Police,2010,Pennsylvania,4506,PA03624,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1,0,40,7,2,4,1,26,1,1,0,0,75,0,1,1,34,35,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,4,2,2,0,9,0,0,0,0,50,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3
