agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Mishawaka Police,2023,Indiana,50848,IN07101,0,0,0,0,0,28,28,0,9,4,2,1,2,726,28,16,28,18,636,145,61,71,13,844,68,46,0,22,1820,0,90,127,1057,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishawaka Police,2022,Indiana,51022,IN07101,0,0,0,2,1,36,34,2,16,5,0,3,8,739,28,19,31,16,645,257,177,74,6,1083,132,81,4,47,2266,0,94,148,1472,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishawaka Police,2021,Indiana,50523,IN07101,0,0,0,2,0,30,29,1,27,14,0,3,10,691,27,10,23,20,611,120,65,47,8,1154,196,107,3,86,2220,0,80,139,1470,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishawaka Police,2020,Indiana,50610,IN07101,0,0,0,1,1,15,15,0,9,7,1,1,0,432,23,10,17,11,371,136,77,47,12,950,146,87,9,50,1690,0,61,86,1232,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishawaka Police,2019,Indiana,,IN07101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mishawaka Police,2018,Indiana,49310,IN07101,0,0,12,4,0,15,11,4,48,22,3,8,15,829,9,12,14,12,782,248,124,109,15,2032,245,163,5,77,3421,0,47,114,2525,2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,14,0,0,0,14,14
Mishawaka Police,2017,Indiana,48749,IN07101,0,0,20,3,0,8,7,1,54,30,3,11,10,809,11,13,7,9,769,275,173,81,21,1865,191,126,8,57,3205,0,40,105,2331,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishawaka Police,2016,Indiana,48267,IN07101,0,0,22,1,0,35,34,1,69,30,5,11,23,860,9,12,22,17,800,283,151,107,25,2034,206,113,26,67,3488,0,60,165,2523,2688,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Mishawaka Police,2015,Indiana,48164,IN07101,0,0,14,2,0,21,21,0,45,23,3,7,12,872,11,12,18,12,819,302,187,98,17,1878,132,83,2,47,3252,0,53,121,2312,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishawaka Police,2014,Indiana,47933,IN07101,0,0,15,0,0,23,23,0,37,21,1,3,12,898,11,7,12,16,852,244,136,96,12,1983,125,68,0,57,3310,0,46,106,2352,2458,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Mishawaka Police,2013,Indiana,47967,IN07101,0,0,19,0,0,20,20,0,61,33,3,11,14,895,8,7,23,17,840,305,182,106,17,2259,140,66,4,70,3680,0,55,136,2704,2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishawaka Police,2012,Indiana,48363,IN07101,0,0,26,3,1,22,21,1,55,20,11,7,17,1093,7,5,32,36,1013,501,360,117,24,2138,158,70,4,84,3971,0,80,160,2797,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishawaka Police,2011,Indiana,48498,IN07101,0,0,9,3,0,12,12,0,68,25,7,21,15,737,9,15,16,23,674,517,314,160,43,2234,144,76,3,65,3715,0,63,146,2895,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishawaka Police,2010,Indiana,48252,IN07101,1,0,10,0,1,15,13,2,52,16,4,15,17,763,16,10,30,19,688,523,326,161,36,2386,156,85,8,63,3896,0,75,142,3065,3207,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,3
Mishawaka Police,2009,Indiana,50378,IN07101,0,0,1,1,0,15,14,1,72,27,4,24,17,744,15,15,46,18,650,459,281,154,24,2629,187,95,4,88,4107,0,94,182,3275,3457,0,0,1,1,0,0,0,0,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,3,4,0,4
Mishawaka Police,2008,Indiana,49756,IN07101,0,0,7,0,0,16,13,3,75,21,8,29,17,811,17,12,49,20,713,500,326,152,22,2776,206,105,7,94,4384,0,98,189,3482,3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,4,0,0,0,4,4
Mishawaka Police,2007,Indiana,49196,IN07101,0,0,1,1,0,17,17,0,52,21,5,3,23,1470,0,8,1,78,1383,342,202,91,49,2691,156,101,21,34,4729,0,87,157,3189,3346,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,2
Mishawaka Police,2006,Indiana,48818,IN07101,0,0,0,0,0,12,11,1,62,21,4,2,35,1368,12,7,4,79,1266,389,211,155,23,2885,178,122,20,36,4894,0,102,176,3452,3628,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,2
Mishawaka Police,2005,Indiana,48652,IN07101,0,0,11,1,0,24,22,2,52,21,2,1,28,1023,2,12,4,94,911,346,166,145,35,2804,167,130,25,12,4417,0,112,189,3317,3506,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,8,7,1,0,23,0,0,2,18,20
Mishawaka Police,2004,Indiana,48723,IN07101,0,0,7,0,0,20,18,2,58,25,4,1,28,1071,19,18,35,224,775,333,201,104,28,3060,161,106,41,14,4703,0,296,374,3554,3928,0,0,0,0,0,2,2,0,0,0,9,0,0,0,1,8,3,2,1,0,12,18,16,2,0,44,0,1,3,33,36
Mishawaka Police,2003,Indiana,48551,IN07101,2,0,0,2,0,12,12,0,57,20,6,4,27,1143,4,24,5,210,900,507,273,196,38,3307,172,122,25,25,5200,0,243,314,3986,4300,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,8,7,0,1,11,0,0,1,8,9
Mishawaka Police,2002,Indiana,47159,IN07101,0,0,8,0,0,18,18,0,48,21,1,1,25,908,3,5,4,71,825,525,243,216,66,3217,228,155,43,30,4944,0,83,149,3970,4119,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,4,2,2,0,0,9,0,0,1,8,9
Mishawaka Police,2001,Indiana,46819,IN07101,0,0,18,0,0,16,13,3,86,41,11,1,33,1053,29,31,42,22,929,468,270,172,26,3541,239,159,59,21,5403,0,124,226,4248,4474,0,0,0,0,0,4,3,0,0,1,11,0,0,1,0,10,18,6,1,11,25,14,12,2,0,72,0,1,5,57,62
Mishawaka Police,2000,Indiana,46557,IN07101,0,0,13,1,0,18,15,3,57,23,6,1,27,1272,30,26,74,61,1081,460,269,146,45,3268,287,188,67,32,5363,0,191,267,4015,4282,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,1,1,1,33,35,28,7,0,77,0,0,0,71,71
Mishawaka Police,1999,Indiana,45646,IN07101,0,0,10,2,0,13,10,3,86,35,8,5,38,1075,14,11,22,68,960,398,229,138,31,3278,228,162,35,31,5080,0,115,216,3904,4120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,4,4,0,0,8,0,0,0,7,7
Mishawaka Police,1998,Indiana,45440,IN07101,0,0,7,4,0,30,13,17,57,26,8,3,20,931,20,29,58,593,231,470,279,164,27,2824,185,125,46,14,4501,0,700,791,3479,4270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,6,3,3,0,0,11,0,0,0,10,10
Mishawaka Police,1997,Indiana,,IN07101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mishawaka Police,1996,Indiana,,IN07101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mishawaka Police,1995,Indiana,,IN07101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
