agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Nez Perce County Sheriff's Office,2023,Idaho,7750,ID03500,0,0,0,0,0,1,1,0,0,0,0,0,0,27,0,1,2,1,23,13,4,6,3,19,4,2,0,2,64,0,4,5,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nez Perce County Sheriff's Office,2022,Idaho,7744,ID03500,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,1,0,2,43,12,6,5,1,21,2,0,0,2,83,0,5,5,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nez Perce County Sheriff's Office,2021,Idaho,8752,ID03500,0,0,0,0,0,3,2,1,0,0,0,0,0,36,2,1,1,4,28,17,6,11,0,27,2,2,0,0,85,0,8,11,46,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nez Perce County Sheriff's Office,2020,Idaho,7945,ID03500,0,0,0,2,0,2,1,1,0,0,0,0,0,39,0,1,3,4,31,11,7,4,0,33,6,4,1,1,93,0,8,12,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nez Perce County Sheriff's Office,2019,Idaho,7796,ID03500,0,0,0,0,0,4,4,0,0,0,0,0,0,41,1,1,1,1,37,11,3,8,0,67,5,1,0,4,128,0,4,8,83,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nez Perce County Sheriff's Office,2018,Idaho,7936,ID03500,0,0,0,1,0,3,3,0,0,0,0,0,0,57,9,2,0,0,46,15,3,10,2,40,7,6,1,0,123,0,11,15,62,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nez Perce County Sheriff's Office,2017,Idaho,7846,ID03500,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,3,3,0,35,30,16,12,2,37,1,1,0,0,109,0,6,6,68,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nez Perce County Sheriff's Office,2016,Idaho,7778,ID03500,0,0,0,0,0,1,1,0,1,0,0,1,0,45,3,1,1,1,39,31,8,19,4,72,5,4,1,0,155,0,6,8,108,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nez Perce County Sheriff's Office,2015,Idaho,7651,ID03500,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,0,6,53,27,18,8,1,54,7,6,0,1,148,0,7,7,88,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nez Perce County Sheriff's Office,2014,Idaho,7832,ID03500,0,0,0,1,0,1,1,0,0,0,0,0,0,46,2,2,1,0,41,23,11,10,2,60,12,11,0,1,143,0,5,7,95,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
