agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Sun Prairie Police Department,2023,Wisconsin,36950,WI01306,0,0,0,1,0,3,3,0,3,3,0,0,0,253,4,9,13,26,201,19,2,17,0,449,39,38,0,1,767,0,52,59,507,566,1,0,1,1,0,2,2,0,0,0,204,3,7,11,20,163,1,0,1,0,184,9,9,0,0,402,0,41,45,194,239,0,0,1,1,0,0,0,0,0,0,29,0,1,0,3,25,1,0,1,0,12,4,4,0,0,47,0,4,5,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie Police Department,2022,Wisconsin,36153,WI01306,0,0,0,0,0,10,10,0,5,3,0,1,1,322,11,25,27,23,236,38,3,35,0,467,54,51,0,3,896,0,86,101,559,660,0,0,7,7,0,2,1,0,1,0,259,10,21,23,22,183,10,0,10,0,134,19,18,0,1,431,0,76,85,163,248,0,0,2,2,0,1,1,0,0,0,29,0,2,3,1,23,4,0,4,0,13,5,5,0,0,54,0,6,9,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie Police Department,2021,Wisconsin,35722,WI01306,0,0,0,1,1,10,10,0,9,4,2,2,1,246,11,5,17,20,193,60,2,56,2,454,58,55,1,2,839,0,53,73,572,645,0,1,4,4,0,3,0,2,1,0,197,7,4,14,15,157,12,0,10,2,116,11,11,0,0,344,0,40,47,139,186,0,0,0,0,0,2,0,1,1,0,26,0,2,2,4,18,3,0,3,0,10,5,5,0,0,46,0,8,10,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie Police Department,2020,Wisconsin,35272,WI01306,0,0,5,0,0,4,4,0,6,4,0,0,2,82,2,2,0,11,67,58,19,37,2,416,65,64,1,0,631,0,15,25,539,564,0,0,2,2,0,4,4,0,0,0,88,1,1,0,11,75,7,4,3,0,151,26,25,1,0,278,0,13,19,184,203,0,0,1,1,0,0,0,0,0,0,5,0,1,0,1,3,2,2,0,0,7,10,9,1,0,25,0,2,3,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,0,0,0,4,4
Sun Prairie Police Department,2019,Wisconsin,34562,WI01306,0,0,1,0,0,1,1,0,11,5,1,1,4,88,3,1,0,17,67,35,9,25,1,412,51,51,0,0,598,0,21,33,498,531,0,0,1,1,0,5,3,0,0,2,78,1,1,0,17,59,23,9,7,7,175,28,28,0,0,310,0,19,25,226,251,0,0,0,0,0,3,2,0,0,1,7,0,0,0,1,6,6,1,4,1,24,11,11,0,0,51,0,1,4,41,45,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6,0,1,4,0,4
Sun Prairie Police Department,2018,Wisconsin,33390,WI01306,0,0,2,0,0,4,4,0,7,5,0,0,2,79,0,1,2,13,63,62,20,37,5,570,44,43,0,1,766,0,16,27,676,703,0,0,2,2,0,4,3,0,0,1,75,0,1,1,13,60,12,4,7,1,201,17,17,0,0,311,0,15,21,230,251,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,7,6,3,3,0,19,6,6,0,0,41,0,3,3,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Sun Prairie Police Department,2017,Wisconsin,33385,WI01306,0,0,2,1,0,3,3,0,10,7,0,0,3,84,0,2,2,22,58,58,13,39,6,456,21,18,0,3,633,0,26,40,535,575,0,0,1,1,0,7,5,0,0,2,76,0,2,1,20,53,13,2,9,2,208,9,8,0,1,314,0,23,31,230,261,0,0,0,0,0,1,1,0,0,0,7,0,0,0,4,3,9,1,7,1,13,4,3,0,1,34,0,4,5,26,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,4,2,2,0,0,8,0,1,1,6,7
Sun Prairie Police Department,2016,Wisconsin,32943,WI01306,0,0,1,0,0,5,4,1,6,4,0,0,2,84,2,1,0,21,60,36,14,18,4,528,22,19,1,2,681,0,24,35,586,621,0,0,5,3,2,2,2,0,0,0,78,2,1,0,19,56,5,2,3,0,208,11,10,0,1,309,0,22,29,224,253,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,0,0,0,0,15,6,6,0,0,30,0,1,1,21,22,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
Sun Prairie Police Department,2015,Wisconsin,32310,WI01306,0,0,0,1,0,7,6,1,11,6,0,0,5,79,0,2,2,11,64,45,13,31,1,572,12,11,1,0,727,0,15,34,629,663,1,0,7,5,2,7,5,0,0,2,81,0,2,2,11,66,11,2,8,1,282,10,8,2,0,399,0,15,30,303,333,0,0,2,0,2,1,0,0,0,1,12,0,0,1,1,10,1,0,1,0,37,1,1,0,0,54,0,2,5,39,44,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,9,0,0,4,3,7
Sun Prairie Police Department,2014,Wisconsin,31240,WI01306,0,0,0,0,0,2,2,0,5,2,0,0,3,108,0,3,3,15,87,59,22,37,0,672,8,7,0,1,854,0,21,28,739,767,0,0,2,2,0,1,0,0,0,1,105,0,3,3,15,84,9,4,5,0,341,4,3,0,1,462,0,21,24,354,378,0,0,0,0,0,0,0,0,0,0,15,0,0,1,1,13,1,0,1,0,23,2,2,0,0,41,0,2,2,26,28,0,0,1,1,0,1,0,0,0,1,4,0,0,1,0,3,1,0,1,0,7,0,0,0,0,14,0,1,3,8,11
