agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Lakewood Pd,2017,California,81317,CA01935,0,0,21,3,0,13,12,1,151,44,10,21,76,446,25,25,46,55,295,438,278,139,21,1725,259,173,67,19,3035,151,2,0,7,6,1,67,17,5,11,34,328,7,16,31,42,232,50,25,21,4,383,26,20,5,1,863,96,0,0,0,0,0,6,1,0,1,4,13,0,1,0,2,10,7,5,2,0,32,1,1,0,0,59,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,3,0,6,0,0,0,0,10,0
Lakewood Pd,2016,California,81921,CA01935,0,0,12,2,0,7,6,1,113,36,8,14,55,394,27,18,21,35,293,342,203,118,21,1872,307,242,48,17,3037,101,0,0,10,7,3,51,16,5,7,23,311,15,13,20,31,232,52,29,21,2,401,24,22,1,1,849,79,0,0,2,2,0,6,1,0,1,4,23,1,0,2,0,20,11,10,1,0,76,1,1,0,0,119,3,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,0,0,0,0,5,1,0,1,0,11,2
Lakewood Pd,2015,California,82047,CA01935,0,0,20,3,0,15,12,3,93,27,15,7,44,383,25,19,23,44,272,378,249,112,17,1515,305,221,69,15,2692,111,3,0,10,7,3,33,2,4,0,27,316,17,14,20,32,233,50,29,19,2,383,19,16,2,1,814,83,0,0,2,2,0,5,0,0,0,5,32,0,2,1,3,26,11,8,2,1,35,2,2,0,0,87,6,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,1,1,0,0,3,0,0,0,0,9,1
Lakewood Pd,2014,California,81382,CA01935,0,0,6,1,0,7,5,2,78,25,3,3,47,360,20,17,41,38,244,320,191,108,21,1191,226,177,37,12,2183,116,1,0,5,4,1,40,9,2,4,25,284,11,11,28,29,205,59,36,19,4,384,22,17,3,2,795,79,0,0,1,1,0,1,0,0,0,1,16,0,1,2,1,12,15,11,2,2,35,4,2,2,0,72,4,0,0,1,1,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,3,0,0,0,0,8,1
Lakewood Pd,2013,California,81086,CA01935,0,0,3,2,0,11,10,1,110,27,6,9,68,323,13,28,24,37,221,419,269,128,22,1356,287,218,58,11,2508,102,0,0,10,10,0,43,3,3,4,33,281,6,24,19,36,196,45,26,18,1,368,11,10,1,0,758,85,0,0,3,3,0,6,0,0,0,6,23,0,1,4,0,18,8,7,1,0,29,0,0,0,0,69,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,1,0,1,0,7,0,0,0,0,15,3
Lakewood Pd,2012,California,81382,CA01935,0,0,8,1,0,13,13,0,102,20,12,9,61,326,14,30,37,30,215,371,235,106,30,1381,310,249,41,20,2504,111,0,0,10,9,1,44,1,6,3,34,277,5,21,35,21,195,37,24,12,1,482,19,16,1,2,869,82,0,0,0,0,0,4,0,0,0,4,19,0,4,3,2,10,9,8,1,0,34,4,2,0,2,70,9,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,2,0,0,3,2,2,0,0,9,1
Lakewood Pd,2011,California,80989,CA01935,0,0,13,2,0,9,8,1,98,19,9,7,63,388,17,23,40,25,283,341,207,115,19,1295,263,197,54,12,2396,105,2,0,7,6,1,40,3,4,2,31,305,12,17,30,27,219,47,23,21,3,324,17,14,2,1,742,86,0,0,0,0,0,7,0,1,0,6,29,1,0,7,2,19,13,4,8,1,41,3,2,1,0,93,10,1,0,0,0,0,1,1,0,0,0,10,2,0,1,0,7,0,0,0,0,5,1,0,0,1,18,3
Lakewood Pd,2010,California,80048,CA01935,0,0,20,0,0,15,13,2,128,35,12,11,70,501,14,28,57,54,348,307,148,141,18,1249,320,273,36,11,2520,153,0,0,10,9,1,43,5,3,3,32,410,11,32,46,44,277,44,16,26,2,420,13,12,1,0,940,133,0,0,2,2,0,6,0,0,0,6,52,0,0,2,3,47,13,5,7,1,47,0,0,0,0,120,5,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1,1,0,1,0,3,0,0,0,0,7,0
Lakewood Pd,2009,California,78334,CA01935,0,0,20,1,0,20,17,3,173,77,7,11,78,462,38,38,54,42,290,316,159,139,18,1401,400,327,60,13,2773,172,0,0,13,12,1,51,11,0,6,34,310,12,32,33,27,206,51,12,34,5,399,17,13,4,0,841,104,0,0,3,3,0,13,1,0,2,10,35,0,2,3,7,23,10,4,6,0,54,3,2,1,0,118,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,0,1,0,0,0,0,5,2
Lakewood Pd,2008,California,78894,CA01935,0,0,19,2,0,13,12,1,225,84,18,15,108,449,35,17,40,39,318,313,160,141,12,1389,374,306,53,15,2765,131,0,0,8,8,0,62,15,5,4,38,348,7,14,34,34,259,52,16,35,1,375,15,14,1,0,860,89,0,0,1,1,0,25,5,3,2,15,60,0,5,7,4,44,8,1,6,1,60,1,1,0,0,155,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
