agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Kittery Police Department,2023,Maine,10314,ME01602,0,0,0,0,0,1,1,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,117,6,5,1,0,153,0,0,1,123,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kittery Police Department,2022,Maine,10279,ME01602,0,0,0,0,0,1,1,0,0,0,0,0,0,38,0,0,1,3,34,6,3,3,0,159,6,4,2,0,210,0,4,5,171,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kittery Police Department,2021,Maine,9915,ME01602,0,0,0,0,0,2,2,0,2,0,1,1,0,29,0,0,0,2,27,2,0,2,0,89,3,3,0,0,127,0,2,6,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kittery Police Department,2020,Maine,9855,ME01602,0,0,0,0,0,5,5,0,0,0,0,0,0,39,0,0,0,1,38,4,3,1,0,79,3,3,0,0,130,0,1,6,86,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kittery Police Department,2019,Maine,9890,ME01602,0,0,0,0,0,7,7,0,0,0,0,0,0,37,0,0,0,1,36,12,2,7,3,78,2,2,0,0,136,0,1,8,92,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kittery Police Department,2018,Maine,9755,ME01602,0,0,0,0,0,4,4,0,1,0,0,0,1,42,0,1,2,3,36,10,4,6,0,95,2,2,0,0,154,0,6,11,107,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kittery Police Department,2017,Maine,9669,ME01602,0,0,1,0,0,5,5,0,4,1,0,0,3,46,0,1,1,2,42,5,2,3,0,149,3,3,0,0,212,0,4,13,157,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kittery Police Department,2016,Maine,9686,ME01602,0,0,0,0,0,4,4,0,3,0,0,0,3,51,0,0,0,8,43,6,2,4,0,128,5,3,0,2,197,0,8,15,139,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kittery Police Department,2015,Maine,9689,ME01602,0,0,0,0,0,1,1,0,2,0,0,0,2,61,0,0,1,6,54,11,2,7,2,110,0,0,0,0,185,0,7,10,121,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,3,0,0,0,2,2
Kittery Police Department,2014,Maine,9599,ME01602,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45,6,2,3,1,138,8,8,0,0,197,0,0,0,152,152,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1
