agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Caldwell Parish Sheriff's Office,2017,Louisiana,10032,LA01100,0,0,0,1,0,0,0,0,0,0,0,0,0,48,4,5,5,9,25,56,32,20,4,159,11,3,3,5,275,23,1,0,0,0,0,0,0,0,0,0,48,4,5,5,9,25,6,4,2,0,48,5,3,2,0,108,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0
Caldwell Parish Sheriff's Office,2016,Louisiana,9930,LA01100,0,0,0,0,0,0,0,0,1,1,0,0,0,65,6,4,5,5,45,58,45,9,4,180,10,2,0,8,314,20,0,0,0,0,0,1,1,0,0,0,65,6,4,5,5,45,6,5,1,0,52,2,0,0,2,126,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldwell Parish Sheriff's Office,2015,Louisiana,9822,LA01100,0,0,0,1,0,0,0,0,1,0,0,0,1,44,4,1,10,5,24,81,48,23,10,149,10,3,0,7,286,20,1,0,0,0,0,0,0,0,0,0,44,4,1,10,5,24,5,2,3,0,42,5,3,0,2,97,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Caldwell Parish Sheriff's Office,2014,Louisiana,9961,LA01100,0,0,0,0,0,0,0,0,2,1,1,0,0,47,3,2,7,9,26,69,51,13,5,157,14,5,0,9,289,21,0,0,0,0,0,1,1,0,0,0,47,3,2,7,9,26,17,11,4,2,34,7,4,0,3,106,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldwell Parish Sheriff's Office,2013,Louisiana,9974,LA01100,0,0,0,1,0,1,0,1,0,0,0,0,0,38,1,3,6,13,15,84,53,15,16,156,9,3,1,5,289,23,1,0,1,0,1,0,0,0,0,0,38,1,3,6,13,15,8,4,2,2,29,6,2,1,3,83,23,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldwell Parish Sheriff's Office,2012,Louisiana,10116,LA01100,0,0,0,0,0,0,0,0,1,1,0,0,0,52,1,6,3,13,29,86,57,25,4,175,8,1,1,6,322,23,0,0,0,0,0,0,0,0,0,0,52,1,6,3,13,29,6,5,1,0,34,3,0,1,2,95,23,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,2,2,0,0,1,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldwell Parish Sheriff's Office,2011,Louisiana,10225,LA01100,0,0,0,0,0,0,0,0,1,1,0,0,0,37,0,2,6,13,16,78,51,22,5,174,11,3,5,3,301,21,0,0,0,0,0,1,1,0,0,0,38,1,2,6,13,16,6,3,2,1,33,8,2,5,1,86,22,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,2,1,0,1,1,1,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldwell Parish Sheriff's Office,2010,Louisiana,10132,LA01100,0,0,0,0,0,0,0,0,5,5,0,0,0,42,4,2,5,10,21,106,79,18,9,177,29,10,3,16,359,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldwell Parish Sheriff's Office,2009,Louisiana,10393,LA01100,0,0,0,0,0,0,0,0,4,2,0,1,1,60,4,3,9,25,19,134,92,37,5,213,28,6,3,19,439,41,0,0,0,0,0,3,1,0,1,1,60,4,3,9,25,19,14,6,6,2,33,8,4,3,1,118,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0
Caldwell Parish Sheriff's Office,2008,Louisiana,10332,LA01100,0,0,0,1,0,0,0,0,1,1,0,0,0,72,9,4,7,40,12,116,76,40,0,210,25,6,4,15,425,60,1,0,0,0,0,0,0,0,0,0,72,9,4,7,40,12,8,6,2,0,25,11,5,4,2,117,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
