agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Oceana County Sheriff's Office,2023,Michigan,21102,MI64164,0,0,0,0,1,10,10,0,0,0,0,0,0,197,6,10,11,13,157,33,28,4,1,119,12,6,1,5,372,0,40,50,164,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana County Sheriff's Office,2022,Michigan,20959,MI64164,0,0,0,2,1,10,9,1,1,1,0,0,0,183,4,3,12,18,146,41,32,9,0,153,15,8,3,4,406,0,37,50,209,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana County Sheriff's Office,2021,Michigan,20568,MI64164,0,0,0,0,0,12,9,3,0,0,0,0,0,208,15,2,7,30,154,38,29,9,0,128,18,8,1,9,404,0,54,66,184,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana County Sheriff's Office,2020,Michigan,19972,MI64164,0,0,0,0,1,14,13,1,0,0,0,0,0,197,8,8,8,23,150,30,19,11,0,155,9,3,1,5,406,0,47,61,194,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana County Sheriff's Office,2019,Michigan,20100,MI64164,0,0,0,0,0,5,5,0,0,0,0,0,0,189,4,8,5,24,148,56,44,10,2,122,8,3,2,3,380,0,41,46,186,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana County Sheriff's Office,2018,Michigan,20029,MI64164,0,0,0,0,0,8,8,0,0,0,0,0,0,201,11,8,5,16,161,26,21,5,0,124,6,4,0,2,365,0,40,48,156,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana County Sheriff's Office,2017,Michigan,19627,MI64164,0,0,0,0,0,6,5,1,1,1,0,0,0,187,12,4,1,6,164,52,35,17,0,176,6,4,0,2,428,0,23,30,234,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana County Sheriff's Office,2016,Michigan,19601,MI64164,0,0,0,0,0,7,7,0,2,0,1,1,0,177,7,2,3,14,151,67,52,15,0,171,9,2,0,7,433,0,26,35,247,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana County Sheriff's Office,2015,Michigan,19720,MI64164,0,0,0,0,0,9,9,0,0,0,0,0,0,155,2,4,6,11,132,55,48,6,1,183,8,3,0,5,410,0,23,32,246,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana County Sheriff's Office,2014,Michigan,19720,MI64164,0,0,0,0,0,7,7,0,1,1,0,0,0,107,4,3,3,3,94,77,71,6,0,133,7,5,1,1,332,0,13,21,217,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
