agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Highlands Police,2023,New Jersey,4624,NJ01317,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,12,3,0,0,3,13,2,2,0,0,35,0,5,5,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2022,New Jersey,4654,NJ01317,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2,1,5,24,0,0,0,0,12,0,0,0,0,44,0,8,8,12,20,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
Highlands Police,2021,New Jersey,4662,NJ01317,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,6,0,0,0,0,27,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2020,New Jersey,4682,NJ01317,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,22,4,1,1,2,18,0,0,0,0,47,0,3,3,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Highlands Police,2019,New Jersey,4739,NJ01317,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,26,4,1,3,0,5,0,0,0,0,37,0,2,2,9,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Highlands Police,2018,New Jersey,4794,NJ01317,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,23,4,2,2,0,24,0,0,0,0,52,0,1,1,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,2
Highlands Police,2017,New Jersey,4793,NJ01317,0,0,0,0,0,0,0,0,2,0,1,0,1,23,0,0,1,1,21,7,3,4,0,24,0,0,0,0,56,0,2,4,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2016,New Jersey,4838,NJ01317,0,0,0,0,0,0,0,0,2,1,0,0,1,26,0,0,3,3,20,4,2,2,0,17,1,1,0,0,50,0,6,8,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2015,New Jersey,4904,NJ01317,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,2,2,24,12,3,6,3,46,2,2,0,0,89,0,5,5,60,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Highlands Police,2014,New Jersey,4949,NJ01317,0,0,0,0,0,0,0,0,1,0,0,0,1,35,0,2,1,3,29,23,9,11,3,39,2,2,0,0,100,0,6,7,64,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2013,New Jersey,4969,NJ01317,0,0,0,0,0,0,0,0,1,0,0,0,1,23,0,0,1,2,20,31,14,16,1,37,1,1,0,0,93,0,3,4,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2012,New Jersey,5035,NJ01317,0,0,0,0,0,1,1,0,2,0,0,0,2,49,1,3,3,2,40,17,5,9,3,50,4,3,0,1,123,0,9,12,71,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2011,New Jersey,5022,NJ01317,0,0,1,0,0,3,3,0,0,0,0,0,0,43,0,2,4,6,31,20,8,8,4,50,1,1,0,0,117,0,12,15,71,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Highlands Police,2010,New Jersey,5005,NJ01317,0,0,6,0,0,0,0,0,1,0,0,0,1,76,2,4,7,9,54,4,2,1,1,52,7,5,1,1,140,0,22,23,63,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2009,New Jersey,5292,NJ01317,0,0,0,0,0,3,3,0,0,0,0,0,0,26,0,3,0,3,20,7,0,4,3,24,0,0,0,0,60,0,6,9,31,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2008,New Jersey,5315,NJ01317,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,2,2,4,26,10,2,7,1,45,1,1,0,0,90,0,8,8,56,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2007,New Jersey,4965,NJ01317,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,2,38,21,10,10,1,51,4,2,2,0,116,0,2,2,76,78,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,1,1,2
Highlands Police,2006,New Jersey,5002,NJ01317,0,0,1,0,0,0,0,0,0,0,0,0,0,68,0,0,0,7,61,16,0,11,5,59,3,1,1,1,146,0,7,7,78,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2005,New Jersey,5083,NJ01317,0,0,2,1,0,1,0,1,1,0,0,0,1,70,0,0,0,5,65,14,2,8,4,70,2,1,0,1,159,0,5,8,86,94,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,2
Highlands Police,2004,New Jersey,5405,NJ01317,0,0,9,0,0,1,1,0,0,0,0,0,0,72,0,2,0,9,61,11,1,9,1,71,6,6,0,0,161,0,11,12,88,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,2,2
Highlands Police,2003,New Jersey,5196,NJ01317,0,0,3,0,0,1,1,0,1,0,0,0,1,81,2,4,4,4,67,19,3,14,2,85,8,8,0,0,195,0,14,16,112,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3
Highlands Police,2002,New Jersey,5204,NJ01317,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,2,1,4,65,21,6,6,9,83,13,11,2,0,190,0,8,8,117,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Highlands Police,2001,New Jersey,5139,NJ01317,0,0,5,0,0,1,1,0,2,0,0,1,1,71,0,0,0,11,60,16,7,4,5,60,8,6,2,0,158,0,11,14,84,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,2000,New Jersey,5097,NJ01317,0,0,2,0,0,0,0,0,1,0,0,0,1,50,0,1,0,6,43,17,6,8,3,52,7,7,0,0,127,0,7,8,76,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,1999,New Jersey,4910,NJ01317,0,0,0,0,0,1,1,0,1,0,1,0,0,64,2,0,1,7,54,19,6,8,5,58,9,6,3,0,152,0,10,12,86,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands Police,1998,New Jersey,4995,NJ01317,0,0,6,0,0,1,1,0,4,1,0,0,3,63,0,0,0,11,52,16,11,4,1,57,9,4,1,4,150,0,11,16,82,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3
Highlands Police,1997,New Jersey,4834,NJ01317,0,0,4,0,0,4,3,1,2,0,0,0,2,44,0,0,2,7,35,25,16,6,3,48,6,5,1,0,129,0,9,15,79,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Highlands Police,1996,New Jersey,4795,NJ01317,0,0,1,0,0,0,0,0,1,1,0,0,0,40,0,4,0,5,31,29,14,13,2,53,7,5,2,0,130,0,9,10,89,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Highlands Police,1995,New Jersey,4770,NJ01317,0,0,7,0,0,1,1,0,2,1,0,0,1,64,2,1,1,11,49,30,19,7,4,72,10,8,0,2,179,0,15,18,112,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Highlands Police,1994,New Jersey,4972,NJ01317,0,0,1,0,0,0,0,0,0,0,0,0,0,73,3,1,0,5,64,44,30,5,9,64,6,4,2,0,187,0,9,9,114,123,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,1,2,3
Highlands Police,1993,New Jersey,4957,NJ01317,0,0,2,0,0,1,1,0,1,0,0,0,1,61,2,3,2,1,53,28,13,10,5,61,5,4,0,1,157,0,8,10,94,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,2
Highlands Police,1992,New Jersey,4885,NJ01317,0,0,8,0,0,0,0,0,0,0,0,0,0,67,1,3,0,12,51,30,13,14,3,58,10,9,1,0,165,0,16,16,98,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
Highlands Police,1991,New Jersey,4867,NJ01317,0,0,7,0,0,1,0,1,3,0,0,0,3,60,2,2,1,12,43,45,26,15,4,59,9,6,2,1,177,0,17,21,113,134,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,5,0,0,1,4,5
Highlands Police,1990,New Jersey,4849,NJ01317,0,0,18,0,0,1,1,0,1,0,0,0,1,52,2,0,7,19,24,42,25,16,1,54,17,10,2,5,167,0,28,30,113,143,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,2,3
Highlands Police,1989,New Jersey,5150,NJ01317,0,0,15,0,0,2,1,1,0,0,0,0,0,59,0,3,0,23,33,47,40,5,2,53,19,15,1,3,180,0,26,28,119,147,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,2,1,3
Highlands Police,1988,New Jersey,5296,NJ01317,0,0,12,0,0,3,2,1,0,0,0,0,0,106,2,0,3,30,71,53,53,0,0,71,20,19,0,1,253,0,35,38,144,182,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Highlands Police,1987,New Jersey,5195,NJ01317,0,0,18,2,0,1,1,0,1,0,1,0,0,102,0,1,8,36,57,46,44,0,2,86,9,8,0,1,247,0,45,49,141,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
