agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Gulf County Sheriff's Office,2020,Florida,9811,FL02300,0,0,0,0,0,8,7,1,0,0,0,0,0,139,11,9,19,13,87,47,23,24,0,103,9,7,1,1,306,0,52,60,159,219,0,0,4,3,1,0,0,0,0,0,111,0,0,0,0,67,11,4,6,1,50,5,3,1,1,181,0,44,48,66,114,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,3,1,1,0,0,13,0,0,0,0,20,0,2,3,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulf County Sheriff's Office,2019,Florida,12512,FL02300,0,0,0,1,0,1,1,0,0,0,0,0,0,93,3,5,13,6,66,47,27,20,0,97,12,8,2,2,251,0,27,29,156,185,1,0,1,1,0,0,0,0,0,0,88,0,0,0,0,63,7,2,5,0,12,6,4,2,0,115,0,25,27,25,52,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulf County Sheriff's Office,2018,Florida,,FL02300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gulf County Sheriff's Office,2017,Florida,12586,FL02300,0,0,0,0,0,1,1,0,1,0,0,0,1,70,4,2,5,14,45,79,20,59,0,90,6,6,0,0,247,0,25,27,175,202,0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,26,4,2,2,0,15,1,1,0,0,63,0,16,17,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulf County Sheriff's Office,2016,Florida,12473,FL02300,0,0,0,0,0,3,3,0,1,0,0,0,1,102,1,1,2,29,69,59,20,39,0,99,5,3,0,2,269,0,33,37,163,200,0,0,3,3,0,1,0,0,0,0,89,0,0,0,0,59,2,0,2,0,17,1,0,0,1,113,0,30,34,20,54,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,5,0,0,0,0,9,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulf County Sheriff's Office,2015,Florida,12652,FL02300,0,0,0,1,0,5,5,0,1,0,0,0,1,118,5,2,10,34,67,76,33,43,0,108,7,3,1,3,316,0,51,58,191,249,1,0,4,4,0,1,0,0,0,0,96,0,0,0,0,51,10,3,7,0,16,2,1,0,1,130,0,45,51,28,79,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,1,0,0,0,0,11,0,7,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulf County Sheriff's Office,2014,Florida,12527,FL02300,0,0,0,1,0,1,1,0,1,0,0,0,1,111,5,8,7,19,72,63,20,43,0,156,9,8,1,0,342,0,39,42,228,270,1,0,0,0,0,1,0,0,0,0,82,0,0,0,0,52,10,5,5,0,14,3,2,1,0,111,0,30,32,27,59,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,1,1,0,0,0,0,0,0,0,9,0,5,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulf County Sheriff's Office,2013,Florida,12354,FL02300,0,0,2,0,0,4,4,0,0,0,0,0,0,128,15,4,14,33,62,121,30,91,0,159,19,12,1,6,431,0,66,70,299,369,0,0,1,1,0,0,0,0,0,0,78,0,0,0,0,34,11,4,7,0,23,4,2,0,2,117,0,44,45,38,83,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,0,2,0,0,0,0,6,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulf County Sheriff's Office,2012,Florida,12573,FL02300,0,0,0,1,0,3,3,0,3,1,0,0,2,92,4,5,4,31,48,110,26,84,0,109,7,5,2,0,325,0,44,51,226,277,1,0,3,3,0,1,0,0,0,0,69,0,0,0,0,28,21,6,15,0,13,4,3,1,0,112,0,41,46,38,84,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,1,1,0,0,5,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulf County Sheriff's Office,2011,Florida,12587,FL02300,0,0,0,1,0,0,0,0,0,0,0,0,0,74,5,4,7,31,27,62,29,33,0,103,4,2,2,0,244,0,47,48,169,217,1,0,0,0,0,0,0,0,0,0,47,0,0,0,0,21,9,5,4,0,15,1,1,0,0,73,0,26,27,25,52,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,1,0,0,0,0,10,0,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
