agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Gastonia Police Department,2023,North Carolina,83739,NC03606,0,0,0,8,0,41,36,5,102,37,15,7,43,1708,213,66,181,55,1193,494,251,237,6,2406,296,267,16,13,5055,0,515,666,3196,3862,5,0,22,19,3,46,11,10,1,24,1007,94,36,94,38,745,129,59,68,2,626,51,46,5,0,1886,0,262,335,806,1141,0,0,6,6,0,3,0,2,0,1,104,1,8,12,1,82,10,5,4,1,26,8,7,1,0,157,0,22,31,44,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gastonia Police Department,2022,North Carolina,81937,NC03606,0,0,0,8,0,27,26,1,99,38,14,9,38,1797,258,61,119,75,1284,478,264,208,6,2431,344,305,16,23,5184,0,513,647,3253,3900,4,0,11,11,0,35,9,4,1,21,1143,88,41,62,56,896,91,56,34,1,538,36,33,2,1,1858,0,247,297,665,962,0,0,2,2,0,5,4,0,0,1,86,3,5,2,4,72,4,3,1,0,17,5,5,0,0,119,0,14,21,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gastonia Police Department,2021,North Carolina,78260,NC03606,0,0,0,11,1,32,31,1,118,56,10,15,37,1837,213,57,162,122,1283,340,197,135,8,2433,348,285,28,35,5120,0,554,715,3121,3836,6,1,22,22,0,54,25,4,4,21,1177,72,44,102,87,872,88,40,45,3,589,76,65,7,4,2013,0,305,387,753,1140,0,0,5,5,0,2,2,0,0,0,75,7,4,12,1,51,9,7,2,0,37,12,11,0,1,140,0,24,31,58,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gastonia Police Department,2020,North Carolina,77918,NC03606,0,0,0,9,1,40,37,3,124,56,9,13,46,1895,244,69,126,111,1345,447,271,164,12,2425,317,262,18,37,5258,0,550,723,3189,3912,5,1,17,16,1,38,17,3,2,16,1340,106,58,79,81,1016,124,72,47,5,643,55,52,2,1,2223,0,324,384,822,1206,0,0,5,5,0,1,0,0,0,1,95,8,7,2,4,74,14,8,6,0,19,8,8,0,0,142,0,21,27,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gastonia Police Department,2019,North Carolina,,NC03606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gastonia Police Department,2018,North Carolina,77316,NC03606,0,0,28,7,1,32,30,2,140,72,11,15,42,1552,143,66,106,63,1174,624,415,195,14,2919,296,249,18,29,5571,0,378,557,3839,4396,2,1,30,28,2,57,18,6,7,26,1049,47,45,60,44,853,122,60,57,5,850,61,55,4,2,2172,0,196,285,1033,1318,0,0,5,5,0,5,0,0,0,5,108,1,0,2,3,102,16,3,11,2,46,9,9,0,0,189,0,6,16,71,87,0,0,6,5,1,10,4,0,1,5,379,11,13,18,2,335,11,6,4,1,63,28,26,1,1,497,0,44,60,102,162
Gastonia Police Department,2017,North Carolina,76191,NC03606,0,0,28,4,0,28,28,0,158,62,18,23,55,1856,136,65,135,69,1451,587,342,237,8,2865,262,216,15,31,5760,0,405,595,3714,4309,1,0,19,18,1,81,24,14,14,29,1340,59,47,91,49,1094,131,74,54,3,936,48,45,1,2,2556,0,246,347,1115,1462,0,0,3,2,1,9,2,2,2,3,135,5,7,4,6,113,11,7,4,0,51,4,4,0,0,213,0,22,34,66,100,0,0,3,3,0,13,11,0,0,2,183,6,5,13,4,155,6,2,4,0,51,15,13,1,1,271,0,28,44,72,116
Gastonia Police Department,2016,North Carolina,75118,NC03606,0,0,27,7,0,19,18,1,145,61,11,15,58,1846,156,88,113,48,1441,541,330,197,14,2659,240,185,13,42,5457,0,405,576,3440,4016,1,0,11,11,0,73,22,5,9,37,1454,54,78,78,38,1206,115,63,48,4,970,66,59,1,6,2690,0,248,333,1151,1484,0,0,2,2,0,7,2,0,1,4,160,1,8,4,3,144,11,8,3,0,89,11,10,0,1,280,0,16,25,111,136,0,0,5,4,1,7,2,2,1,2,49,2,1,4,2,40,3,1,1,1,35,13,11,0,2,112,0,9,21,51,72
Gastonia Police Department,2015,North Carolina,74196,NC03606,0,0,38,6,0,29,29,0,136,67,8,11,50,1911,121,73,94,72,1551,623,406,208,9,2956,250,176,16,58,5911,0,360,531,3829,4360,0,0,23,23,0,59,29,2,2,26,1667,65,63,80,64,1395,135,84,46,5,1250,56,42,5,9,3190,0,272,354,1441,1795,0,0,3,3,0,2,2,0,0,0,209,3,8,13,6,179,11,4,7,0,95,8,4,1,3,328,0,30,35,114,149,0,0,7,6,1,7,2,1,1,3,56,0,1,5,2,48,4,2,2,0,50,19,17,1,1,143,0,8,22,73,95
Gastonia Police Department,2014,North Carolina,73576,NC03606,0,0,36,1,1,23,21,2,113,47,8,12,46,1753,95,94,95,63,1406,636,402,221,13,2852,200,117,7,76,5579,0,347,484,3688,4172,0,0,22,20,2,61,20,4,9,28,1505,79,81,78,56,1211,150,94,53,3,1270,39,29,2,8,3047,0,294,377,1459,1836,0,0,3,3,0,3,2,0,1,0,165,5,7,7,5,141,8,4,4,0,79,3,1,0,2,261,0,24,30,90,120,0,0,8,7,1,13,1,3,1,8,83,3,2,5,1,72,10,2,7,1,62,15,15,0,0,191,0,11,32,87,119
