agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Grambling State University Police Department,2020,Louisiana,0,LA03106,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,3,1,10,5,1,3,1,23,0,0,0,0,44,0,6,6,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grambling State University Police Department,2019,Louisiana,0,LA03106,0,0,0,0,0,3,3,0,1,0,0,0,1,34,1,2,2,3,26,21,6,15,0,53,2,1,0,1,114,0,8,12,76,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grambling State University Police Department,2018,Louisiana,0,LA03106,0,0,0,0,0,3,3,0,0,0,0,0,0,53,2,1,0,0,50,15,2,13,0,45,2,2,0,0,118,0,3,6,62,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Grambling State University Police Department,2017,Louisiana,0,LA03106,0,0,3,2,0,4,3,1,2,1,0,0,1,49,4,0,1,0,44,34,5,28,1,62,3,1,0,2,156,0,5,13,99,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Grambling State University Police Department,2016,Louisiana,0,LA03106,0,0,0,0,0,3,3,0,5,3,0,0,2,76,3,2,2,5,64,34,4,29,1,77,2,2,0,0,197,0,12,20,113,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grambling State University Police Department,2015,Louisiana,0,LA03106,0,0,0,0,0,0,0,0,4,4,0,0,0,41,4,0,2,0,35,31,9,22,0,91,0,0,0,0,167,0,6,10,122,132,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Grambling State University Police Department,2014,Louisiana,0,LA03106,0,0,0,0,0,2,1,1,1,1,0,0,0,55,5,2,4,16,28,47,8,39,0,105,2,2,0,0,212,0,27,30,154,184,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1
Grambling State University Police Department,2013,Louisiana,0,LA03106,0,0,0,0,0,1,1,0,4,4,0,0,0,21,1,1,0,3,16,12,3,7,2,79,1,0,0,1,118,0,5,10,92,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grambling State University Police Department,2012,Louisiana,,LA03106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grambling State University Police Department,2011,Louisiana,,LA03106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grambling State University Police Department,2010,Louisiana,0,LA03106,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,1,0,0,21,19,6,11,2,80,3,2,0,1,125,0,1,2,102,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grambling State University Police Department,2009,Louisiana,0,LA03106,0,0,0,0,0,0,0,0,5,4,1,0,0,7,1,0,2,0,4,47,10,31,6,98,6,5,0,1,163,0,3,8,151,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grambling State University Police Department,2008,Louisiana,0,LA03106,0,0,0,0,0,1,0,1,13,13,0,0,0,16,4,1,1,3,7,75,22,49,4,71,4,2,1,1,180,0,9,23,150,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grambling State University Police Department,2007,Louisiana,0,LA03106,0,0,1,0,0,1,1,0,1,1,0,0,0,42,2,1,0,3,36,99,17,82,0,69,5,2,0,3,217,0,6,8,173,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grambling State University Police Department,2006,Louisiana,0,LA03106,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,1,12,70,9,61,0,43,4,3,0,1,132,0,3,3,117,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grambling State University Police Department,2005,Louisiana,0,LA03106,0,0,2,0,0,1,1,0,0,0,0,0,0,28,0,0,1,2,25,88,8,80,0,66,5,4,0,1,188,0,3,4,159,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
