agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Montrose Police Department,2023,Colorado,21334,CO04301,0,0,0,2,0,1,1,0,4,0,1,2,1,193,5,12,10,11,155,25,12,11,2,418,41,34,3,4,684,0,38,45,484,529,2,0,1,1,0,3,0,1,2,0,154,5,12,10,11,116,12,5,5,2,151,12,10,1,1,335,0,38,44,175,219,1,0,1,1,0,1,0,0,1,0,9,0,0,0,0,9,0,0,0,0,12,0,0,0,0,24,0,0,3,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose Police Department,2022,Colorado,20944,CO04301,0,0,0,0,0,2,2,0,1,1,0,0,0,206,3,11,4,9,179,47,27,19,1,468,43,35,3,5,767,0,27,30,558,588,0,0,2,2,0,1,1,0,0,0,170,3,9,4,8,146,21,16,4,1,134,13,12,0,1,341,0,24,27,168,195,0,0,1,1,0,1,1,0,0,0,13,0,1,0,0,12,0,0,0,0,3,1,1,0,0,19,0,1,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose Police Department,2021,Colorado,19984,CO04301,0,0,0,0,0,4,4,0,4,1,2,0,1,245,10,13,12,9,201,69,34,32,3,685,55,39,3,13,1062,0,44,52,809,861,0,0,4,4,0,3,0,2,0,1,195,10,11,12,7,155,20,8,10,2,192,9,9,0,0,423,0,40,47,221,268,0,0,2,2,0,0,0,0,0,0,12,0,0,2,0,10,1,1,0,0,3,1,1,0,0,19,0,2,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose Police Department,2020,Colorado,19864,CO04301,0,0,0,0,0,2,2,0,2,0,0,1,1,161,6,6,12,8,129,71,42,26,3,531,44,34,1,9,811,0,32,36,646,682,0,0,2,2,0,0,0,0,0,0,133,5,5,12,6,105,11,5,5,1,108,13,13,0,0,267,0,28,30,132,162,0,0,1,1,0,0,0,0,0,0,9,0,1,0,0,8,1,1,0,0,7,0,0,0,0,18,0,1,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose Police Department,2019,Colorado,19564,CO04301,0,0,0,0,0,0,0,0,9,2,1,1,5,198,7,8,7,9,167,68,34,33,1,571,50,37,3,10,896,0,31,40,689,729,0,0,3,3,0,3,1,0,0,2,176,7,7,7,8,147,11,4,6,1,154,13,10,0,3,360,0,29,35,178,213,0,0,0,0,0,0,0,0,0,0,11,2,1,0,2,6,0,0,0,0,9,2,2,0,0,22,0,5,5,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose Police Department,2018,Colorado,19335,CO04301,0,0,0,0,0,16,16,0,5,1,1,0,3,251,9,7,10,14,211,110,74,34,2,732,55,44,2,9,1169,0,40,61,897,958,0,0,4,4,0,4,1,0,0,3,221,9,5,9,11,187,10,5,5,0,188,11,11,0,0,438,0,34,42,209,251,0,0,1,1,0,0,0,0,0,0,16,6,1,0,0,9,1,0,1,0,15,1,1,0,0,34,0,7,8,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose Police Department,2017,Colorado,19346,CO04301,0,0,0,1,0,8,8,0,4,0,0,0,4,179,6,5,6,15,147,144,109,34,1,735,79,66,1,12,1150,0,32,45,958,1003,1,0,5,5,0,2,0,0,0,2,150,6,4,6,14,120,18,14,4,0,177,4,4,0,0,357,0,30,38,199,237,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,1,0,10,1,1,0,0,15,0,1,1,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose Police Department,2016,Colorado,19054,CO04301,0,0,0,0,0,1,1,0,2,2,0,0,0,153,10,2,10,4,127,87,40,46,1,714,35,28,0,7,992,0,26,29,836,865,0,0,0,0,0,2,2,0,0,0,132,8,2,6,3,113,9,5,4,0,213,4,4,0,0,360,0,19,21,226,247,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,25,0,0,1,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose Police Department,2015,Colorado,19028,CO04301,0,0,0,0,0,2,2,0,1,1,0,0,0,158,8,6,2,4,138,89,51,38,0,721,21,19,1,1,992,0,20,23,831,854,0,0,2,2,0,0,0,0,0,0,142,8,5,2,4,123,9,7,2,0,216,4,4,0,0,373,0,19,21,229,250,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,5,0,0,0,0,25,0,0,0,0,31,0,1,1,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose Police Department,2014,Colorado,18985,CO04301,0,0,0,1,0,0,0,0,5,2,2,1,0,144,8,6,8,2,120,83,36,44,3,638,20,12,0,8,891,0,24,30,741,771,1,0,0,0,0,5,2,2,1,0,138,8,5,8,1,116,9,2,5,2,175,4,3,0,1,332,0,22,28,188,216,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,0,0,1,27,1,1,0,0,35,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
