agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Rushville Police,2020,Indiana,5973,IN07001,0,0,0,0,0,0,0,0,1,1,0,0,0,40,1,0,0,3,36,16,2,14,0,113,6,5,0,1,176,0,4,5,135,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Rushville Police,2019,Indiana,6012,IN07001,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,27,1,26,0,92,7,7,0,0,162,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rushville Police,2018,Indiana,6009,IN07001,0,0,0,0,0,2,2,0,0,0,0,0,0,46,0,1,0,1,44,45,10,32,3,152,15,15,0,0,260,0,2,4,212,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Rushville Police,2017,Indiana,6022,IN07001,0,0,0,0,0,5,5,0,1,0,0,1,0,36,0,0,0,2,34,45,15,30,0,178,9,9,0,0,274,0,2,8,232,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rushville Police,2016,Indiana,6028,IN07001,0,0,0,0,0,2,2,0,11,11,0,0,0,31,1,0,1,0,29,24,2,22,0,137,5,5,0,0,210,0,2,15,166,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3
Rushville Police,2015,Indiana,6116,IN07001,0,0,0,0,0,3,3,0,1,0,0,1,0,42,2,0,2,4,34,69,15,54,0,233,13,13,0,0,361,0,8,12,315,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Rushville Police,2014,Indiana,6173,IN07001,0,0,0,0,0,1,1,0,1,0,0,1,0,26,2,0,0,1,23,59,12,46,1,216,6,6,0,0,309,0,3,5,281,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Rushville Police,2013,Indiana,6204,IN07001,0,0,0,0,0,5,4,1,1,0,0,1,0,56,0,0,2,2,52,48,15,33,0,234,8,7,0,1,352,0,4,10,290,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1,0,0,6,0,0,0,6,6
Rushville Police,2012,Indiana,6323,IN07001,0,0,0,0,0,0,0,0,2,0,0,2,0,84,0,1,2,1,80,68,19,45,4,239,11,11,0,0,404,0,4,6,318,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2
Rushville Police,2011,Indiana,6373,IN07001,0,0,0,0,0,1,1,0,2,1,0,1,0,81,0,0,2,0,79,72,21,48,3,275,11,10,0,1,442,0,2,5,358,363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,8,1,1,0,0,12,0,0,0,11,11
Rushville Police,2010,Indiana,6341,IN07001,0,0,1,0,0,2,2,0,2,1,1,0,0,86,0,1,5,3,77,69,25,42,2,257,8,7,1,0,424,0,9,13,334,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rushville Police,2009,Indiana,6011,IN07001,0,0,0,0,0,0,0,0,2,0,0,1,1,109,0,1,5,5,98,61,26,33,2,208,3,2,0,1,383,0,11,13,272,285,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,2,0,2,0,7,1,1,0,0,13,0,0,1,10,11
Rushville Police,2008,Indiana,6090,IN07001,0,0,1,0,0,0,0,0,0,0,0,0,0,98,0,1,2,3,92,34,16,9,9,144,4,0,0,4,280,0,6,6,182,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,3,0,0,0,0,6,0,0,0,6,6
Rushville Police,2007,Indiana,5570,IN07001,0,0,5,0,0,0,0,0,0,0,0,0,0,92,0,2,0,10,80,38,15,13,10,150,4,1,0,3,284,0,12,12,192,204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,6,1,0,1,0,9,0,0,0,8,8
Rushville Police,2006,Indiana,5717,IN07001,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,0,1,12,60,24,13,4,7,119,0,0,0,0,216,0,13,13,143,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,3,3
Rushville Police,2005,Indiana,5817,IN07001,0,0,2,0,0,0,0,0,2,2,0,0,0,74,0,0,2,4,68,13,5,7,1,99,8,2,0,6,196,0,6,8,120,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,7,0,0,0,7,7
Rushville Police,2004,Indiana,5832,IN07001,0,0,2,0,0,1,1,0,1,0,0,0,1,102,1,1,4,5,91,24,10,9,5,81,1,1,0,0,210,0,11,13,106,119,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1
Rushville Police,2003,Indiana,5836,IN07001,0,0,1,0,0,1,1,0,0,0,0,0,0,79,0,0,1,2,76,23,13,4,6,103,1,0,0,1,207,0,3,4,127,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4,2,2,0,0,8,0,0,0,7,7
Rushville Police,2002,Indiana,6073,IN07001,0,0,5,0,0,2,2,0,1,0,0,1,0,134,0,1,1,4,128,20,11,6,3,122,6,0,1,5,285,0,6,9,148,157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,0,1,6,0,0,0,0,11,0,0,0,10,10
Rushville Police,2001,Indiana,6029,IN07001,0,0,0,1,0,1,1,0,0,0,0,0,0,110,0,1,0,5,104,46,20,16,10,113,8,0,0,8,279,0,6,8,167,175,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,3,10,2,5,3,10,3,3,0,0,27,0,0,1,23,24
Rushville Police,2000,Indiana,5995,IN07001,0,0,6,0,0,4,4,0,0,0,0,0,0,71,0,1,0,1,69,29,20,4,5,106,10,1,0,9,220,0,2,6,145,151,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,5,3,1,1,15,1,1,0,0,26,0,1,1,21,22
Rushville Police,1999,Indiana,5522,IN07001,0,0,4,0,0,2,2,0,0,0,0,0,0,94,0,0,1,2,91,45,25,11,9,147,10,2,1,7,298,0,3,5,202,207,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,6,5,1,0,8,1,1,0,0,18,0,0,1,15,16
Rushville Police,1998,Indiana,5278,IN07001,0,0,3,0,0,1,1,0,0,0,0,0,0,87,1,1,5,75,5,18,9,6,3,161,14,6,2,6,281,0,82,83,193,276,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,5,0,3,2,14,3,3,0,0,25,0,1,1,22,23
Rushville Police,1997,Indiana,6256,IN07001,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,1,22,17,34,18,9,7,230,17,12,0,5,322,0,23,24,281,305,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,5,3,2,1,0,7,3,2,1,0,20,0,2,2,13,15
Rushville Police,1996,Indiana,6232,IN07001,0,0,0,0,0,0,0,0,1,0,0,1,0,41,0,2,3,23,13,25,12,6,7,196,4,3,0,1,267,0,28,29,225,254,0,0,1,1,0,0,0,0,0,0,4,0,0,0,4,0,4,1,0,3,14,6,5,1,0,29,0,4,5,24,29
Rushville Police,1995,Indiana,,IN07001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rushville Police,1994,Indiana,,IN07001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rushville Police,1993,Indiana,,IN07001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rushville Police,1992,Indiana,,IN07001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
