agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Bartholomew County Sheriff's Office,2023,Indiana,32260,IN00300,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,25,15,9,1,0,0,0,0,0,27,0,0,2,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartholomew County Sheriff's Office,2022,Indiana,31757,IN00300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,11,0,0,0,0,0,0,30,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartholomew County Sheriff's Office,2021,Indiana,36237,IN00300,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,31,21,9,1,0,0,0,0,0,33,0,0,2,31,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartholomew County Sheriff's Office,2020,Indiana,35620,IN00300,0,0,0,2,0,15,15,0,2,0,0,2,0,157,0,2,3,10,142,50,29,14,7,180,31,17,0,14,437,0,15,34,261,295,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,2,3
Bartholomew County Sheriff's Office,2019,Indiana,35310,IN00300,0,0,0,0,0,18,18,0,2,0,0,0,2,222,0,5,3,23,191,75,45,26,4,287,40,25,2,13,644,0,31,51,402,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartholomew County Sheriff's Office,2018,Indiana,34810,IN00300,0,0,0,0,0,19,19,0,5,1,0,1,3,207,0,5,4,7,191,66,44,17,5,274,48,29,3,16,619,0,16,40,388,428,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,1,3
Bartholomew County Sheriff's Office,2017,Indiana,34580,IN00300,0,0,0,1,0,9,9,0,23,3,1,1,18,226,0,5,7,17,197,152,85,62,5,335,92,54,3,35,838,0,29,62,579,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Bartholomew County Sheriff's Office,2016,Indiana,34270,IN00300,0,0,0,0,0,6,6,0,3,0,2,1,0,205,0,2,5,16,182,141,86,45,10,303,64,38,5,21,722,0,23,32,508,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Bartholomew County Sheriff's Office,2015,Indiana,33993,IN00300,0,0,0,0,0,5,5,0,3,0,1,0,2,174,0,2,2,28,142,125,65,38,22,324,65,46,3,16,696,0,32,40,514,554,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Bartholomew County Sheriff's Office,2014,Indiana,33763,IN00300,0,0,0,0,0,2,2,0,4,0,0,0,4,199,0,2,11,23,163,121,77,37,7,362,40,22,1,17,728,0,36,42,523,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Bartholomew County Sheriff's Office,2013,Indiana,33839,IN00300,0,0,0,4,0,5,5,0,2,1,0,0,1,206,0,1,35,17,153,107,71,30,6,344,50,26,5,19,718,0,53,64,501,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,2,2
Bartholomew County Sheriff's Office,2012,Indiana,32915,IN00300,0,0,0,0,0,6,6,0,3,1,1,1,0,203,0,8,21,13,161,120,84,29,7,362,52,33,3,16,746,0,42,51,534,585,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,2
Bartholomew County Sheriff's Office,2011,Indiana,32522,IN00300,0,0,0,0,0,6,6,0,4,3,0,0,1,119,0,4,20,6,89,114,90,19,5,414,59,32,5,22,716,0,30,40,587,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,3,3
Bartholomew County Sheriff's Office,2010,Indiana,32357,IN00300,0,0,0,0,0,10,10,0,1,0,0,0,1,157,0,5,3,11,138,138,104,24,10,322,37,24,1,12,665,0,19,30,497,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartholomew County Sheriff's Office,2009,Indiana,35459,IN00300,0,0,0,0,0,3,3,0,3,0,1,1,1,139,2,4,1,14,118,94,70,18,6,299,20,13,1,6,558,0,21,27,413,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Bartholomew County Sheriff's Office,2008,Indiana,34848,IN00300,0,0,0,1,0,0,0,0,1,1,0,0,0,188,8,1,4,7,168,40,29,6,5,333,21,15,4,2,584,0,20,22,394,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartholomew County Sheriff's Office,2007,Indiana,34695,IN00300,0,0,0,0,0,3,2,1,5,1,0,2,2,146,6,1,2,4,133,17,10,3,4,238,17,14,1,2,426,0,13,21,272,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartholomew County Sheriff's Office,2006,Indiana,34060,IN00300,0,0,0,0,0,4,4,0,1,0,1,0,0,138,7,1,4,52,74,103,67,30,6,393,4,4,0,0,643,0,64,69,500,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartholomew County Sheriff's Office,2005,Indiana,33605,IN00300,0,0,0,0,0,3,2,1,0,0,0,0,0,177,6,4,3,7,157,86,65,18,3,304,2,2,0,0,572,0,20,23,392,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
