agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Piggott Police Department,2023,Arkansas,3506,AR01102,0,0,0,0,0,4,4,0,0,0,0,0,0,45,1,0,0,6,38,9,3,5,1,39,2,2,0,0,99,0,7,11,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggott Police Department,2022,Arkansas,3532,AR01102,0,0,0,0,0,1,1,0,0,0,0,0,0,46,1,1,1,2,41,14,10,2,2,29,1,0,1,0,91,0,5,6,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggott Police Department,2021,Arkansas,3464,AR01102,0,0,0,0,0,1,1,0,0,0,0,0,0,28,1,0,0,1,26,4,4,0,0,13,0,0,0,0,46,0,2,3,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggott Police Department,2020,Arkansas,3494,AR01102,0,0,0,0,0,2,2,0,0,0,0,0,0,21,0,0,0,0,21,9,3,6,0,25,0,0,0,0,57,0,0,2,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggott Police Department,2019,Arkansas,3569,AR01102,0,0,0,0,0,7,7,0,0,0,0,0,0,57,0,1,3,6,47,13,10,3,0,36,3,3,0,0,116,0,10,17,52,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggott Police Department,2018,Arkansas,3575,AR01102,0,0,0,0,0,2,2,0,0,0,0,0,0,43,3,0,0,1,39,16,9,7,0,27,1,1,0,0,89,0,4,6,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggott Police Department,2017,Arkansas,3574,AR01102,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,3,2,1,54,21,13,7,1,53,1,1,0,0,135,0,6,6,75,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggott Police Department,2016,Arkansas,3619,AR01102,0,0,0,0,0,6,6,0,1,1,0,0,0,82,1,0,1,1,79,18,14,2,2,73,2,2,0,0,182,0,3,10,93,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggott Police Department,2015,Arkansas,3614,AR01102,0,0,0,0,0,4,4,0,1,0,0,0,1,60,2,7,2,0,49,34,20,14,0,51,5,5,0,0,155,0,11,16,90,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggott Police Department,2014,Arkansas,3691,AR01102,0,0,0,0,0,2,2,0,0,0,0,0,0,42,0,0,0,6,36,35,19,16,0,63,2,0,2,0,144,0,6,8,100,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
