agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Old Orchard Beach Police Department,2023,Maine,9465,ME01603,0,0,0,0,0,6,6,0,0,0,0,0,0,139,0,2,5,6,126,11,4,6,1,95,12,12,0,0,263,0,13,19,118,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Orchard Beach Police Department,2022,Maine,9244,ME01603,0,0,0,0,0,2,2,0,1,0,0,1,0,140,0,0,11,1,128,15,3,8,4,99,8,8,0,0,265,0,12,15,122,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Orchard Beach Police Department,2021,Maine,9145,ME01603,0,0,0,0,0,7,6,1,1,1,0,0,0,206,1,1,9,1,194,13,4,8,1,105,7,7,0,0,339,0,12,20,125,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Orchard Beach Police Department,2020,Maine,9061,ME01603,0,0,0,0,0,12,11,1,0,0,0,0,0,140,0,2,5,3,130,13,2,9,2,72,10,10,0,0,247,0,10,22,95,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Orchard Beach Police Department,2019,Maine,8946,ME01603,0,0,0,1,0,6,6,0,2,0,0,0,2,144,0,3,10,3,128,17,4,8,5,86,4,4,0,0,260,0,16,25,107,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Orchard Beach Police Department,2018,Maine,8890,ME01603,0,0,0,0,0,4,4,0,4,3,0,0,1,151,0,1,4,11,135,9,1,6,2,143,10,9,0,1,321,0,16,24,162,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Orchard Beach Police Department,2017,Maine,8842,ME01603,0,0,4,0,0,8,8,0,1,0,0,0,1,145,0,4,2,16,123,21,9,12,0,121,7,5,0,2,303,0,22,31,149,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Orchard Beach Police Department,2016,Maine,8807,ME01603,0,0,0,0,0,6,5,1,3,0,2,0,1,109,0,3,1,5,100,46,16,21,9,172,6,5,0,1,342,0,9,18,224,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Orchard Beach Police Department,2015,Maine,8790,ME01603,0,0,0,0,0,3,3,0,2,0,1,0,1,142,0,0,3,8,131,43,10,25,8,211,12,10,0,2,413,0,11,16,266,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Orchard Beach Police Department,2014,Maine,8705,ME01603,0,0,0,0,0,7,7,0,2,1,0,1,0,109,0,0,1,0,108,36,15,18,3,157,6,5,0,1,317,0,1,10,199,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
