agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Latimer County Sheriff's Office,2023,Oklahoma,6839,OK03900,0,0,0,0,0,1,1,0,1,0,0,0,1,35,1,0,1,0,33,15,5,8,2,17,17,7,8,2,86,0,2,4,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latimer County Sheriff's Office,2022,Oklahoma,6573,OK03900,0,0,0,2,0,2,2,0,0,0,0,0,0,74,1,2,8,0,63,21,9,12,0,31,10,1,6,3,140,0,11,15,62,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latimer County Sheriff's Office,2021,Oklahoma,7447,OK03900,0,0,0,1,0,1,1,0,0,0,0,0,0,68,6,3,3,2,54,23,13,8,2,45,12,4,5,3,150,0,14,16,80,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latimer County Sheriff's Office,2020,Oklahoma,7448,OK03900,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,2,5,3,45,27,11,16,0,33,29,11,13,5,146,0,12,12,89,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latimer County Sheriff's Office,2019,Oklahoma,7534,OK03900,0,0,0,0,0,1,1,0,1,0,0,1,0,61,4,2,2,5,48,34,20,11,3,36,15,10,2,3,148,0,13,15,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latimer County Sheriff's Office,2018,Oklahoma,7658,OK03900,0,0,0,0,0,1,1,0,0,0,0,0,0,65,2,2,6,3,52,26,15,8,3,27,2,1,0,1,121,0,13,14,55,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latimer County Sheriff's Office,2017,Oklahoma,7609,OK03900,0,0,0,0,0,1,1,0,0,0,0,0,0,63,4,3,2,5,49,37,23,12,2,76,7,4,2,1,184,0,14,15,120,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latimer County Sheriff's Office,2016,Oklahoma,7652,OK03900,0,0,0,0,0,0,0,0,1,0,0,0,1,56,4,0,3,1,48,29,9,19,1,30,9,5,3,1,125,0,8,9,68,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latimer County Sheriff's Office,2015,Oklahoma,7883,OK03900,0,0,0,0,0,1,1,0,0,0,0,0,0,65,7,2,6,3,47,39,14,24,1,39,9,7,1,1,153,0,18,19,87,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latimer County Sheriff's Office,2014,Oklahoma,7961,OK03900,0,0,0,0,0,1,1,0,0,0,0,0,0,87,7,0,14,1,65,39,15,22,2,60,13,3,4,6,200,0,22,23,112,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
