agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Goose Creek Police Department,2023,South Carolina,48323,SC00803,0,0,0,0,0,21,17,4,14,4,2,1,7,708,21,9,12,52,614,75,34,34,7,572,79,66,6,7,1469,0,94,129,726,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Creek Police Department,2022,South Carolina,46665,SC00803,0,0,0,2,0,15,13,2,11,6,2,0,3,770,50,11,6,36,667,121,55,57,9,617,92,68,12,12,1628,0,103,131,830,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Creek Police Department,2021,South Carolina,45901,SC00803,0,0,0,5,0,24,23,1,20,8,5,1,6,664,36,13,11,23,581,89,52,31,6,616,74,65,4,5,1492,0,83,132,779,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Creek Police Department,2020,South Carolina,44522,SC00803,0,0,0,2,1,24,19,5,22,9,1,2,10,723,38,10,16,14,645,122,54,59,9,927,79,66,3,10,1900,0,78,126,1128,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Creek Police Department,2019,South Carolina,43683,SC00803,0,0,0,2,0,12,12,0,8,5,1,0,2,600,37,11,12,23,517,114,53,47,14,602,47,45,1,1,1385,0,83,105,763,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Creek Police Department,2018,South Carolina,43545,SC00803,0,0,0,0,0,19,16,3,11,7,2,0,2,816,25,18,25,8,740,156,76,55,25,744,64,60,4,0,1810,0,76,106,964,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Creek Police Department,2017,South Carolina,43006,SC00803,0,0,0,3,0,30,30,0,24,12,6,2,4,869,27,21,38,22,761,153,79,55,19,778,58,50,1,7,1915,0,108,165,989,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Creek Police Department,2016,South Carolina,41540,SC00803,0,0,0,4,0,13,13,0,22,7,4,2,9,814,45,29,29,16,695,159,67,67,25,713,45,40,1,4,1770,0,119,158,917,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Creek Police Department,2015,South Carolina,41430,SC00803,0,0,0,1,0,16,16,0,22,10,2,2,8,822,39,20,21,23,719,200,100,73,27,812,45,37,2,6,1918,0,103,142,1057,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Creek Police Department,2014,South Carolina,40739,SC00803,0,0,0,1,0,13,13,0,16,10,0,3,3,609,32,16,10,13,538,135,68,54,13,704,48,39,4,5,1526,0,71,101,887,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
