agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Mccrory Police Department,2016,Arkansas,1577,AR07402,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,2015,Arkansas,1621,AR07402,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,2014,Arkansas,1667,AR07402,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,2013,Arkansas,1673,AR07402,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,2012,Arkansas,1733,AR07402,5,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,2011,Arkansas,1742,AR07402,5,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,2010,Arkansas,1729,AR07402,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,2009,Arkansas,1520,AR07402,5,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,2008,Arkansas,1560,AR07402,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,2007,Arkansas,1616,AR07402,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,2006,Arkansas,1707,AR07402,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,2005,Arkansas,1713,AR07402,5,0,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,2004,Arkansas,1746,AR07402,5,0,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,1998,Arkansas,1838,AR07402,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,1991,Arkansas,1988,AR07402,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,1990,Arkansas,1971,AR07402,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,1989,Arkansas,1758,AR07402,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,1988,Arkansas,1803,AR07402,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,1987,Arkansas,1843,AR07402,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,1986,Arkansas,1861,AR07402,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mccrory Police Department,1985,Arkansas,1903,AR07402,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,1984,Arkansas,1895,AR07402,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,1983,Arkansas,1989,AR07402,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,1982,Arkansas,1958,AR07402,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,1981,Arkansas,1961,AR07402,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccrory Police Department,1980,Arkansas,1952,AR07402,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
