agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Galena Police Department,2016,Kansas,2901,KS01102,9,1,8,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,2015,Kansas,2938,KS01102,8,0,8,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2014,Kansas,2973,KS01102,8,0,8,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2012,Kansas,3070,KS01102,9,1,8,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2011,Kansas,3105,KS01102,7,1,6,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,2010,Kansas,3085,KS01102,7,0,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2009,Kansas,3110,KS01102,7,0,7,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,2008,Kansas,3149,KS01102,7,0,7,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,2007,Kansas,3150,KS01102,7,0,7,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2006,Kansas,3185,KS01102,7,0,7,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2005,Kansas,3221,KS01102,6,1,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2004,Kansas,3182,KS01102,7,1,6,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2003,Kansas,3198,KS01102,7,1,6,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2002,Kansas,3321,KS01102,9,1,8,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2001,Kansas,3295,KS01102,10,1,9,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,2000,Kansas,3287,KS01102,8,1,7,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,1999,Kansas,3260,KS01102,9,2,7,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,1998,Kansas,3325,KS01102,8,1,7,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,1997,Kansas,3429,KS01102,7,0,7,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,1996,Kansas,3399,KS01102,12,3,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,1995,Kansas,3390,KS01102,8,1,7,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,1994,Kansas,3316,KS01102,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena Police Department,1993,Kansas,3287,KS01102,9,3,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galena Police Department,1992,Kansas,3368,KS01102,9,3,6,0,0,0,0,0,4,0,0,4,0,0,0,0,9,0,4,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0
