agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Mcbee Police Department,1975,South Carolina,611,SC01304,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Mcbee Police Department,1976,South Carolina,930,SC01304,3,0,3,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1977,South Carolina,1000,SC01304,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,1978,South Carolina,684,SC01304,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1979,South Carolina,631,SC01304,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1980,South Carolina,781,SC01304,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1981,South Carolina,807,SC01304,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1982,South Carolina,816,SC01304,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1983,South Carolina,831,SC01304,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,1984,South Carolina,745,SC01304,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1985,South Carolina,755,SC01304,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,1986,South Carolina,823,SC01304,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,1987,South Carolina,831,SC01304,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,1988,South Carolina,843,SC01304,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,1989,South Carolina,861,SC01304,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,1990,South Carolina,715,SC01304,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1991,South Carolina,730,SC01304,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,1992,South Carolina,738,SC01304,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1993,South Carolina,746,SC01304,2,0,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1994,South Carolina,750,SC01304,3,0,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1995,South Carolina,711,SC01304,2,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1996,South Carolina,716,SC01304,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mcbee Police Department,1997,South Carolina,727,SC01304,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,1998,South Carolina,694,SC01304,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,1999,South Carolina,672,SC01304,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2000,South Carolina,714,SC01304,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2003,South Carolina,718,SC01304,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2004,South Carolina,720,SC01304,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2005,South Carolina,725,SC01304,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2006,South Carolina,730,SC01304,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2007,South Carolina,713,SC01304,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2008,South Carolina,704,SC01304,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2009,South Carolina,705,SC01304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2011,South Carolina,877,SC01304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2012,South Carolina,874,SC01304,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2013,South Carolina,857,SC01304,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2014,South Carolina,858,SC01304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcbee Police Department,2015,South Carolina,856,SC01304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
