agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Trenton,TN02703,TN0270300,1975,Tennessee,4280,47,053,47053,11,11,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Dyer Pd,TN02704,TN0270400,1975,Tennessee,2533,47,053,47053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rutherford Pd,TN02708,TN0270800,1975,Tennessee,1403,47,053,47053,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giles,TN02800,TN0280000,1975,Tennessee,15297,47,055,47055,6,6,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulaski,TN02801,TN0280100,1975,Tennessee,7348,47,055,47055,18,18,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ardmore Pd,TN02803,TN0280300,1975,Tennessee,632,47,055,47055,4,4,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grainger,TN02900,TN0290000,1975,Tennessee,15450,47,057,47057,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greene,TN03000,TN0300000,1975,Tennessee,35311,47,059,47059,22,21,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
Greeneville,TN03001,TN0300100,1975,Tennessee,14289,47,059,47059,37,36,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grundy,TN03100,TN0310000,1975,Tennessee,11994,47,061,47061,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamblen,TN03200,TN0320000,1975,Tennessee,21098,47,063,47063,13,13,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Morristown,TN03201,TN0320100,1975,Tennessee,23321,47,063,47063,46,45,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hamilton,TN03300,TN0330000,1975,Tennessee,43947,47,065,47065,113,101,12,0,0,0,0,0,7,0,0,1,6,4,0,0,0,0,1,2,6,0,0,0,1,0,2,2,0,0,1,1
Chattanooga,TN03301,TN0330100,1975,Tennessee,170046,47,065,47065,374,369,5,36,9,27,0,0,51,4,2,7,38,6,23,15,0,1,2,4,48,4,1,0,7,1,22,3,0,1,5,7
East Ridge,TN03302,TN0330200,1975,Tennessee,25e3,47,065,47065,16,16,0,4,4,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Signal Mountain,TN03305,TN0330500,1975,Tennessee,5391,47,065,47065,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soddy-daisy,TN03306,TN0330600,1975,Tennessee,8010,47,065,47065,10,10,0,4,0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Collegedale,TN03307,TN0330700,1975,Tennessee,3208,47,065,47065,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Bank,TN03308,TN0330800,1975,Tennessee,13456,47,065,47065,16,16,0,4,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hancock,TN03400,TN0340000,1975,Tennessee,6505,47,067,47067,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardeman,TN03500,TN0350000,1975,Tennessee,15056,47,069,47069,9,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivar,TN03501,TN0350100,1975,Tennessee,6803,47,069,47069,13,12,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiteville,TN03502,TN0350200,1975,Tennessee,1011,47,069,47069,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardin,TN03600,TN0360000,1975,Tennessee,13047,47,071,47071,5,5,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Savannah,TN03601,TN0360100,1975,Tennessee,5757,47,071,47071,14,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawkins,TN03700,TN0370000,1975,Tennessee,32879,47,073,47073,21,18,3,2,0,2,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rogersville,TN03701,TN0370100,1975,Tennessee,4303,47,073,47073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Church Hill,TN03704,TN0370400,1975,Tennessee,3002,47,073,47073,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haywood,TN03800,TN0380000,1975,Tennessee,12458,47,075,47075,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownsville,TN03801,TN0380100,1975,Tennessee,8583,47,075,47075,13,13,0,5,0,5,0,0,6,0,0,3,3,4,1,0,0,0,0,1,6,0,0,0,2,0,1,0,0,0,2,1
Henderson,TN03900,TN0390000,1975,Tennessee,15444,47,077,47077,4,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lexington,TN03901,TN0390100,1975,Tennessee,4072,47,077,47077,15,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry,TN04000,TN0400000,1975,Tennessee,15481,47,079,47079,11,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris,TN04001,TN0400100,1975,Tennessee,11049,47,079,47079,24,24,0,3,2,1,0,0,15,0,0,1,14,14,1,0,0,0,0,0,15,1,0,0,1,0,10,1,0,0,1,1
Hickman,TN04100,TN0410000,1975,Tennessee,10542,47,081,47081,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centerville Pd,TN04101,TN0410100,1975,Tennessee,2875,47,081,47081,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Houston,TN04200,TN0420000,1975,Tennessee,6200,47,083,47083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humphreys,TN04300,TN0430000,1975,Tennessee,10262,47,085,47085,6,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waverly,TN04301,TN0430100,1975,Tennessee,4680,47,085,47085,11,10,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Jackson,TN04400,TN0440000,1975,Tennessee,8640,47,087,47087,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,TN04500,TN0450000,1975,Tennessee,21645,47,089,47089,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson City,TN04501,TN0450100,1975,Tennessee,5596,47,089,47089,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,TN04600,TN0460000,1975,Tennessee,12909,47,091,47091,6,6,0,2,0,2,0,0,2,1,0,0,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Knox,TN04700,TN0470000,1975,Tennessee,105258,47,093,47093,49,49,0,55,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knoxville,TN04701,TN0470100,1975,Tennessee,186772,47,093,47093,346,338,8,92,46,46,0,0,173,8,1,3,161,156,15,1,0,0,0,1,173,30,5,2,97,0,5,10,0,0,13,11
Univ Of Tennessee,TN04705,TN0470500,1975,Tennessee,0,47,093,47093,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1
Lake,TN04800,TN0480000,1975,Tennessee,7827,47,095,47095,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale,TN04900,TN0490000,1975,Tennessee,16531,47,097,47097,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ripley,TN04901,TN0490100,1975,Tennessee,5120,47,097,47097,13,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,TN05000,TN0500000,1975,Tennessee,21390,47,099,47099,10,10,0,2,2,0,0,0,5,0,1,3,1,1,3,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1
Lawrenceburg,TN05001,TN0500100,1975,Tennessee,9600,47,099,47099,23,23,0,6,2,4,0,0,7,0,0,0,7,4,0,3,0,0,0,0,3,2,0,0,2,0,0,0,0,0,2,1
Loretto Pd,TN05002,TN0500200,1975,Tennessee,1537,47,099,47099,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Lewis,TN05100,TN0510000,1975,Tennessee,4010,47,101,47101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hohenwald,TN05101,TN0510100,1975,Tennessee,4020,47,101,47101,7,7,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,TN05200,TN0520000,1975,Tennessee,18066,47,103,47103,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayetteville,TN05201,TN0520100,1975,Tennessee,7346,47,103,47103,19,19,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loudon,TN05300,TN0530000,1975,Tennessee,16698,47,105,47105,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenoir City,TN05301,TN0530100,1975,Tennessee,5842,47,105,47105,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loudon,TN05302,TN0530200,1975,Tennessee,4091,47,105,47105,8,8,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcminn,TN05400,TN0540000,1975,Tennessee,20177,47,107,47107,10,10,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athens,TN05401,TN0540100,1975,Tennessee,13077,47,107,47107,24,23,1,1,0,1,0,0,2,0,1,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
Englewood Pd,TN05402,TN0540200,1975,Tennessee,2083,47,107,47107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
