agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Odessa Police Department,2017,Texas,121194,TX06802,44,18,62,6,142,148,50,160,210,0,0,0,0,1,18,17,0,0,3,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,1,2,3,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,2,0,0,4,30,34
Odessa Police Department,2016,Texas,123209,TX06802,41,21,62,13,145,158,54,166,220,0,0,0,0,0,14,14,2,0,1,18,15,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,13,13,0,0,1,2,3,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,1,2,0,1,29,32
Odessa Police Department,2015,Texas,118606,TX06802,47,20,67,20,119,139,67,139,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odessa Police Department,2014,Texas,113619,TX06802,41,21,62,9,140,149,50,161,211,0,0,0,0,1,12,11,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,17,18
Odessa Police Department,2013,Texas,108265,TX06802,40,18,58,11,122,133,51,140,191,0,0,0,0,4,12,8,0,0,9,16,7,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,2,9,11,0,0,5,2,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,2,0,0,0,13,15,28
Odessa Police Department,2012,Texas,103635,TX06802,39,14,53,19,132,151,58,146,204,0,0,0,0,1,16,15,13,0,7,26,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,3,10,14,0,0,3,4,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,6,0,1,5,13,0,8,21,42
Odessa Police Department,2011,Texas,102043,TX06802,37,15,52,17,129,146,54,144,198,0,0,0,0,1,10,9,0,0,6,12,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,9,13,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,7,15,22
Odessa Police Department,2010,Texas,99940,TX06802,36,19,55,11,152,163,47,171,218,0,0,0,0,1,6,5,2,0,3,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,3,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,6,0,0,0,1,1,0,0,1,0,2,0,4,11,17
Odessa Police Department,2009,Texas,99770,TX06802,35,13,48,14,141,155,49,154,203,0,0,0,0,3,14,11,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,1,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,1,0,0,1,2,0,0,0,2,1,0,6,17,24
Odessa Police Department,2008,Texas,97644,TX06802,37,11,48,9,132,141,46,143,189,0,0,0,0,3,14,11,0,1,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,1,1,0,0,1,2,0,1,6,14,21
