agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,officers_killed_total,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_other_weapon,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_other_weapon,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_other_weapon,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_other_weapon,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_other_weapon,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_other_weapon,disturbance_assault_unarmed,disturbance_total_assaults,other_arrest_assault_gun,other_arrest_assault_knife,other_arrest_assault_other_weapon,other_arrest_assault_unarmed,other_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_other_weapon,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_other_weapon,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_other_weapon,robbery_assault_unarmed,robbery_total_assaults,suspicious_person_assault_gun,suspicious_person_assault_knife,suspicious_person_assault_other_weapon,suspicious_person_assault_unarmed,suspicious_person_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_other_weapon,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_other_weapon,all_other_assault_unarmed,all_assault_gun,all_assault_knife,all_assault_other_weapon,all_assault_unarmed,all_assaults_total
New Hanover County Sheriff's Office,2023,North Carolina,105363,NC06500,64,81,145,16,339,355,80,420,500,0,0,0,0,0,7,24,17,0,0,11,43,32,0,0,1,1,2,0,0,0,0,0,0,0,0,5,5,0,0,4,4,8,0,0,4,5,9,0,0,2,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,3,0,0,4,13,0,0,18,49,67
New Hanover County Sheriff's Office,2022,North Carolina,102804,NC06500,89,73,162,85,318,403,174,391,565,0,0,0,0,0,7,25,18,0,0,15,46,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,3,3,6,0,0,4,20,24,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,0,12,2,14,0,0,0,8,0,0,22,49,71
New Hanover County Sheriff's Office,2021,North Carolina,98766,NC06500,89,71,160,80,317,397,169,388,557,0,0,0,0,0,1,22,21,0,0,12,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,3,6,9,0,0,3,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,3,8,0,0,13,39,52
New Hanover County Sheriff's Office,2020,North Carolina,101301,NC06500,87,74,161,89,311,400,176,385,561,0,0,0,0,0,1,13,12,0,0,7,30,23,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,1,5,6,0,0,0,2,2,0,0,2,17,19,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,4,0,4,0,0,0,4,0,0,8,35,43
New Hanover County Sheriff's Office,2019,North Carolina,100191,NC06500,89,74,163,81,303,384,170,377,547,0,0,0,0,0,0,12,12,0,0,7,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,1,2,3,0,0,3,14,17,0,0,0,0,0,0,0,1,0,1,0,0,0,5,5,0,0,0,2,2,0,0,2,11,0,0,7,40,47
New Hanover County Sheriff's Office,2018,North Carolina,98932,NC06500,80,50,130,71,310,381,151,360,511,0,0,0,0,0,0,1,1,0,0,1,57,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,6,7,0,0,0,13,13,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,0,0,0,2,2,0,0,0,17,0,0,1,57,58
New Hanover County Sheriff's Office,2017,North Carolina,97092,NC06500,80,68,148,76,288,364,156,356,512,0,0,0,0,0,0,0,0,0,0,1,32,31,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,9,0,0,1,31,32
New Hanover County Sheriff's Office,2016,North Carolina,95201,NC06500,81,70,151,58,279,337,139,349,488,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,6,0,0,0,2,2,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,6,0,0,0,40,40
New Hanover County Sheriff's Office,2015,North Carolina,93394,NC06500,68,68,136,51,287,338,119,355,474,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,4,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,4,0,0,0,21,21
New Hanover County Sheriff's Office,2014,North Carolina,92133,NC06500,61,70,131,51,291,342,112,361,473,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,12
