agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Bayfield,WI00400,WI0040000,1975,Wisconsin,10372,55,007,55007,8,8,0,6,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Washburn,WI00401,WI0040100,1975,Wisconsin,2020,55,007,55007,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown,WI00500,WI0050000,1975,Wisconsin,65596,55,009,55009,114,114,0,14,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Pere,WI00501,WI0050100,1975,Wisconsin,14820,55,009,55009,21,21,0,1,0,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0
Green Bay,WI00502,WI0050200,1975,Wisconsin,91297,55,009,55009,151,150,1,18,12,6,0,0,11,0,0,0,11,5,4,1,0,0,1,0,11,6,0,0,1,0,1,1,0,0,2,0
Howard,WI00504,WI0050400,1975,Wisconsin,5328,55,009,55009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo,WI00600,WI0060000,1975,Wisconsin,14106,55,011,55011,9,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnett,WI00700,WI0070000,1975,Wisconsin,10749,55,013,55013,9,6,3,7,2,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Calumet,WI00800,WI0080000,1975,Wisconsin,15715,55,015,55015,17,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chilton,WI00801,WI0080100,1975,Wisconsin,3032,55,015,55015,5,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
New Holstein,WI00802,WI0080200,1975,Wisconsin,3380,55,015,55015,5,5,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brillion,WI00803,WI0080300,1975,Wisconsin,2684,55,015,55015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chippewa,WI00900,WI0090000,1975,Wisconsin,30050,55,017,55017,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chippewa Falls,WI00901,WI0090100,1975,Wisconsin,13318,55,017,55017,25,25,0,7,1,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bloomer,WI00902,WI0090200,1975,Wisconsin,3232,55,017,55017,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell,WI00903,WI0090300,1975,Wisconsin,1692,55,017,55017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanley,WI00904,WI0090400,1975,Wisconsin,2026,55,017,55017,4,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Clark,WI01000,WI0100000,1975,Wisconsin,29327,55,019,55019,22,20,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Neillsville,WI01003,WI0100300,1975,Wisconsin,2837,55,019,55019,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia,WI01100,WI0110000,1975,Wisconsin,27647,55,021,55021,35,32,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Portage,WI01101,WI0110100,1975,Wisconsin,7901,55,021,55021,17,16,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Dells,WI01102,WI0110200,1975,Wisconsin,2235,55,021,55021,13,9,4,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0
Columbus,WI01103,WI0110300,1975,Wisconsin,3991,55,021,55021,6,6,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford,WI01200,WI0120000,1975,Wisconsin,9895,55,023,55023,12,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Du Chien,WI01201,WI0120100,1975,Wisconsin,5731,55,023,55023,8,8,0,4,4,0,0,0,5,0,1,1,3,4,0,0,1,0,0,0,5,1,0,0,0,0,0,1,0,0,2,1
Dane,WI01300,WI0130000,1975,Wisconsin,80921,55,025,55025,172,163,9,20,4,16,0,0,5,4,0,1,0,2,2,1,0,0,0,0,5,0,2,0,0,0,0,3,0,0,0,0
Madison,WI01301,WI0130100,1975,Wisconsin,169450,55,025,55025,317,287,30,49,6,43,0,0,66,2,3,4,57,7,18,39,0,0,1,1,64,18,1,3,13,1,13,5,1,5,6,0
Middleton,WI01302,WI0130200,1975,Wisconsin,10854,55,025,55025,17,17,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monona,WI01303,WI0130300,1975,Wisconsin,10069,55,025,55025,14,14,0,2,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Stoughton,WI01305,WI0130500,1975,Wisconsin,7374,55,025,55025,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie,WI01306,WI0130600,1975,Wisconsin,12555,55,025,55025,16,16,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Wisconsin,WI01308,WI0130800,1975,Wisconsin,0,55,025,55025,36,35,1,52,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Madison,WI01310,WI0131000,1975,Wisconsin,6011,55,025,55025,9,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Forest,WI01367,WI0136700,1975,Wisconsin,2021,55,025,55025,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fitchburg,WI01370,WI0137000,1975,Wisconsin,8503,55,025,55025,8,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,WI01374,WI0137400,1975,Wisconsin,1373,55,025,55025,5,5,0,0,0,0,0,0,3,1,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
Dodge,WI01400,WI0140000,1975,Wisconsin,40092,55,027,55027,45,42,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaver Dam,WI01401,WI0140100,1975,Wisconsin,14461,55,027,55027,27,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horicon,WI01403,WI0140300,1975,Wisconsin,3594,55,027,55027,6,6,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Mayville,WI01405,WI0140500,1975,Wisconsin,4429,55,027,55027,7,7,0,2,0,2,0,0,3,0,0,0,3,1,1,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0
Waupun,WI01409,WI0140900,1975,Wisconsin,8194,55,027,55027,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Door,WI01500,WI0150000,1975,Wisconsin,14772,55,029,55029,18,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sturgeon Bay,WI01501,WI0150100,1975,Wisconsin,7490,55,029,55029,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas,WI01600,WI0160000,1975,Wisconsin,13511,55,031,55031,18,18,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superior,WI01601,WI0160100,1975,Wisconsin,30458,55,031,55031,66,64,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dunn,WI01700,WI0170000,1975,Wisconsin,19380,55,033,55033,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menomonie,WI01701,WI0170100,1975,Wisconsin,10597,55,033,55033,25,24,1,7,3,4,0,0,5,2,0,0,3,2,0,1,0,2,0,0,5,0,0,0,1,0,1,2,0,0,0,1
Eau Claire,WI01800,WI0180000,1975,Wisconsin,21803,55,035,55035,32,32,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eau Claire,WI01801,WI0180100,1975,Wisconsin,47827,55,035,55035,72,68,4,21,1,20,0,0,28,0,0,0,28,3,2,20,0,0,0,3,28,7,1,0,11,0,1,4,0,0,3,1
Altoona,WI01802,WI0180200,1975,Wisconsin,4159,55,035,55035,5,5,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Florence,WI01900,WI0190000,1975,Wisconsin,3519,55,037,55037,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fond Du Lac,WI02000,WI0200000,1975,Wisconsin,37330,55,039,55039,32,29,3,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fond Du Lac,WI02001,WI0200100,1975,Wisconsin,36748,55,039,55039,60,60,0,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ripon,WI02002,WI0200200,1975,Wisconsin,7121,55,039,55039,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Fond Du Lac,WI02004,WI0200400,1975,Wisconsin,3885,55,039,55039,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forest,WI02100,WI0210000,1975,Wisconsin,8229,55,041,55041,13,13,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Grant,WI02200,WI0220000,1975,Wisconsin,37910,55,043,55043,19,19,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boscobel,WI02201,WI0220100,1975,Wisconsin,2489,55,043,55043,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,WI02204,WI0220400,1975,Wisconsin,3917,55,043,55043,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platteville,WI02205,WI0220500,1975,Wisconsin,9003,55,043,55043,17,17,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green,WI02300,WI0230000,1975,Wisconsin,16399,55,045,55045,20,20,0,3,0,3,0,0,3,0,0,0,3,0,1,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0
Monroe,WI02301,WI0230100,1975,Wisconsin,9499,55,045,55045,18,17,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brodhead,WI02302,WI0230200,1975,Wisconsin,2933,55,045,55045,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Glarus Pd,WI02306,WI0230600,1975,Wisconsin,1587,55,045,55045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Lake,WI02400,WI0240000,1975,Wisconsin,12180,55,047,55047,7,7,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,WI02401,WI0240100,1975,Wisconsin,5303,55,047,55047,8,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa,WI02500,WI0250000,1975,Wisconsin,15953,55,049,55049,13,12,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Dodgeville,WI02501,WI0250100,1975,Wisconsin,3368,55,049,55049,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron,WI02600,WI0260000,1975,Wisconsin,6721,55,051,55051,7,6,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurley,WI02601,WI0260100,1975,Wisconsin,2434,55,051,55051,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,WI02700,WI0270000,1975,Wisconsin,12300,55,053,55053,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black River Falls,WI02701,WI0270100,1975,Wisconsin,3466,55,053,55053,8,7,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Jefferson,WI02800,WI0280000,1975,Wisconsin,32110,55,055,55055,50,47,3,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Fort Atkinson,WI02801,WI0280100,1975,Wisconsin,9757,55,055,55055,14,14,0,5,1,4,0,0,2,0,0,0,2,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1
Jefferson,WI02802,WI0280200,1975,Wisconsin,5682,55,055,55055,10,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watertown,WI02803,WI0280300,1975,Wisconsin,16961,55,055,55055,28,28,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Mills,WI02804,WI0280400,1975,Wisconsin,3866,55,055,55055,4,4,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,2,0
Juneau,WI02900,WI0290000,1975,Wisconsin,15360,55,057,55057,17,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauston,WI02902,WI0290200,1975,Wisconsin,3379,55,057,55057,6,6,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,2,0,1,0,0,0,0,0
Kenosha,WI03000,WI0300000,1975,Wisconsin,39951,55,059,55059,80,80,0,9,0,9,0,0,3,0,0,0,3,2,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0
Kenosha,WI03001,WI0300100,1975,Wisconsin,84267,55,059,55059,151,149,2,24,2,22,0,0,4,0,0,0,4,2,0,1,1,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0
Twin Lakes,WI03002,WI0300200,1975,Wisconsin,3132,55,059,55059,7,7,0,1,0,1,0,0,4,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,2,1,0,1,0,0,0,0
Univ Of Wis-parkside,WI03003,WI0300300,1975,Wisconsin,0,55,059,55059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kewaunee,WI03100,WI0310000,1975,Wisconsin,12605,55,061,55061,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoma,WI03101,WI0310100,1975,Wisconsin,3865,55,061,55061,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Kewaunee,WI03102,WI0310200,1975,Wisconsin,2869,55,061,55061,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Crosse,WI03200,WI0320000,1975,Wisconsin,27772,55,063,55063,35,33,2,4,3,1,0,0,6,0,0,0,6,1,0,4,0,0,0,1,6,2,0,0,2,0,1,0,0,0,0,1
La Crosse,WI03201,WI0320100,1975,Wisconsin,48407,55,063,55063,87,85,2,13,4,9,0,0,4,0,0,0,4,0,4,0,0,0,0,0,4,2,0,0,1,0,0,1,0,0,0,0
Onalaska,WI03202,WI0320200,1975,Wisconsin,7323,55,063,55063,9,9,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Lafayette,WI03300,WI0330000,1975,Wisconsin,18287,55,065,55065,11,10,1,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,2,4,6,0,0,0,0,0,0,1,0,0,0,5
Langlade,WI03400,WI0340000,1975,Wisconsin,10590,55,067,55067,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigo,WI03401,WI0340100,1975,Wisconsin,8911,55,067,55067,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,WI03500,WI0350000,1975,Wisconsin,12053,55,069,55069,15,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merrill,WI03501,WI0350100,1975,Wisconsin,9376,55,069,55069,18,18,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Tomahawk,WI03502,WI0350200,1975,Wisconsin,3858,55,069,55069,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manitowoc,WI03600,WI0360000,1975,Wisconsin,33865,55,071,55071,46,46,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manitowoc,WI03601,WI0360100,1975,Wisconsin,33408,55,071,55071,63,63,0,6,2,4,0,0,7,1,0,0,6,2,1,0,0,0,0,4,7,5,0,0,0,0,1,0,0,0,1,0
Two Rivers,WI03602,WI0360200,1975,Wisconsin,13303,55,071,55071,27,27,0,4,0,4,1,0,6,1,4,0,1,3,0,1,0,0,1,1,4,2,0,0,1,0,2,0,1,0,0,0
Kiel,WI03605,WI0360500,1975,Wisconsin,3176,55,071,55071,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marathon,WI03700,WI0370000,1975,Wisconsin,53329,55,073,55073,58,57,1,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rothschild,WI03701,WI0370100,1975,Wisconsin,3455,55,073,55073,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schofield,WI03702,WI0370200,1975,Wisconsin,3269,55,073,55073,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wausau,WI03703,WI0370300,1975,Wisconsin,33081,55,073,55073,57,56,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weston,WI03709,WI0370900,1975,Wisconsin,8366,55,073,55073,7,7,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Mosinee,WI03710,WI0371000,1975,Wisconsin,2768,55,073,55073,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinette,WI03800,WI0380000,1975,Wisconsin,22011,55,075,55075,21,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinette,WI03801,WI0380100,1975,Wisconsin,12377,55,075,55075,22,22,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Peshtigo,WI03803,WI0380300,1975,Wisconsin,2895,55,075,55075,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquette,WI03900,WI0390000,1975,Wisconsin,8530,55,077,55077,12,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Montello,WI03901,WI0390100,1975,Wisconsin,1216,55,077,55077,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menominee,WI04000,WI0400000,1975,Wisconsin,2659,55,078,55078,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee County,WI04100,WI0410000,1975,Wisconsin,1556,55,079,55079,342,333,9,104,42,62,0,1,52,3,1,4,44,6,13,18,0,4,1,10,51,3,0,0,3,0,19,0,0,9,9,9
Bayside,WI04101,WI0410100,1975,Wisconsin,4563,55,079,55079,16,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown Deer,WI04102,WI0410200,1975,Wisconsin,13645,55,079,55079,20,20,0,8,2,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Cudahy,WI04103,WI0410300,1975,Wisconsin,21773,55,079,55079,35,35,0,4,0,4,0,0,54,0,2,2,50,39,4,10,0,0,1,0,54,35,0,0,2,0,0,3,0,2,12,0
Fox Point,WI04104,WI0410400,1975,Wisconsin,7955,55,079,55079,17,17,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin,WI04105,WI0410500,1975,Wisconsin,14027,55,079,55079,20,20,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendale,WI04106,WI0410600,1975,Wisconsin,13554,55,079,55079,33,33,0,5,1,4,0,1,2,0,0,0,2,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0
Greendale,WI04107,WI0410700,1975,Wisconsin,16937,55,079,55079,26,24,2,8,5,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Greenfield,WI04108,WI0410800,1975,Wisconsin,31826,55,079,55079,35,35,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hales Corners,WI04109,WI0410900,1975,Wisconsin,8821,55,079,55079,13,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
