agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Ball Ground Police Department,1978,Georgia,717,GA02802,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1979,Georgia,686,GA02802,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1980,Georgia,641,GA02802,1,0,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1981,Georgia,661,GA02802,1,0,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1982,Georgia,669,GA02802,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1983,Georgia,680,GA02802,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1984,Georgia,692,GA02802,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1985,Georgia,708,GA02802,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1986,Georgia,767,GA02802,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1989,Georgia,1086,GA02802,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1990,Georgia,905,GA02802,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1991,Georgia,925,GA02802,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1992,Georgia,942,GA02802,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ball Ground Police Department,1993,Georgia,987,GA02802,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1994,Georgia,1006,GA02802,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,1995,Georgia,1039,GA02802,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1996,Georgia,1060,GA02802,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,1997,Georgia,1079,GA02802,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1998,Georgia,1317,GA02802,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,1999,Georgia,1378,GA02802,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,2000,Georgia,730,GA02802,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2001,Georgia,748,GA02802,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2002,Georgia,764,GA02802,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2003,Georgia,775,GA02802,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2004,Georgia,787,GA02802,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,2005,Georgia,813,GA02802,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ball Ground Police Department,2006,Georgia,837,GA02802,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2007,Georgia,910,GA02802,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2008,Georgia,949,GA02802,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2009,Georgia,972,GA02802,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2010,Georgia,1433,GA02802,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2011,Georgia,1452,GA02802,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2012,Georgia,1475,GA02802,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2013,Georgia,1484,GA02802,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2014,Georgia,1493,GA02802,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ball Ground Police Department,2015,Georgia,1720,GA02802,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
