agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Charlotte County Sheriff's Office,2017,Florida,163093,FL00800,104,30,134,20,266,286,124,296,420,0,0,0,0,0,9,9,2,4,5,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,9,16,0,0,1,4,5,0,0,1,5,6,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,1,3,0,0,0,1,2,4,5,23,34
Charlotte County Sheriff's Office,2016,Florida,157768,FL00800,90,32,122,22,262,284,112,294,406,0,0,0,0,2,6,4,3,0,1,25,21,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,8,0,0,2,2,4,0,0,0,4,3,0,3,25,31
Charlotte County Sheriff's Office,2015,Florida,153743,FL00800,98,32,130,23,264,287,121,296,417,0,0,0,0,0,6,6,1,0,4,22,17,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,4,5,1,0,0,11,12,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,3,1,0,4,23,28
Charlotte County Sheriff's Office,2014,Florida,149993,FL00800,97,31,128,21,250,271,118,281,399,0,0,0,0,0,7,7,0,2,8,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,0,2,0,8,10,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,3,0,0,2,1,0,2,8,30,40
Charlotte County Sheriff's Office,2013,Florida,146992,FL00800,91,25,116,20,231,251,111,256,367,0,1,0,1,2,15,12,1,0,5,22,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,9,11,0,0,2,9,11,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,0,0,0,1,1,1,7,28,37
Charlotte County Sheriff's Office,2012,Florida,145776,FL00800,96,27,123,20,247,267,116,274,390,0,0,0,0,0,6,6,3,4,1,34,26,3,0,0,0,3,0,0,0,1,1,0,0,0,1,1,0,3,0,5,8,0,1,0,15,16,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,3,3,4,1,32,40
Charlotte County Sheriff's Office,2011,Florida,145290,FL00800,99,29,128,21,225,246,120,254,374,0,0,0,0,0,12,12,0,0,3,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11,12,0,0,0,11,11,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,1,3,0,0,3,38,41
Charlotte County Sheriff's Office,2010,Florida,143337,FL00800,95,30,125,19,247,266,114,277,391,0,0,0,0,1,5,4,0,1,2,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,0,0,0,8,8,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,3,0,0,0,7,0,1,3,28,32
Charlotte County Sheriff's Office,2009,Florida,133073,FL00800,92,31,123,25,251,276,117,282,399,0,0,0,0,0,4,4,0,0,2,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,16,18
Charlotte County Sheriff's Office,2008,Florida,135593,FL00800,194,39,233,145,255,400,339,294,633,0,0,0,0,1,23,22,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,14,14,0,0,0,8,8,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,4,4,0,0,0,3,0,0,1,49,50
