agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Sp: Klamath County,1976,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,1,1,4,1,0,2,1,0,0,2,0,0,0,0,0,0,0,2
Sp: Klamath County,1978,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,0,0,2,6,4,0,0,2,0,0,2,1,0,0,0,1,1,0,1
Sp: Klamath County,1979,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,5,1,0,4,0,0,0,0,0,0,0,0,2,0,0,3
Sp: Klamath County,1980,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,5,0,0,5,0,16,0,0,16,0,21,0,0,21,0,3,0,1,0,0,1,0,3,0,1,12
Sp: Klamath County,1981,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,5,0,0,4,1,14,4,0,10,0,19,4,0,14,1,1,0,1,0,0,0,0,3,2,0,12
Sp: Klamath County,1982,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,4,0,0,4,0,11,1,0,10,0,15,1,0,14,0,0,0,2,1,0,2,0,3,0,0,7
Sp: Klamath County,1983,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,6,0,0,6,0,12,0,0,12,0,18,0,0,18,0,0,0,3,0,0,0,0,3,0,1,11
Sp: Klamath County,1984,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,1,0,0,1,0,17,0,0,17,0,18,0,0,18,0,0,0,2,1,0,2,0,6,0,0,7
Sp: Klamath County,1985,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,2,0,0,2,0,10,0,2,8,0,12,0,2,10,0,3,0,1,1,0,3,0,1,0,0,3
Sp: Klamath County,1986,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,2,1,0,1,0,11,8,0,3,0,13,9,0,4,0,0,0,4,0,0,1,0,3,0,0,5
Sp: Klamath County,1988,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,1,3,1,10,0,1,8,1,1,0,4,0,1,0,0,1,0,0,3
Sp: Klamath County,1989,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,4,0,0,4,0,9,0,0,9,0,13,0,0,13,0,1,0,3,0,0,0,0,3,0,1,5
Sp: Klamath County,1990,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,4,0,0,3,1,12,0,0,9,3,16,0,0,12,4,0,0,2,0,0,0,0,3,0,0,11
Sp: Klamath County,1991,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,5,0,0,5,0,4,1,0,3,0,9,1,0,8,0,0,0,1,0,0,0,0,2,0,2,4
Sp: Klamath County,1992,Oregon,0,OR018SP,0,0,0,0,0,0,0,1,7,1,0,6,0,18,0,0,24,2,25,1,0,22,2,3,0,3,1,1,1,0,5,0,2,9
Sp: Klamath County,1993,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,0,4,2,8,0,0,6,2,2,0,3,0,0,0,0,1,0,0,2
Sp: Klamath County,1994,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,6,0,7,0,0,6,1,0,0,0,0,0,0,0,4,0,0,3
Sp: Klamath County,1995,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,5,0,6,0,0,6,0,1,0,1,0,0,0,0,0,0,0,4
Sp: Klamath County,1996,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0
Sp: Klamath County,1999,Oregon,0,OR018SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Klamath County,2013,Oregon,0,OR018SP,23,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Klamath County,2014,Oregon,0,OR018SP,24,1,23,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Klamath County,2015,Oregon,0,OR018SP,28,1,27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
