agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Crossett,AR00201,AR0020100,1975,Arkansas,6500,05,003,05003,11,10,1,2,2,0,0,0,4,0,0,0,4,0,3,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0
Hamburg,AR00202,AR0020200,1975,Arkansas,3241,05,003,05003,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baxter,AR00300,AR0030000,1975,Arkansas,14267,05,005,05005,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mountain Home,AR00301,AR0030100,1975,Arkansas,4933,05,005,05005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton,AR00400,AR0040000,1975,Arkansas,35299,05,007,05007,27,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bentonville,AR00401,AR0040100,1975,Arkansas,7093,05,007,05007,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rogers,AR00402,AR0040200,1975,Arkansas,14029,05,007,05007,22,20,2,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siloam Springs,AR00403,AR0040300,1975,Arkansas,7738,05,007,05007,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lowell,AR00406,AR0040600,1975,Arkansas,841,05,007,05007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boone,AR00500,AR0050000,1975,Arkansas,14210,05,009,05009,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,AR00501,AR0050100,1975,Arkansas,7790,05,009,05009,12,12,0,4,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bradley,AR00600,AR0060000,1975,Arkansas,6428,05,011,05011,3,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren,AR00601,AR0060100,1975,Arkansas,6516,05,011,05011,10,10,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calhoun,AR00700,AR0070000,1975,Arkansas,5799,05,013,05013,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carroll,AR00800,AR0080000,1975,Arkansas,12709,05,015,05015,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka Springs,AR00802,AR0080200,1975,Arkansas,1996,05,015,05015,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicot,AR00900,AR0090000,1975,Arkansas,7098,05,017,05017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dermott,AR00901,AR0090100,1975,Arkansas,4361,05,017,05017,4,4,0,4,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Eudora,AR00902,AR0090200,1975,Arkansas,3784,05,017,05017,6,6,0,0,0,0,0,0,3,1,0,0,2,3,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
Lake Village,AR00903,AR0090300,1975,Arkansas,3397,05,017,05017,5,5,0,0,0,0,0,0,6,1,0,1,4,2,3,1,0,0,0,0,6,2,0,0,2,2,0,0,0,0,0,0
Clark,AR01000,AR0100000,1975,Arkansas,11014,05,019,05019,6,6,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkadelphia,AR01001,AR0100100,1975,Arkansas,10318,05,019,05019,15,15,0,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Clay,AR01100,AR0110000,1975,Arkansas,13848,05,021,05021,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corning,AR01101,AR0110100,1975,Arkansas,2882,05,021,05021,6,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggott,AR01102,AR0110200,1975,Arkansas,3270,05,021,05021,7,6,1,3,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Cleburne,AR01200,AR0120000,1975,Arkansas,9864,05,023,05023,7,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heber Springs,AR01201,AR0120100,1975,Arkansas,3136,05,023,05023,10,9,1,4,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Cleveland,AR01300,AR0130000,1975,Arkansas,6835,05,025,05025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia,AR01400,AR0140000,1975,Arkansas,14728,05,027,05027,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnolia,AR01401,AR0140100,1975,Arkansas,11772,05,027,05027,14,14,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conway,AR01500,AR0150000,1975,Arkansas,10405,05,029,05029,9,7,2,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
Morrilton,AR01501,AR0150100,1975,Arkansas,7095,05,029,05029,9,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craighead,AR01600,AR0160000,1975,Arkansas,30336,05,031,05031,7,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonesboro,AR01601,AR0160100,1975,Arkansas,28690,05,031,05031,43,43,0,4,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Crawford,AR01700,AR0170000,1975,Arkansas,21301,05,033,05033,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Van Buren,AR01701,AR0170100,1975,Arkansas,9351,05,033,05033,14,14,0,2,2,0,0,0,6,3,0,1,2,1,2,3,0,0,0,0,6,0,0,0,1,0,2,0,1,0,2,0
Crittenden,AR01800,AR0180000,1975,Arkansas,20559,05,035,05035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Memphis,AR01801,AR0180100,1975,Arkansas,3e4,05,035,05035,57,55,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cross,AR01900,AR0190000,1975,Arkansas,13072,05,037,05037,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wynne,AR01901,AR0190100,1975,Arkansas,6688,05,037,05037,10,10,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,AR02000,AR0200000,1975,Arkansas,5572,05,039,05039,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fordyce,AR02001,AR0200100,1975,Arkansas,5198,05,039,05039,8,7,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desha,AR02100,AR0210000,1975,Arkansas,9156,05,041,05041,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcgehee,AR02101,AR0210100,1975,Arkansas,4523,05,041,05041,6,6,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumas,AR02103,AR0210300,1975,Arkansas,4443,05,041,05041,7,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drew,AR02200,AR0220000,1975,Arkansas,7569,05,043,05043,4,4,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monticello,AR02201,AR0220100,1975,Arkansas,9e3,05,043,05043,16,15,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Faulkner,AR02300,AR0230000,1975,Arkansas,20833,05,045,05045,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conway,AR02301,AR0230100,1975,Arkansas,18e3,05,045,05045,20,20,0,3,1,2,0,0,9,1,1,1,6,3,4,1,1,0,0,0,9,4,0,0,2,0,1,0,0,0,2,0
Franklin,AR02400,AR0240000,1975,Arkansas,10141,05,047,05047,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ozark,AR02401,AR0240100,1975,Arkansas,2700,05,047,05047,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fulton,AR02500,AR0250000,1975,Arkansas,9320,05,049,05049,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garland,AR02600,AR0260000,1975,Arkansas,22017,05,051,05051,24,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Springs,AR02601,AR0260100,1975,Arkansas,42397,05,051,05051,62,58,4,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,AR02700,AR0270000,1975,Arkansas,12323,05,053,05053,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greene,AR02800,AR0280000,1975,Arkansas,16835,05,055,05055,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paragould,AR02801,AR0280100,1975,Arkansas,12678,05,055,05055,22,20,2,1,0,1,0,0,57,0,0,2,55,0,37,14,0,0,0,6,53,0,0,0,4,4,49,0,0,0,0,0
Hempstead,AR02900,AR0290000,1975,Arkansas,11609,05,057,05057,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hope,AR02901,AR0290100,1975,Arkansas,9516,05,057,05057,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Spring,AR03000,AR0300000,1975,Arkansas,14777,05,059,05059,9,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malvern,AR03001,AR0300100,1975,Arkansas,9765,05,059,05059,15,13,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard,AR03100,AR0310000,1975,Arkansas,8044,05,061,05061,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashville,AR03101,AR0310100,1975,Arkansas,4367,05,061,05061,8,8,0,4,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Independence,AR03200,AR0320000,1975,Arkansas,17772,05,063,05063,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batesville,AR03201,AR0320100,1975,Arkansas,7228,05,063,05063,11,11,0,4,4,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
Izard,AR03300,AR0330000,1975,Arkansas,7839,05,065,05065,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horseshoe Bend Pd,AR03302,AR0330200,1975,Arkansas,1999,05,065,05065,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jackson,AR03400,AR0340000,1975,Arkansas,14100,05,067,05067,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport,AR03401,AR0340100,1975,Arkansas,8371,05,067,05067,11,11,0,4,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jefferson,AR03500,AR0350000,1975,Arkansas,24971,05,069,05069,20,20,0,19,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pine Bluff,AR03501,AR0350100,1975,Arkansas,62015,05,069,05069,108,106,2,17,3,14,0,0,27,1,0,0,26,5,1,16,0,0,1,4,26,5,0,1,10,0,7,0,0,0,4,0
Johnson,AR03600,AR0360000,1975,Arkansas,10547,05,071,05071,8,5,3,0,0,0,0,0,4,0,0,0,4,1,1,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0
Clarksville,AR03601,AR0360100,1975,Arkansas,5400,05,071,05071,12,12,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Lafayette,AR03700,AR0370000,1975,Arkansas,7298,05,073,05073,3,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stamps,AR03702,AR0370200,1975,Arkansas,2333,05,073,05073,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,AR03800,AR0380000,1975,Arkansas,14854,05,075,05075,5,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walnut Ridge,AR03801,AR0380100,1975,Arkansas,4200,05,075,05075,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,AR03900,AR0390000,1975,Arkansas,12698,05,077,05077,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marianna,AR03901,AR0390100,1975,Arkansas,5010,05,077,05077,11,10,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Lincoln,AR04000,AR0400000,1975,Arkansas,13255,05,079,05079,5,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little River,AR04100,AR0410000,1975,Arkansas,8020,05,081,05081,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashdown,AR04101,AR0410100,1975,Arkansas,3682,05,081,05081,7,6,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Logan,AR04200,AR0420000,1975,Arkansas,11118,05,083,05083,3,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Booneville,AR04201,AR0420100,1975,Arkansas,3636,05,083,05083,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris,AR04202,AR0420200,1975,Arkansas,4093,05,083,05083,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Lonoke,AR04300,AR0430000,1975,Arkansas,24553,05,085,05085,5,5,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
England,AR04301,AR0430100,1975,Arkansas,3736,05,085,05085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabot,AR04302,AR0430200,1975,Arkansas,3527,05,085,05085,7,7,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lonoke,AR04304,AR0430400,1975,Arkansas,3815,05,085,05085,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,AR04400,AR0440000,1975,Arkansas,9941,05,087,05087,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,AR04500,AR0450000,1975,Arkansas,9320,05,089,05089,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miller,AR04600,AR0460000,1975,Arkansas,12125,05,091,05091,10,10,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Texarkana,AR04601,AR0460100,1975,Arkansas,22462,05,091,05091,60,58,2,23,11,12,0,0,4,2,0,1,1,1,0,0,0,2,1,0,3,1,0,0,1,0,0,1,0,0,0,1
Mississippi,AR04700,AR0470000,1975,Arkansas,26993,05,093,05093,39,30,9,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Blytheville,AR04701,AR0470100,1975,Arkansas,27500,05,093,05093,45,43,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osceola,AR04702,AR0470200,1975,Arkansas,7368,05,093,05093,16,15,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Leachville,AR04703,AR0470300,1975,Arkansas,1618,05,093,05093,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,AR04800,AR0480000,1975,Arkansas,7292,05,095,05095,3,2,1,2,0,2,1,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Brinkley,AR04801,AR0480100,1975,Arkansas,4919,05,095,05095,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clarendon,AR04802,AR0480200,1975,Arkansas,2390,05,095,05095,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montgomery,AR04900,AR0490000,1975,Arkansas,6524,05,097,05097,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nevada,AR05000,AR0500000,1975,Arkansas,6306,05,099,05099,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prescott,AR05001,AR0500100,1975,Arkansas,3994,05,099,05099,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newton,AR05100,AR0510000,1975,Arkansas,6628,05,101,05101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ouachita,AR05200,AR0520000,1975,Arkansas,14339,05,103,05103,7,7,0,4,3,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
Camden,AR05201,AR0520100,1975,Arkansas,15039,05,103,05103,25,24,1,7,1,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Stephens,AR05203,AR0520300,1975,Arkansas,1171,05,103,05103,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Perry,AR05300,AR0530000,1975,Arkansas,7042,05,105,05105,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillips,AR05400,AR0540000,1975,Arkansas,15222,05,107,05107,8,8,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helena,AR05401,AR0540100,1975,Arkansas,10118,05,107,05107,13,13,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Helena,AR05402,AR0540200,1975,Arkansas,12520,05,107,05107,10,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaine,AR05404,AR0540400,1975,Arkansas,1180,05,107,05107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pike,AR05500,AR0550000,1975,Arkansas,9631,05,109,05109,6,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poinsett,AR05600,AR0560000,1975,Arkansas,19025,05,111,05111,8,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marked Tree,AR05601,AR0560100,1975,Arkansas,3480,05,111,05111,9,9,0,3,2,1,0,0,2,0,0,0,2,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
Trumann,AR05602,AR0560200,1975,Arkansas,6594,05,111,05111,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polk,AR05700,AR0570000,1975,Arkansas,9995,05,113,05113,4,4,0,3,3,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0
Mena,AR05701,AR0570100,1975,Arkansas,4505,05,113,05113,8,7,1,1,0,1,0,0,3,0,0,0,3,2,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0
Pope,AR05800,AR0580000,1975,Arkansas,20367,05,115,05115,21,15,6,0,0,0,0,0,6,0,1,0,5,0,6,0,0,0,0,0,6,1,0,0,3,0,1,0,0,0,1,0
Russellville,AR05801,AR0580100,1975,Arkansas,13910,05,115,05115,20,20,0,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie,AR05900,AR0590000,1975,Arkansas,6693,05,117,05117,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hazen,AR05901,AR0590100,1975,Arkansas,1702,05,117,05117,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des Arc,AR05902,AR0590200,1975,Arkansas,1818,05,117,05117,4,4,0,2,0,2,0,0,2,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0
