agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Hackleburg Police Department,2012,Alabama,1517,AL04904,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hackleburg Police Department,2010,Alabama,1516,AL04904,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hackleburg Police Department,2009,Alabama,1440,AL04904,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hackleburg Police Department,2008,Alabama,1445,AL04904,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hackleburg Police Department,2007,Alabama,1472,AL04904,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hackleburg Police Department,2006,Alabama,1488,AL04904,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hackleburg Police Department,2004,Alabama,1482,AL04904,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hackleburg Police Department,2003,Alabama,1484,AL04904,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hackleburg Police Department,2002,Alabama,1540,AL04904,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hackleburg Police Department,2001,Alabama,1533,AL04904,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,2000,Alabama,1527,AL04904,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,1999,Alabama,1151,AL04904,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,1998,Alabama,1164,AL04904,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,1996,Alabama,1160,AL04904,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,1995,Alabama,1155,AL04904,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,1983,Alabama,884,AL04904,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,1982,Alabama,881,AL04904,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,1981,Alabama,875,AL04904,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,1980,Alabama,863,AL04904,5,0,5,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,1979,Alabama,776,AL04904,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
Hackleburg Police Department,1978,Alabama,873,AL04904,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hackleburg Police Department,1977,Alabama,1200,AL04904,3,0,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackleburg Police Department,1976,Alabama,1283,AL04904,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
