agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Pendleton Police Department,1975,Oregon,13989,OR03003,27,5,22,5,3,2,0,0,5,0,0,5,0,16,1,0,15,0,21,1,0,20,0,1,0,14,1,3,1,0,0,0,0,1
Pendleton Police Department,1976,Oregon,14264,OR03003,29,7,22,3,1,2,0,1,8,0,1,7,0,15,0,0,15,0,23,0,1,22,0,1,0,12,0,2,0,0,7,0,1,0
Pendleton Police Department,1977,Oregon,14701,OR03003,22,0,22,11,9,2,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,5,0,0,0,3,0,0,1,0,0,0,1,0
Pendleton Police Department,1978,Oregon,14830,OR03003,23,1,22,8,8,0,0,0,1,0,0,1,0,3,0,0,3,0,4,0,0,4,0,0,0,2,0,0,1,0,1,0,0,0
Pendleton Police Department,1979,Oregon,15196,OR03003,22,0,22,6,6,0,0,0,2,0,0,2,0,5,0,0,5,0,7,0,0,7,0,1,0,3,0,1,1,0,1,0,0,0
Pendleton Police Department,1980,Oregon,14519,OR03003,23,1,22,11,11,0,0,0,2,0,0,2,0,9,0,0,8,1,11,0,0,10,1,2,0,5,0,0,2,0,1,0,0,1
Pendleton Police Department,1981,Oregon,14722,OR03003,23,1,22,5,5,0,0,0,5,0,0,5,0,9,0,0,8,1,14,0,0,13,1,1,0,9,0,0,1,1,1,0,0,1
Pendleton Police Department,1982,Oregon,14733,OR03003,22,0,22,5,5,0,0,0,2,0,0,2,0,5,0,0,5,0,7,0,0,7,0,0,0,5,0,0,0,0,2,0,0,0
Pendleton Police Department,1983,Oregon,14805,OR03003,22,1,21,9,9,0,0,0,0,0,0,0,0,6,0,0,5,1,6,0,0,5,1,0,0,5,0,0,0,0,1,0,0,0
Pendleton Police Department,1984,Oregon,14597,OR03003,21,0,21,7,7,0,0,0,2,0,0,2,0,6,0,0,6,0,8,0,0,8,0,0,0,5,0,0,1,0,0,0,1,1
Pendleton Police Department,1985,Oregon,14665,OR03003,20,0,20,9,9,0,0,0,3,0,0,3,0,6,0,0,6,0,9,0,0,9,0,0,0,5,1,0,2,0,1,0,0,0
Pendleton Police Department,1986,Oregon,14304,OR03003,20,0,20,8,8,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,7,0,2,0,2,0,1,0,0,1,0,1,0
Pendleton Police Department,1987,Oregon,14418,OR03003,22,0,22,9,8,1,0,0,0,0,0,0,0,5,1,0,4,0,5,1,0,4,0,0,0,3,0,0,1,0,0,0,1,0
Pendleton Police Department,1988,Oregon,14371,OR03003,22,1,21,9,8,1,0,0,3,0,0,2,1,8,0,0,8,0,11,0,0,10,1,0,0,2,0,1,1,0,6,0,0,1
Pendleton Police Department,1989,Oregon,15035,OR03003,21,1,20,10,9,1,0,0,1,0,0,1,0,2,0,0,2,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0
Pendleton Police Department,1990,Oregon,15126,OR03003,23,1,22,7,7,0,0,0,1,0,0,1,0,4,1,0,3,0,5,1,0,4,0,0,0,2,0,0,0,1,1,0,0,1
Pendleton Police Department,1995,Oregon,15973,OR03003,21,0,21,8,7,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Pendleton Police Department,1996,Oregon,16293,OR03003,22,0,22,8,7,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
