agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Brighton Police Dept,1975,Illinois,2162,IL05902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1976,Illinois,2260,IL05902,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,1977,Illinois,2255,IL05902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1978,Illinois,2339,IL05902,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,1979,Illinois,2267,IL05902,4,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1980,Illinois,2361,IL05902,3,0,3,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
Brighton Police Dept,1981,Illinois,2382,IL05902,3,0,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1982,Illinois,2380,IL05902,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1983,Illinois,2387,IL05902,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1984,Illinois,2382,IL05902,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1985,Illinois,2387,IL05902,3,0,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,1986,Illinois,2435,IL05902,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1987,Illinois,2337,IL05902,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1988,Illinois,2320,IL05902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1989,Illinois,2288,IL05902,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1990,Illinois,2270,IL05902,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1991,Illinois,2291,IL05902,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1992,Illinois,2307,IL05902,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1993,Illinois,2281,IL05902,3,0,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,1994,Illinois,2290,IL05902,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton Police Dept,1995,Illinois,2314,IL05902,3,0,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,1996,Illinois,2316,IL05902,3,0,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,1997,Illinois,2325,IL05902,4,0,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,1998,Illinois,2250,IL05902,4,0,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,1999,Illinois,2246,IL05902,4,0,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2000,Illinois,2196,IL05902,4,0,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2001,Illinois,2207,IL05902,4,0,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2002,Illinois,2228,IL05902,3,0,3,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2003,Illinois,2270,IL05902,4,0,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2004,Illinois,2324,IL05902,4,0,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2005,Illinois,2314,IL05902,4,0,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2006,Illinois,2336,IL05902,3,0,3,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2007,Illinois,2386,IL05902,4,0,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2008,Illinois,2392,IL05902,4,0,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2009,Illinois,2397,IL05902,4,0,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2010,Illinois,2254,IL05902,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2011,Illinois,2261,IL05902,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighton Police Dept,2015,Illinois,2207,IL05902,5,0,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
