agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Lake,IN04500,IN0450000,1975,Indiana,42538,18,089,18089,190,185,5,33,11,22,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0
Cedar Lake,IN04501,IN0450100,1975,Indiana,7352,18,089,18089,9,9,0,5,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Crown Point,IN04502,IN0450200,1975,Indiana,15e3,18,089,18089,16,16,0,4,1,3,0,0,2,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
East Chicago,IN04503,IN0450300,1975,Indiana,44409,18,089,18089,149,147,2,13,3,10,0,0,20,0,0,0,20,16,0,4,0,0,0,0,20,18,0,0,0,2,0,0,0,0,0,0
East Gary,IN04504,IN0450400,1975,Indiana,14703,18,089,18089,18,18,0,4,0,4,0,0,2,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
Gary,IN04505,IN0450500,1975,Indiana,178110,18,089,18089,359,351,8,61,27,34,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Griffith,IN04506,IN0450600,1975,Indiana,19206,18,089,18089,20,20,0,5,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hammond,IN04507,IN0450700,1975,Indiana,107790,18,089,18089,210,209,1,27,4,23,0,0,43,1,0,2,40,27,3,2,0,1,5,5,41,16,2,3,9,0,7,2,0,0,2,2
Highland,IN04508,IN0450800,1975,Indiana,26035,18,089,18089,28,28,0,6,2,4,0,0,11,0,0,1,10,0,2,5,0,0,0,4,11,5,0,0,1,0,2,2,0,0,1,0
Hobart,IN04509,IN0450900,1975,Indiana,23463,18,089,18089,26,26,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Munster,IN04510,IN0451000,1975,Indiana,18777,18,089,18089,24,24,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiting,IN04511,IN0451100,1975,Indiana,7400,18,089,18089,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lowell,IN04512,IN0451200,1975,Indiana,3540,18,089,18089,6,6,0,4,0,4,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
Dyer,IN04513,IN0451300,1975,Indiana,7300,18,089,18089,11,11,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merrillville Pd,IN04514,IN0451400,1975,Indiana,26465,18,089,18089,21,21,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schererville,IN04516,IN0451600,1975,Indiana,5e3,18,089,18089,8,8,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Iu At Gary,IN04518,IN0451800,1975,Indiana,0,18,089,18089,9,9,0,3,2,1,0,0,4,0,0,0,4,0,1,2,0,0,0,1,3,0,0,0,0,0,1,1,0,0,2,0
La Porte,IN04600,IN0460000,1975,Indiana,38949,18,091,18091,25,25,0,7,3,4,0,0,6,0,0,0,6,2,1,2,0,1,0,0,3,3,0,0,2,0,0,1,0,0,0,0
La Porte,IN04601,IN0460100,1975,Indiana,21766,18,091,18091,40,40,0,4,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
