agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Saxton Borough Police Department,2016,Pennsylvania,701,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,2015,Pennsylvania,708,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,2014,Pennsylvania,710,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,2013,Pennsylvania,718,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,2012,Pennsylvania,735,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,2011,Pennsylvania,738,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,2010,Pennsylvania,736,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,2009,Pennsylvania,758,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,2008,Pennsylvania,755,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,2007,Pennsylvania,761,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,2006,Pennsylvania,773,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,2005,Pennsylvania,782,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,2004,Pennsylvania,784,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,2000,Pennsylvania,803,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,1999,Pennsylvania,808,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,1998,Pennsylvania,819,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,1996,Pennsylvania,836,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,1995,Pennsylvania,838,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,1994,Pennsylvania,836,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,1993,Pennsylvania,836,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,1992,Pennsylvania,846,PA00504,1,0,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,1991,Pennsylvania,843,PA00504,1,0,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,1990,Pennsylvania,838,PA00504,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saxton Borough Police Department,1989,Pennsylvania,772,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1988,Pennsylvania,799,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1987,Pennsylvania,793,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1986,Pennsylvania,791,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1985,Pennsylvania,777,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1984,Pennsylvania,780,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1983,Pennsylvania,821,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1982,Pennsylvania,819,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1981,Pennsylvania,819,PA00504,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1979,Pennsylvania,743,PA00504,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1978,Pennsylvania,801,PA00504,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1977,Pennsylvania,807,PA00504,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1976,Pennsylvania,817,PA00504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxton Borough Police Department,1975,Pennsylvania,800,PA00504,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
