agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Prospect Park Borough Police Department,1975,Pennsylvania,7150,PA02325,7,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospect Park Borough Police Department,1976,Pennsylvania,6995,PA02325,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prospect Park Borough Police Department,1977,Pennsylvania,6958,PA02325,7,0,7,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0
Prospect Park Borough Police Department,1978,Pennsylvania,6944,PA02325,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prospect Park Borough Police Department,1979,Pennsylvania,6724,PA02325,7,0,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Prospect Park Borough Police Department,1980,Pennsylvania,6603,PA02325,7,0,7,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1
Prospect Park Borough Police Department,1981,Pennsylvania,6625,PA02325,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prospect Park Borough Police Department,1982,Pennsylvania,6625,PA02325,7,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
Prospect Park Borough Police Department,1983,Pennsylvania,6641,PA02325,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prospect Park Borough Police Department,1984,Pennsylvania,6542,PA02325,7,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Prospect Park Borough Police Department,1985,Pennsylvania,6516,PA02325,8,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Prospect Park Borough Police Department,1986,Pennsylvania,6640,PA02325,8,0,8,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Prospect Park Borough Police Department,1987,Pennsylvania,6676,PA02325,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prospect Park Borough Police Department,1988,Pennsylvania,6759,PA02325,8,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospect Park Borough Police Department,1989,Pennsylvania,6520,PA02325,8,0,8,0,0,0,0,0,3,2,0,1,0,1,0,0,1,0,4,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0
Prospect Park Borough Police Department,1990,Pennsylvania,6764,PA02325,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prospect Park Borough Police Department,1991,Pennsylvania,6809,PA02325,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
