agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Edinboro Borough Police Department,1975,Pennsylvania,8050,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1976,Pennsylvania,8190,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1977,Pennsylvania,8137,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1978,Pennsylvania,8113,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1979,Pennsylvania,5426,PA02509,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1980,Pennsylvania,6299,PA02509,6,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1981,Pennsylvania,6320,PA02509,6,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1982,Pennsylvania,6320,PA02509,6,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1983,Pennsylvania,6335,PA02509,6,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1984,Pennsylvania,6863,PA02509,6,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1985,Pennsylvania,6835,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1986,Pennsylvania,6713,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1987,Pennsylvania,6987,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1988,Pennsylvania,7000,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1989,Pennsylvania,6811,PA02509,7,0,7,1,1,0,0,0,1,0,0,1,0,2,0,0,2,0,3,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0
Edinboro Borough Police Department,1990,Pennsylvania,7736,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Edinboro Borough Police Department,1991,Pennsylvania,7787,PA02509,8,0,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edinboro Borough Police Department,1992,Pennsylvania,7818,PA02509,8,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1993,Pennsylvania,7840,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Edinboro Borough Police Department,1994,Pennsylvania,7842,PA02509,7,0,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Edinboro Borough Police Department,1995,Pennsylvania,7910,PA02509,7,0,7,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edinboro Borough Police Department,1996,Pennsylvania,7899,PA02509,8,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,1997,Pennsylvania,7875,PA02509,8,0,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edinboro Borough Police Department,1998,Pennsylvania,6956,PA02509,10,0,10,1,1,0,0,0,0,0,0,0,0,4,1,0,3,0,4,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0
Edinboro Borough Police Department,1999,Pennsylvania,6796,PA02509,10,0,10,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edinboro Borough Police Department,2000,Pennsylvania,6950,PA02509,10,0,10,1,1,0,0,0,2,0,0,2,0,5,0,0,5,0,7,0,0,7,0,0,0,3,0,0,1,0,2,0,1,0
Edinboro Borough Police Department,2001,Pennsylvania,6953,PA02509,10,1,9,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
Edinboro Borough Police Department,2002,Pennsylvania,6980,PA02509,9,1,8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Edinboro Borough Police Department,2003,Pennsylvania,7103,PA02509,9,1,8,1,1,0,0,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0
Edinboro Borough Police Department,2004,Pennsylvania,7096,PA02509,8,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edinboro Borough Police Department,2005,Pennsylvania,6892,PA02509,8,0,8,1,1,0,0,0,2,0,0,2,0,4,0,0,4,0,6,0,0,6,0,0,0,3,0,0,1,0,2,0,0,0
