agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Vineland Police,2017,New Jersey,60477,NJ00614,20,8,28,3,113,116,23,121,144,0,0,0,0,1,6,5,0,0,0,24,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14,14,0,0,0,1,1,0,0,0,6,6,0,0,0,5,5,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,1,29,30
Vineland Police,2016,New Jersey,60823,NJ00614,23,12,35,2,120,122,25,132,157,0,0,0,1,0,8,7,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,6,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,14,16
Vineland Police,2015,New Jersey,61265,NJ00614,24,8,32,2,122,124,26,130,156,0,0,0,0,1,11,10,0,4,0,31,27,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,4,1,14,19,0,0,0,7,7,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,37,42
Vineland Police,2014,New Jersey,61115,NJ00614,23,9,32,3,141,144,26,150,176,0,0,0,0,0,12,12,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,8,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,26,26
Vineland Police,2013,New Jersey,60863,NJ00614,22,9,31,4,130,134,26,139,165,0,0,0,0,0,12,12,0,0,1,20,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,14,0,0,0,7,7,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,3,3,0,0,0,2,0,0,1,31,32
Vineland Police,2012,New Jersey,61252,NJ00614,24,9,33,3,136,139,27,145,172,0,0,0,0,1,11,10,0,0,2,22,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,11,12,0,0,0,4,4,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,0,0,0,1,0,0,3,30,33
Vineland Police,2011,New Jersey,60926,NJ00614,24,8,32,2,134,136,26,142,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vineland Police,2010,New Jersey,60724,NJ00614,25,10,35,3,143,146,28,153,181,0,0,0,0,0,13,13,0,0,6,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,3,3,0,0,3,37,40,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,46,52
Vineland Police,2009,New Jersey,59121,NJ00614,26,10,36,4,147,151,30,157,187,0,0,0,0,0,5,5,0,0,3,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,18,0,0,0,2,2,0,0,2,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,47,50
Vineland Police,2008,New Jersey,58606,NJ00614,23,8,31,4,147,151,27,155,182,0,0,0,0,0,8,8,0,1,1,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,9,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,37,39
Vineland Police,2007,New Jersey,58013,NJ00614,27,7,34,9,148,157,36,155,191,0,0,0,0,1,5,4,0,0,1,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,15,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2,23,25
Vineland Police,2006,New Jersey,58208,NJ00614,23,8,31,2,141,143,25,149,174,0,0,0,0,1,9,8,2,0,2,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,23,27,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,3,29,34
Vineland Police,2005,New Jersey,58136,NJ00614,17,8,25,5,137,142,22,145,167,0,0,0,0,0,11,11,2,0,2,30,26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,24,26,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,0,0,0,3,2,0,2,37,41
